,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Nissan Navara ,2.5 dCi 171 ch Double Cabine BVM,,Très bon prix,218 000 km,Boîte manuelle,12/2009,Diesel,126 kW (171 CH),,
1,Nissan Navara ,2.5 tdi no power 2007 airco,"€ 4 300,-",Pas d'information,299 000 km,Boîte manuelle,06/2007,Diesel,120 kW (163 CH),,
2,Nissan Navara ,2.5 dCI Bte AUTO-HARDTOP-NAVI-CLIM,"€ 10 990,-",Pas d'information,163 321 km,Boîte automatique,01/2006,Diesel,128 kW (174 CH),,
3,Nissan Navara ,3.0DCI/BOITE AUTO/FULLOPTIONS/ETAT NEUF/FACELIFT,"€ 9 950,-",Très bon prix,303 963 km,Boîte automatique,05/2014,Diesel,170 kW (231 CH),,
4,Nissan Navara ,2.5 dCi 174 ch Double Cab Confort A,"€ 7 600,-",Très bon prix,229 000 km,Boîte automatique,04/2007,Diesel,128 kW (174 CH),,
5,Nissan Navara ,2.5 dCI NAVI-TOIT OUVRANT-CAMERA-CLIM-UTILITAIRE,,Bon prix,216 894 km,Boîte manuelle,08/2010,Diesel,140 kW (190 CH),,
6,Nissan Navara ,3.0 V6 dCi 231 Double Cab A,"€ 21 000,-",Pas d'information,145 500 km,Boîte automatique,07/2011,Diesel,170 kW (231 CH),,
7,Nissan Navara ,- EXPORT OUT EU TROPICAL VERSION - EXPORT OUT EU T,"€ 22 900,-",Pas d'information,- km,Boîte automatique,- (Année),Diesel,118 kW (160 CH),,
8,Nissan Navara ,2.5 dCI -TOIT OUVRANT-RADAR-CLIMTRONIC-UTILITAIRE,"€ 13 990,-",Bon prix,135 742 km,Boîte manuelle,05/2008,Diesel,126 kW (171 CH),,
9,Nissan Navara ,3.0 V6 dCi 231 Double Cab A,"€ 15 500,-",Bon prix,197 907 km,Boîte automatique,07/2011,Diesel,170 kW (231 CH),,
10,Nissan Navara ,2.3 dCi 190ch Double-Cab Tekna BVA,"€ 26 999,-",Pas d'information,95 042 km,Boîte automatique,09/2016,Diesel,142 kW (193 CH),,
11,Nissan Navara ,2.3 NP300 Double Cab 4x4,"€ 32 990,-",Bon prix,60 900 km,Boîte automatique,09/2020,Diesel,140 kW (190 CH),,
12,Nissan Navara ,NP 300 2.3D N-GUARD / FULL OPTION / BTW-aftr.,"€ 26 950,-",Très bon prix,94 189 km,Boîte automatique,04/2019,Diesel,143 kW (194 CH),,
13,Nissan Navara ,NP300 2.3 dCi 190 BVA7 Tekna Double Cab,"€ 24 490,-",Prix correct,139 395 km,Boîte automatique,06/2018,Diesel,140 kW (190 CH),,
14,Nissan Navara ,Navara 2.3 dCi - 160 Euro 6 PICK-UP SIMPLE CABINE,"€ 16 990,-",Bon prix,192 261 km,Boîte manuelle,05/2017,Autres,120 kW (163 CH),,
15,Nissan Navara ,2.3 DCI 190 DOUBLE CAB TEKNA BVM6 - Garantie usine,"€ 32 900,-",Prix correct,48 500 km,Boîte manuelle,05/2020,Diesel,140 kW (190 CH),,
16,Nissan Navara ,2.5 dCi 144 Double Cab XE,,Prix correct,131 200 km,Boîte manuelle,11/2015,Diesel,106 kW (144 CH),,
17,Nissan Navara ,3.0 V6 dCi 231 Euro 5 Double Cab A,,Bon prix,206 000 km,Boîte automatique,05/2013,Diesel,170 kW (231 CH),,
18,Nissan Navara ,3.0 V6 dCi 231 cv V6 Edition limitée A,"€ 25 500,-",Pas d'information,89 000 km,Boîte automatique,01/2014,Diesel,170 kW (231 CH),,
19,Nissan Navara ,Double Cab LE A,"€ 18 999,-",Pas d'information,166 461 km,Boîte automatique,06/2013,Diesel,170 kW (231 CH),,
20,,,,,,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
