,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Porsche Boxster ,2.7i,"€ 19 990,-",Très bon prix,156 701 km,Boîte manuelle,05/2005,Essence,155 kW (211 CH),,
1,Porsche Boxster ,2.7i /CARNET PORSCHE /VOITURE BELGE /155 KW /CLIM,"€ 16 990,-",Pas d'information,157 968 km,Boîte manuelle,04/2002,Essence,155 kW (211 CH),,
2,Porsche Boxster ,,"€ 34 990,-",Très bon prix,52 000 km,Boîte manuelle,06/2011,Essence,188 kW (256 CH),,
3,Porsche Boxster ,S,"€ 28 900,-",Pas d'information,105 000 km,Boîte manuelle,10/2010,Essence,228 kW (310 CH),,
4,Porsche Boxster ,2.5i,"€ 15 000,-",Très bon prix,188 000 km,Boîte manuelle,01/2001,Essence,150 kW (204 CH),,
5,Porsche Boxster ,2.5i,"€ 19 900,-",Bon prix,136 890 km,Boîte manuelle,04/1997,Essence,150 kW (204 CH),,
6,Porsche Boxster ,987,"€ 27 900,-",Bon prix,66 900 km,Boîte automatique,10/2008,Essence,177 kW (241 CH),,
7,Porsche Boxster ,3.4 S 303 Design Edition 2,"€ 37 900,-",Bon prix,144 000 km,Boîte manuelle,02/2009,Essence,223 kW (303 CH),,
8,Porsche Boxster ,"S édition 550 Spyder 3,2l","€ 29 990,-",Pas d'information,101 705 km,Boîte manuelle,03/2004,Essence,196 kW (266 CH),,
9,Porsche Boxster ,2.7i Tiptronic// BOITE AUTO//,"€ 9 990,-",Pas d'information,197 000 km,Boîte automatique,12/2001,Essence,155 kW (211 CH),,
10,Porsche Boxster ,3.4i S 310 ch,"€ 41 900,-",Prix correct,76 000 km,Boîte manuelle,09/2010,Essence,228 kW (310 CH),,
11,Porsche Boxster ,986 2.7 Flat 6 220cv BVM,"€ 16 990,-",Très bon prix,147 775 km,Boîte manuelle,06/2000,Essence,162 kW (220 CH),,
12,Porsche Boxster ,2.7i PDK 275CV GPS CUIR,"€ 41 990,-",Bon prix,100 000 km,Boîte automatique,01/2013,Essence,195 kW (265 CH),,
13,Porsche Boxster ,2.7 2 OWNER SERVICE HISTORY TOP CONDITION,"€ 27 900,-",Bon prix,88 000 km,Boîte manuelle,03/2006,Essence,176 kW (239 CH),,
14,Porsche Boxster ,718 PDK 300 ch 1 MAIN !! 23.000 km !!,"€ 62 900,-",Très bon prix,23 000 km,Boîte automatique,01/2021,Essence,221 kW (300 CH),,
15,Porsche Boxster ,2.5i,"€ 17 590,-",Pas d'information,113 500 km,Boîte manuelle,07/1999,Essence,150 kW (204 CH),,
16,Porsche Boxster ,987.2 255 CV 2.9L BOITE MÉCANIQUE / COULEUR PTS,"€ 38 900,-",Pas d'information,50 235 km,Boîte manuelle,04/2009,Essence,188 kW (256 CH),,
17,Porsche Boxster ,(987) 2.7 245ch TipTronic S,"€ 27 000,-",Prix correct,117 000 km,Boîte automatique,04/2007,Essence,180 kW (245 CH),,
18,Porsche Boxster ,2.7i 265 ch PDK,"€ 44 981,-",Bon prix,96 000 km,Boîte automatique,07/2013,Essence,195 kW (265 CH),,
19,Porsche Boxster ,"2.0 300ch BVM, 10 940EUR D OPTIONS, 35 900Km","€ 55 900,-",Pas d'information,35 900 km,Boîte manuelle,07/2017,Essence,- kW (- CH),,
20,Porsche Boxster ,2.7i,"€ 19 990,-",Très bon prix,156 701 km,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
40,Porsche Boxster ,3.4i S 315 ch PDK / PCM / PASM / PDLS+,"€ 53 900,-",Bon prix,75 000 km,Boîte automatique,04/2012,Essence,232 kW (315 CH),,
41,Porsche Boxster ,(987) 3.4 S,"€ 35 900,-",Pas d'information,101 480 km,Boîte manuelle,05/2007,Essence,220 kW (299 CH),,
42,Porsche Boxster ,981 Spyder 3.8 375CV,"€ 108 990,-",Prix correct,23 000 km,Boîte manuelle,11/2015,Essence,276 kW (375 CH),,
43,Porsche Boxster ,3.2i S,"€ 121 300,-",Pas d'information,150 km,Boîte manuelle,01/2003,Essence,185 kW (252 CH),,
44,Porsche Boxster ,Boxster 3.2i - 260 TYPE 986 CABRIOLET S PHASE 2,"€ 23 900,-",Très bon prix,152 000 km,Boîte manuelle,08/2002,Essence,191 kW (260 CH),,
45,Porsche Boxster ,981 BOXSTER S 3.4L 315 CV PDK / PREMIÈRE MAIN,"€ 61 900,-",Pas d'information,77 981 km,Boîte automatique,04/2013,Essence,232 kW (315 CH),,
46,Porsche Boxster ,Spyder 3.4i S 320 ch,"€ 69 900,-",Pas d'information,88 800 km,Boîte manuelle,10/2010,Essence,235 kW (320 CH),,
47,Porsche Boxster ,3.4i GTS 330 ch PDK,"€ 75 990,-",Bon prix,42 500 km,Boîte automatique,03/2015,Essence,243 kW (330 CH),,
48,Porsche Boxster ,981 3.4i S 315 ch PDK,"€ 64 990,-",Prix correct,59 305 km,Boîte automatique,01/2013,Essence,232 kW (315 CH),,
49,Porsche Boxster ,S 986 FL 3.2 i Cabriolet 260ch,"€ 25 986,-",Pas d'information,136 500 km,Boîte manuelle,10/2002,Essence,191 kW (260 CH),,
50,Porsche Boxster ,3.4i S 315 ch PDK,"€ 59 500,-",Pas d'information,80 700 km,Boîte manuelle,03/2012,Essence,232 kW (315 CH),,
51,Porsche Boxster ,,"€ 31 990,-",Bon prix,125 000 km,Boîte manuelle,02/2007,Essence,217 kW (295 CH),,
52,Porsche Boxster ,Boxster 987 II 2.9i 256 ch. Entretien 100% Porsche,"€ 36 900,-",Bon prix,62 700 km,Boîte manuelle,07/2011,Essence,188 kW (256 CH),,
53,Porsche Boxster ,S 3.4L Tiptronic S,"€ 33 900,-",Très bon prix,47 500 km,Boîte automatique,05/2006,Essence,217 kW (295 CH),,
54,Porsche Boxster ,2.7i Tiptronic S A,"€ 27 900,-",Bon prix,90 060 km,Boîte automatique,06/2006,Essence,176 kW (239 CH),,
55,Porsche Boxster ,2.7i 245 ch Tiptronic S A,"€ 25 990,-",Prix correct,142 000 km,Boîte automatique,05/2008,Essence,180 kW (245 CH),,
56,Porsche Boxster ,Type 987.2 3.4 310ch PDK7,"€ 45 990,-",Bon prix,49 900 km,Boîte automatique,12/2011,Essence,228 kW (310 CH),,
57,Porsche Boxster ,3.4i S 310 ch,"€ 38 900,-",Très bon prix,94 900 km,Boîte manuelle,02/2010,Essence,228 kW (310 CH),,
58,Porsche Boxster ,3.4i S 303 ch RS 60 Spyder,"€ 45 500,-",Bon prix,52 000 km,Boîte manuelle,05/2008,Essence,223 kW (303 CH),,
59,Porsche Boxster ,3.4i S 315 ch PDK,"€ 61 981,-",Prix correct,50 631 km,Boîte automatique,06/2013,Essence,232 kW (315 CH),,
60,Porsche Boxster ,3.4i GTS 330 ch PDK,"€ 55 000,-",Bon prix,130 000 km,Boîte automatique,05/2016,Essence,243 kW (330 CH),,
61,Porsche Boxster ,(987) 3.2 S,"€ 35 900,-",Pas d'information,106 250 km,Boîte manuelle,06/2005,Essence,209 kW (284 CH),,
62,Porsche Boxster ,S 987 3.4i S 310 ch,"€ 42 990,-",Prix correct,63 907 km,Boîte manuelle,04/2009,Essence,228 kW (310 CH),,
63,Porsche Boxster ,3.2i S,"€ 24 900,-",Très bon prix,118 000 km,Boîte manuelle,05/2002,Essence,185 kW (252 CH),,
64,Porsche Boxster ,2.7i,"€ 23 900,-",Prix correct,126 248 km,Boîte manuelle,10/2004,Essence,168 kW (228 CH),,
65,Porsche Boxster ,718 2.5i GTS 365 ch PDK,"€ 75 000,-",Bon prix,27 000 km,Boîte automatique,04/2018,Essence,269 kW (366 CH),,
66,Porsche Boxster ,3.2 260 S,"€ 26 500,-",Pas d'information,91 500 km,Boîte manuelle,03/2003,Essence,- kW (- CH),,
67,Porsche Boxster ,2.7i 265 ch PDK / PDLS,"€ 52 590,-",Bon prix,48 636 km,Boîte automatique,08/2012,Essence,195 kW (265 CH),,
68,Porsche Boxster ,(987) 3.2 S,"€ 30 990,-",Très bon prix,102 050 km,Boîte manuelle,02/2007,Essence,209 kW (284 CH),,
69,Porsche Boxster ,987.2 3.4 320 PDK SPYDER,"€ 81 990,-",Prix correct,25 650 km,Boîte automatique,09/2011,Essence,235 kW (320 CH),,
70,Porsche Boxster ,3.4i S 315 ch PDK,"€ 60 900,-",Très bon prix,51 300 km,Boîte automatique,10/2013,Essence,232 kW (315 CH),,
71,Porsche Boxster ,3.4i GTS 330 ch PDK,"€ 82 990,-",Bon prix,33 000 km,Boîte automatique,04/2015,Essence,243 kW (330 CH),,
72,Porsche Boxster ,3.4i S 315 ch PDK,"€ 47 000,-",Très bon prix,118 000 km,Boîte automatique,11/2013,Essence,232 kW (315 CH),,
73,Porsche Boxster ,2.7i 265 ch,"€ 38 900,-",Bon prix,153 800 km,Boîte manuelle,06/2012,Essence,195 kW (265 CH),,
74,Porsche Boxster ,III (981) - 265cv,"€ 54 981,-",Prix correct,28 940 km,Boîte automatique,12/2013,Essence,195 kW (265 CH),,
75,Porsche Boxster ,3.4i S 315 ch PDK,"€ 61 800,-",Très bon prix,51 800 km,Boîte automatique,03/2014,Essence,232 kW (315 CH),,
76,Porsche Boxster ,II (987) 3.4 S,"€ 28 990,-",Bon prix,143 000 km,Boîte manuelle,06/2007,Essence,218 kW (296 CH),,
77,Porsche Boxster ,3.4i GTS 330 ch,"€ 85 000,-",Très bon prix,32 500 km,Boîte manuelle,02/2016,Essence,243 kW (330 CH),,
78,Porsche Boxster ,2.7i PDK First paint 19\ wheels black leather 2pex,"€ 49 900,-",Très bon prix,39 900 km,Boîte automatique,05/2013,Essence,195 kW (265 CH),,
79,Porsche Boxster ,2.7i 265 ch PDK,"€ 50 500,-",Bon prix,63 750 km,Boîte automatique,01/2014,Essence,195 kW (265 CH),,
80,,,,,,,,,,,
81,,,,,,,,,,,
82,,,,,,,,,,,
83,,,,,,,,,,,
84,,,,,,,,,,,
85,,,,,,,,,,,
86,,,,,,,,,,,
87,,,,,,,,,,,
88,,,,,,,,,,,
89,,,,,,,,,,,
90,,,,,,,,,,,
91,,,,,,,,,,,
92,,,,,,,,,,,
93,,,,,,,,,,,
94,,,,,,,,,,,
95,,,,,,,,,,,
96,,,,,,,,,,,
97,,,,,,,,,,,
98,,,,,,,,,,,
99,,,,,,,,,,,
100,Porsche Boxster ,2.5i,,,,,,,,,
101,,,,,,,,,,,
102,,,,,,,,,,,
103,,,,,,,,,,,
104,,,,,,,,,,,
105,,,,,,,,,,,
106,,,,,,,,,,,
107,,,,,,,,,,,
108,,,,,,,,,,,
109,,,,,,,,,,,
110,,,,,,,,,,,
111,,,,,,,,,,,
112,,,,,,,,,,,
113,,,,,,,,,,,
114,,,,,,,,,,,
115,,,,,,,,,,,
116,,,,,,,,,,,
117,,,,,,,,,,,
118,,,,,,,,,,,
119,,,,,,,,,,,
120,Porsche Boxster ,987 2.7 245CV SIEGES SPORT/CARPLAY/,"€ 28 990,-",Pas d'information,114 800 km,- Boîte,06/2007,Essence,180 kW (245 CH),,
121,Porsche Boxster ,SPYDER 718 PDK CHALK GREY - AS NEW,"€ 125 900,-",Prix correct,7 500 km,Boîte automatique,04/2022,Essence,309 kW (420 CH),,
122,Porsche Boxster ,718 2.0 SportChronoP 20P CuirP,"€ 49 669,-",Très bon prix,41 964 km,Boîte manuelle,05/2017,Essence,220 kW (299 CH),,
123,Porsche Boxster ,718 2.0i 300 ch PDK,"€ 63 000,-",Bon prix,33 900 km,Boîte automatique,04/2016,Essence,220 kW (299 CH),,
124,Porsche Boxster ,2.5i,"€ 17 900,-",Bon prix,182 500 km,Boîte manuelle,03/1998,Essence,150 kW (204 CH),,
125,Porsche Boxster ,981 3.4 GTS 330cv PDK7 PSE Chrono Carbone Pack GTS,"€ 82 981,-",Prix correct,35 900 km,Boîte automatique,12/2014,Essence,243 kW (330 CH),,
126,Porsche Boxster ,Type 981 3.8 375ch BVM6,"€ 94 990,-",Prix correct,60 400 km,Boîte manuelle,10/2015,Essence,276 kW (375 CH),,
127,Porsche Boxster ,2.7i 265 ch,"€ 47 900,-",Bon prix,68 500 km,Boîte manuelle,06/2014,Essence,195 kW (265 CH),,
128,Porsche Boxster ,3.4i S 315 ch PDK,"€ 65 990,-",Prix correct,33 600 km,Boîte automatique,06/2015,Essence,232 kW (315 CH),,
129,Porsche Boxster ,(981) 3.4 330CH GTS PDK,"€ 77 900,-",Pas d'information,66 100 km,- Boîte,01/2015,Essence,246 kW (334 CH),,
130,Porsche Boxster ,Spyder 3.4i S 320 ch PDK,"€ 77 500,-",Prix correct,57 869 km,Boîte automatique,06/2010,Essence,235 kW (320 CH),,
131,Porsche Boxster ,2.0 300CH PDK,"€ 61 870,-",Pas d'information,51 000 km,- Boîte,04/2018,Essence,224 kW (305 CH),,
132,Porsche Boxster ,2.0i 300 ch PDK,"€ 68 990,-",Très bon prix,31 000 km,Boîte manuelle,06/2019,Essence,221 kW (300 CH),,
133,Porsche Boxster ,S 987 (2) 3.4 310 CV,"€ 40 990,-",Prix correct,74 200 km,Boîte manuelle,07/2009,Essence,229 kW (311 CH),,
134,Porsche Boxster ,I (986) 3.2 S,"€ 27 990,-",Pas d'information,118 000 km,Boîte manuelle,03/2003,Essence,192 kW (261 CH),,
135,Porsche Boxster ,2.0 Turbo PDK,"€ 59 999,-",Bon prix,34 900 km,Boîte automatique,06/2018,Essence,220 kW (299 CH),,
136,Porsche Boxster ,Boxster S 350 718 Type 982 PDK,"€ 64 980,-",Très bon prix,35 500 km,Boîte automatique,08/2017,Essence,257 kW (349 CH),,
137,Porsche Boxster ,3.4i S 295 ch,"€ 39 990,-",Prix correct,61 950 km,Boîte manuelle,10/2008,Essence,217 kW (295 CH),,
138,Porsche Boxster ,2.7i 240cv BVM TYPE 987 -Garantie 12 mois-Histori,"€ 30 990,-",Pas d'information,80 900 km,Boîte manuelle,09/2005,Essence,176 kW (239 CH),,
139,Porsche Boxster ,3.2i S Tiptronic S A,"€ 29 500,-",Prix correct,125 000 km,Boîte automatique,05/2006,Essence,206 kW (280 CH),,
140,Porsche Boxster ,981 SPYDER 1ST BELGIAN OWNER - AS NEW,"€ 112 900,-",Prix correct,28 900 km,Boîte manuelle,03/2016,Essence,276 kW (375 CH),,
141,Porsche Boxster ,718 S - 2.5 Turbo S 350cv PDK,"€ 54 990,-",Prix correct,98 775 km,Boîte automatique,06/2018,Essence,257 kW (349 CH),,
142,Porsche Boxster ,718 SPYDER PDK GT SILVER - AS NEW,"€ 119 900,-",Prix correct,12 350 km,Boîte automatique,07/2022,Essence,309 kW (420 CH),,
143,Porsche Boxster ,718 2.0i 300 ch,"€ 58 990,-",Prix correct,51 900 km,Boîte manuelle,11/2016,Essence,220 kW (299 CH),,
144,Porsche Boxster ,3.4i S 310 ch PDK,"€ 48 999,-",Pas d'information,85 500 km,Boîte automatique,06/2010,Essence,228 kW (310 CH),,
145,Porsche Boxster ,3.4i S 310 ch PDK,"€ 46 000,-",Pas d'information,94 180 km,Boîte automatique,08/2009,Essence,228 kW (310 CH),,
146,Porsche Boxster ,Porsche 981 Boxster Spyder 3.8 375ch,"€ 107 800,-",Prix correct,29 500 km,Boîte manuelle,07/2015,Essence,276 kW (375 CH),,
147,Porsche Boxster ,718 2.5i GTS 365 ch PDK,"€ 79 990,-",Prix correct,44 150 km,Boîte manuelle,07/2019,Essence,269 kW (366 CH),,
148,Porsche Boxster ,(981) 3.4 315CH S PDK,"€ 62 900,-",Pas d'information,39 300 km,- Boîte,02/2013,Essence,235 kW (320 CH),,
149,Porsche Boxster ,,"€ 58 990,-",Prix correct,51 500 km,Semi-automatique,09/2017,Essence,220 kW (299 CH),,
150,Porsche Boxster ,Standard,"€ 15 900,-",Pas d'information,167 900 km,Boîte manuelle,07/1998,Essence,150 kW (204 CH),,
151,Porsche Boxster ,718 T 2.0i 300 ch PDK,"€ 69 000,-",Bon prix,36 200 km,Boîte automatique,05/2019,Essence,220 kW (299 CH),,
152,Porsche Boxster ,981 GTS PDK 1ST PAINT,"€ 65 900,-",Pas d'information,108 900 km,Boîte automatique,12/2014,Essence,243 kW (330 CH),,
153,Porsche Boxster ,2.0 300ch PDK Euro6d-T,"€ 69 990,-",Pas d'information,26 872 km,- Boîte,05/2019,Essence,224 kW (305 CH),,
154,Porsche Boxster ,2.7i 265 ch,"€ 41 900,-",Prix correct,150 000 km,Boîte manuelle,06/2012,Essence,195 kW (265 CH),,
155,Porsche Boxster ,987 2.7 240,"€ 29 900,-",Prix correct,95 800 km,Boîte manuelle,10/2006,Essence,177 kW (241 CH),,
156,Porsche Boxster ,II (987) 3.2 S TipTronic S,"€ 33 990,-",Pas d'information,150 500 km,Boîte automatique,06/2005,Essence,207 kW (281 CH),,
157,Porsche Boxster ,S PDK BOSE SPORT CHRONO Full LEATHER,"€ 64 900,-",Prix correct,64 655 km,Boîte automatique,10/2017,Essence,257 kW (349 CH),,
158,Porsche Boxster ,Spyder 981 3.8 375cv Atmo Flat6 BVM6 Chrono Sport,"€ 114 981,-",Bon prix,7 652 km,Boîte manuelle,02/2016,Essence,276 kW (375 CH),,
159,Porsche Boxster ,III (981) 2.7 265ch PDK,"€ 49 990,-",Pas d'information,103 300 km,Boîte automatique,03/2013,Essence,196 kW (266 CH),,
160,Porsche Boxster ,4.0 400ch GTS 4.0,"€ 110 000,-",Très bon prix,13 416 km,Boîte manuelle,11/2021,Essence,299 kW (407 CH),,
161,Porsche Boxster ,(982) 4.0 400CH EDITION 25 ANS PDK,"€ 127 900,-",Pas d'information,17 800 km,- Boîte,12/2021,Essence,299 kW (407 CH),,
162,Porsche Boxster ,S 986 3.2i 252 Tiptronic,"€ 22 990,-",Pas d'information,98 082 km,Boîte automatique,03/2001,Essence,186 kW (253 CH),,
163,Porsche Boxster ,718 2.5 350 S PDK,"€ 59 500,-",Pas d'information,86 900 km,Boîte automatique,01/2017,Essence,- kW (- CH),,
