,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,BMW 118 ,Serie F40 118D 150ch BVA8 Lounge Historique d'entr,"€ 22 990,-",Très bon prix,67 180 km,Boîte automatique,06/2020,Diesel,111 kW (151 CH),,
1,BMW 120 ,SERI 3,"€ 9 000,-",Prix correct,195 000 km,Boîte manuelle,04/2009,Diesel,130 kW (177 CH),,
2,BMW 118 ,118d 143 ch M Sport A,"€ 10 900,-",Très bon prix,288 km,Boîte automatique,12/2012,Diesel,105 kW (143 CH),,
3,BMW 114 ,SERIE 1 F21 102 ch 127g Lounge,"€ 7 500,-",Très bon prix,143 000 km,Boîte manuelle,01/2014,Essence,75 kW (102 CH),,
4,BMW 116 ,116D *Gps/Open.Dak/Cruise.Controle*,"€ 13 499,-",Très bon prix,95 000 km,Boîte manuelle,08/2018,Diesel,85 kW (116 CH),,
5,BMW 135 ,(F21/F20) 135IA 320CH M 5P,"€ 23 990,-",Prix correct,121 250 km,Boîte automatique,10/2012,Essence,239 kW (325 CH),,
6,BMW 116 ,122 ch Sport Design Automatic (Toit Ouvrant),"€ 8 500,-",Bon prix,121 250 km,Boîte automatique,12/2009,Essence,90 kW (122 CH),,
7,BMW 125 ,125i M Sport Edition *Sensoren *Navi *Airco,"€ 17 850,-",Pas d'information,98 788 km,Boîte manuelle,12/2013,Essence,160 kW (218 CH),,
8,BMW 135 ,M135iXAS * GPS * CRUISE * FEU LED * MAXTON *,"€ 23 950,-",Prix correct,140 000 km,Boîte automatique,05/2015,Essence,240 kW (326 CH),,
9,BMW 118 ,118i 140 ch DKG7,"€ 19 900,-",Pas d'information,50 000 km,Boîte automatique,10/2020,Essence,103 kW (140 CH),,
10,BMW 118 ,(E81/E87) 118I 143CH EXCELLIS 5P,"€ 9 990,-",Très bon prix,73 170 km,Boîte manuelle,02/2010,Essence,107 kW (145 CH),,
11,BMW 116 ,BMW 116i/5-deur/zwart,"€ 7 500,-",Bon prix,74 000 km,Boîte manuelle,10/2008,Essence,90 kW (122 CH),,
12,BMW 116 ,(F21/F20) 116I 136CH PREMIERE 5P,"€ 10 990,-",Très bon prix,87 000 km,Boîte manuelle,09/2012,Essence,101 kW (137 CH),,
13,BMW 116 ,116i,"€ 7 500,-",Très bon prix,171 764 km,Boîte manuelle,12/2012,Essence,100 kW (136 CH),,
14,BMW 118 ,118i Luxe,"€ 5 950,-",Prix correct,158 000 km,Boîte manuelle,05/2006,Essence,95 kW (129 CH),,
15,BMW 118 ,118iA 140ch Edition Sport DKG7 112g,"€ 23 990,-",Pas d'information,91 032 km,- Boîte,03/2020,Essence,104 kW (141 CH),,
16,BMW 116 ,116dA 116ch Business Design DKG7,"€ 16 790,-",Pas d'information,149 147 km,- Boîte,10/2019,Diesel,87 kW (118 CH),,
17,BMW 116 ,série 1 d 115 « excellis » 2010,"€ 8 900,-",Pas d'information,- km,- Boîte,- (Année),- Carburant,- kW (- CH),,
18,BMW 118 ,SERIE 1 F20 première 143 ch,"€ 8 900,-",Très bon prix,158 000 km,Boîte automatique,10/2012,Diesel,105 kW (143 CH),,
19,BMW 118 ,d coupé E82 143ch boite auto,"€ 10 990,-",Très bon prix,73 300 km,Boîte automatique,02/2011,Diesel,105 kW (143 CH),,
20,BMW 118 ,Serie F40 118D 150ch BVA8 Lounge Historique d'entr,"€ 22 990,-",Très bon prix,67 180 km,Boîte automatique,06/2020,Diesel,111 kW (151 CH),,
21,BMW 120 ,SERI 3,"€ 9 000,-",Prix correct,195 000 km,Boîte manuelle,04/2009,Diesel,130 kW (177 CH),,
