,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Skoda Roomster ,1.2 TSI Ambition/GPS/PDC/PANO/GARANTIE 12 MOIS,"€ 7 450,-",Pas d'information,110 000 km,Boîte manuelle,12/2013,Essence,63 kW (86 CH),,
1,Skoda Roomster ,1.6 TDI 90 CV Tour de France,"€ 8 990,-",Pas d'information,114 540 km,Boîte manuelle,09/2014,Diesel,66 kW (90 CH),,
2,Skoda Roomster ,1.2 CRTDi*GPS*CLIM*PRETE IMMATRICULER FEUILLE ROSE,"€ 4 990,-",Pas d'information,188 350 km,Boîte manuelle,05/2013,Diesel,55 kW (75 CH),,
3,Skoda Roomster ,1.2CRTDiCLIM*JANTES*PRETE IMMATRICULERFEUILLE ROSE,"€ 4 990,-",Pas d'information,145 255 km,Boîte manuelle,10/2011,Diesel,55 kW (75 CH),,
4,Skoda Roomster ,1.4 16V - 85 Ambiente,"€ 3 990,-",Pas d'information,181 255 km,Boîte manuelle,08/2006,Essence,63 kW (86 CH),,
5,Skoda Roomster ,1.4 TDI80 AMBIENTE,"€ 4 900,-",Pas d'information,197 002 km,Boîte manuelle,04/2008,Diesel,60 kW (82 CH),,
