,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Opel Vivaro ,PACK CLIM +,"€ 9 158,-",Pas d'information,176 000 km,Boîte manuelle,02/2017,Diesel,92 kW (125 CH),,
1,Opel Vivaro ,2.0 BHDi 145 Elegance DoKa L3 Cam,"€ 33 265,-",Bon prix,10 km,Boîte manuelle,04/2024,Diesel,106 kW (144 CH),,
2,Opel Vivaro ,27 833 HT L2 2.0 DIESEL 180 AUTO FOURGON Pack Busi,"€ 33 400,-",Très bon prix,780 km,Boîte automatique,12/2023,Diesel,130 kW (177 CH),,
3,Opel Vivaro ,M 2.0 BlueHDi 145ch S\u0026S EAT8,,Pas d'information,5 000 km,Boîte automatique,01/2023,Diesel,109 kW (148 CH),,
4,Opel Vivaro ,Fourgon TAILLE XL BLUEHDI 145 S BVM6,"€ 30 544,-",Bon prix,4 km,Boîte manuelle,02/2024,Diesel,107 kW (145 CH),,
5,Opel Vivaro ,M 2.0 BlueHDi 145ch S\u0026S,"€ 51 999,-",Pas d'information,10 km,Boîte manuelle,08/2023,Diesel,109 kW (148 CH),,
6,Opel Vivaro ,III M 1.5 BlueHDi 120ch Base,"€ 31 162,-",Prix correct,20 km,Boîte manuelle,02/2024,Diesel,88 kW (120 CH),,
7,Opel Vivaro ,M 100 kW Batterie 75 kWh Pack Business,"€ 49 499,-",Pas d'information,1 000 km,Boîte automatique,03/2024,Electrique,101 kW (137 CH),,
8,Opel Vivaro ,1.6 CDI Biturbo dubbel cabine - licht vracht,,Très bon prix,158 373 km,Boîte manuelle,06/2017,Diesel,107 kW (145 CH),,
9,Opel Vivaro ,1.6 CDTi / EU6 / 8places / 2017 / 240.000km..,"€ 11 999,-",Pas d'information,240 000 km,Boîte manuelle,04/2017,Diesel,92 kW (125 CH),,
10,Opel Vivaro ,Eco flex pack clim,"€ 18 650,-",Prix correct,116 200 km,Boîte manuelle,05/2016,Diesel,92 kW (125 CH),,
11,Opel Vivaro ,1.6 CDTI Bi-Turbo / 9 Places / Gps / Camera / PDC,"€ 16 490,-",Pas d'information,200 000 km,Boîte manuelle,10/2015,Diesel,88 kW (120 CH),,
12,Opel Vivaro ,cabine l3 2.0l 6 places 180cv bva6,"€ 34 990,-",Pas d'information,45 800 km,Boîte automatique,05/2021,Diesel,- kW (- CH),,
13,Opel Vivaro ,1.6 CDTi L1H1 Edition Confort,"€ 7 500,-",Prix correct,260 000 km,Boîte manuelle,09/2015,Diesel,85 kW (116 CH),,
14,Opel Vivaro ,opel vivaro dubbele cabine,"€ 11 500,-",Pas d'information,174 000 km,- Boîte,04/2017,Diesel,90 kW (122 CH),,
15,Opel Vivaro ,1.6 CDTI BiTurbo 125 COMBI Pack Clim + 9 PLACES L1,"€ 29 980,-",Pas d'information,90 453 km,Boîte manuelle,03/2018,Diesel,92 kW (125 CH),,
16,Opel Vivaro ,1.6 CDTI Bi-Turbo / 9 Places / Gps / Camera / PDC,"€ 16 490,-",Pas d'information,200 000 km,Boîte manuelle,10/2015,Diesel,88 kW (120 CH),,
17,Opel Vivaro ,Combi L2H1 1.6CDTI 125 Bi-Turbo S/S Pack Clim +,"€ 18 990,-",Prix correct,160 500 km,Boîte manuelle,04/2017,Diesel,92 kW (125 CH),,
18,Opel Vivaro ,Tour 2.0 CDTI 90 C1 Cosmo,"€ 10 990,-",Prix correct,174 000 km,Boîte manuelle,02/2009,Diesel,66 kW (90 CH),,
19,Opel Vivaro ,1.6 CDTI L2H1-DBLE CABINE-5 PL-GPS-CLIM-UTILITAIRE,"€ 16 990,-",Bon prix,152 014 km,Boîte manuelle,04/2015,Diesel,85 kW (116 CH),,
20,Opel Vivaro ,,,,,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
40,Opel Vivaro ,1.6 CDTi L2H2 TVAC // GALLERIE / GARANTIE 1 AN //,"€ 17 990,-",Bon prix,113 000 km,Boîte manuelle,01/2017,Diesel,92 kW (125 CH),,
41,Opel Vivaro ,,"€ 39 998,-",Pas d'information,1 km,Boîte automatique,01/2024,Diesel,132 kW (179 CH),,
42,Opel Vivaro ,Standard 2.0 180 BVA8 Cabine approfondie Fixe Pack,"€ 39 980,-",Pas d'information,37 825 km,Boîte automatique,02/2022,Diesel,128 kW (174 CH),,
43,Opel Vivaro ,1.6 CDTi - 6pl - GPS - Airco - Lichte Vracht - ...,"€ 22 990,-",Prix correct,77 644 km,Boîte manuelle,06/2017,Diesel,89 kW (121 CH),,
44,Opel Vivaro ,2.0 DIESEL 145 CH PACK BUSINESS TVA RECUPERABLE,"€ 36 985,-",Prix correct,50 km,Boîte automatique,10/2023,Diesel,107 kW (145 CH),,
45,Opel Vivaro ,29 992 HT L2 2.0 DIESEL 180 AUTO FOURGON Pack Busi,"€ 35 990,-",Bon prix,780 km,Boîte automatique,11/2023,Diesel,130 kW (177 CH),,
46,Opel Vivaro ,1.6 CDTI/ 3 Places / Airco / Gps / Camera /TVA*BTW,"€ 8 490,-",Prix correct,225 000 km,Boîte manuelle,05/2016,Diesel,88 kW (120 CH),,
47,Opel Vivaro ,CABINE APPROFONDIE L2 HDI 145 EAT8 PACK BUSINESS,"€ 37 488,-",Bon prix,8 km,Boîte automatique,10/2023,Diesel,107 kW (145 CH),,
48,Opel Vivaro ,1.6 CDTI BITURBO 125 K2700 L1H1 COMBI + ECOFLEX ST,"€ 18 490,-",Bon prix,137 000 km,Boîte manuelle,12/2017,Diesel,93 kW (126 CH),,
49,Opel Vivaro ,XL 2.0 BlueHDi 180ch S\u0026S EAT8,"€ 39 999,-",Prix correct,5 000 km,Boîte automatique,06/2023,Diesel,132 kW (179 CH),,
50,Opel Vivaro ,CA FIXE TAILLE M BLUEHDI 180 S\u0026amp;S EAT8 PAC,"€ 44 990,-",Pas d'information,100 km,Boîte automatique,03/2024,Diesel,132 kW (179 CH),,
51,Opel Vivaro ,L3 2.0 180 CH PTAC AUGMENTE BVA8 PACK BUSINESS - J,"€ 31 490,-",Prix correct,27 500 km,Boîte automatique,11/2021,Diesel,130 kW (177 CH),,
52,Opel Vivaro ,"L2H1 1.6 cdti 125 cv,GPS","€ 16 900,-",Bon prix,100 000 km,Boîte manuelle,12/2017,Diesel,92 kW (125 CH),,
53,Opel Vivaro ,FGN F2900 L2H1 1.6 CDTI 115 CH,"€ 8 500,-",Bon prix,263 000 km,Boîte manuelle,09/2015,Diesel,84 kW (114 CH),,
54,Opel Vivaro ,1.6 CDTI/ 3 Places / Airco / Gps / Camera /TVA*BTW,"€ 8 490,-",Prix correct,225 000 km,Boîte manuelle,05/2016,Diesel,88 kW (120 CH),,
55,Opel Vivaro ,"L2H1 1.6 cdti 125 cv Pack Clim+,2018","€ 15 400,-",Prix correct,144 000 km,Boîte manuelle,01/2018,Diesel,92 kW (125 CH),,
