,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,BMW 430 ,430d Gran Coupe xDrive Aut. Luxury Line,"€ 12 500,-",Pas d'information,231 000 km,Boîte automatique,03/2016,Diesel,190 kW (258 CH),,
1,BMW 418 ,Gran Coupé 418d 150 ch Lounge Start Edition A,"€ 17 900,-",Pas d'information,122 000 km,Boîte automatique,03/2018,Diesel,110 kW (150 CH),,
2,BMW 430 ,430iA 252ch M Sport,"€ 24 990,-",Bon prix,119 000 km,Boîte automatique,06/2016,Essence,188 kW (256 CH),,
3,BMW 418 ,Gran coupé 418dA M Sport,"€ 20 000,-",Bon prix,136 000 km,Boîte automatique,03/2018,Diesel,110 kW (150 CH),,
4,BMW 430 ,i M Sport / Laserlicht / M4 Sportzetels / Head Up,"€ 39 900,-",Prix correct,52 000 km,Boîte automatique,12/2020,Essence,190 kW (258 CH),,
5,BMW 435 ,Cab 435d xDrive 313 ch M Sport A,"€ 26 900,-",Pas d'information,139 700 km,Boîte automatique,06/2015,Diesel,230 kW (313 CH),,
6,BMW 420 ,SERIE 4 GRAN COUPE F36 M Sport,"€ 23 400,-",Pas d'information,146 000 km,Boîte automatique,09/2017,Diesel,140 kW (190 CH),,
7,BMW 420 ,SERIE 4 GRAN COUPE F36 190 ch M Sport A,"€ 20 200,-",Très bon prix,128 000 km,Boîte automatique,09/2016,Diesel,140 kW (190 CH),,
8,BMW 420 ,dA,"€ 25 900,-",Bon prix,82 070 km,Boîte automatique,02/2017,Diesel,120 kW (163 CH),,
9,BMW 420 ,"i,Mpack,Schuifdak,Camera,Apple,Android,Zetelverw","€ 39 250,-",Prix correct,45 500 km,Boîte automatique,09/2021,Essence,135 kW (184 CH),,
10,BMW 420 ,420d 184 ch Modern A,"€ 14 990,-",Très bon prix,180 117 km,Boîte automatique,03/2015,Diesel,135 kW (184 CH),,
11,BMW 420 ,iA xDrive GranCoupé Leder/GpsPro *1j garantie*,"€ 26 900,-",Très bon prix,50 000 km,Boîte automatique,02/2020,Essence,135 kW (184 CH),,
12,BMW 420 ,Coupé 420i 184 ch BVA8 M Sport,"€ 44 990,-",Prix correct,23 146 km,Boîte manuelle,04/2022,Essence,137 kW (186 CH),,
13,BMW 420 ,420i * Capteur Ar * Cruise * Bth * 352 X 60 M,"€ 16 490,-",Très bon prix,97 708 km,Boîte manuelle,04/2014,Essence,120 kW (163 CH),,
14,BMW 420 ,420d Gran Coupé Sport - BVA F36,"€ 16 990,-",Très bon prix,162 000 km,Boîte automatique,10/2014,Diesel,135 kW (184 CH),,
15,BMW 435 ,ManueelPanoNaviSportline,"€ 24 950,-",Pas d'information,82 633 km,Boîte manuelle,12/2013,Essence,225 kW (306 CH),,
16,BMW 420 ,(F32) 420DA 184CH LUXURY,"€ 16 990,-",Prix correct,164 000 km,Boîte automatique,03/2014,Diesel,137 kW (186 CH),,
17,BMW 420 ,(F36) 420DA 190CH SPORT,"€ 18 490,-",Très bon prix,120 480 km,Boîte automatique,10/2016,Diesel,142 kW (193 CH),,
18,BMW 430 ,Xdrive Pack M,"€ 19 900,-",Pas d'information,207 000 km,Boîte automatique,07/2014,Diesel,190 kW (258 CH),,
19,BMW 420 ,420d Gran Coupé M Sport GRAN COUPE F36 420d PHASE,"€ 24 990,-",Pas d'information,149 000 km,Boîte manuelle,06/2015,Diesel,140 kW (190 CH),,
20,BMW 430 ,430d Gran Coupe xDrive Aut. Luxury Line,"€ 12 500,-",Pas d'information,231 000 km,Boîte automatique,03/2016,Diesel,190 kW (258 CH),,
21,BMW 418 ,Gran Coupé 418d 150 ch Lounge Start Edition A,"€ 17 900,-",Pas d'information,122 000 km,Boîte automatique,03/2018,Diesel,110 kW (150 CH),,
22,BMW 430 ,430iA 252ch M Sport,"€ 24 990,-",Bon prix,119 000 km,Boîte automatique,06/2016,Essence,188 kW (256 CH),,
