,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Peugeot 607 ,2.7 V6 HDI PREMIUM FAP BAA,"€ 7 990,-",Pas d'information,98 100 km,Boîte automatique,09/2008,Diesel,152 kW (207 CH),,
1,Peugeot 607 ,V6 HDI BVA Marron,"€ 11 500,-",Pas d'information,57 000 km,Boîte automatique,12/2007,Diesel,148 kW (201 CH),,
2,Peugeot 607 ,2.2 HDi 16V 170ch FAP Premium,"€ 1 500,-",Pas d'information,408 000 km,Boîte manuelle,11/2008,Diesel,125 kW (170 CH),,
3,Peugeot 607 ,2.2 HDI136 PACK,"€ 4 980,-",Pas d'information,199 734 km,Boîte manuelle,09/2000,Diesel,101 kW (137 CH),,
4,Peugeot 607 ,2.0 HDi 136ch FAP Premium,"€ 4 790,-",Pas d'information,200 000 km,Boîte manuelle,07/2009,Diesel,100 kW (136 CH),,
5,Peugeot 607 ,2.0 HDi 136 ch FAP Premium 31,"€ 4 990,-",Pas d'information,167 629 km,Boîte manuelle,09/2008,Diesel,100 kW (136 CH),,
6,Peugeot 607 ,Exécutive Pack A,"€ 4 490,-",Pas d'information,178 000 km,Boîte automatique,01/2006,Diesel,150 kW (204 CH),,
7,Peugeot 607 ,2.0 HDi 136 FAP Sport Pack,"€ 4 500,-",Pas d'information,157 340 km,Boîte manuelle,02/2007,Diesel,100 kW (136 CH),,
8,Peugeot 607 ,,"€ 1 200,-",Pas d'information,300 000 km,Boîte manuelle,04/2003,Diesel,98 kW (133 CH),,
9,Peugeot 607 ,V6 2.7 HDi 24v Griffe A,"€ 7 990,-",Pas d'information,162 000 km,Boîte automatique,05/2005,Diesel,150 kW (204 CH),,
10,Peugeot 607 ,2.2 HDi Pack,"€ 4 500,-",Pas d'information,140 102 km,Boîte manuelle,07/2003,Diesel,100 kW (136 CH),,
11,Peugeot 607 ,2.2 HDi Pack A,"€ 3 400,-",Pas d'information,187 326 km,Boîte automatique,09/2002,Diesel,100 kW (136 CH),,
