,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Nissan Primastar ,L2H1 3.0t dCi 150 Tekna,"€ 41 520,-",Pas d'information,652 km,Boîte manuelle,- (Année),Diesel,110 kW (150 CH),,
1,Nissan Primastar ,fourgon 1.9 dci 110 l1h1 1200kg 2006,"€ 5 700,-",Pas d'information,- km,- Boîte,- (Année),- Carburant,- kW (- CH),,
2,Nissan Primastar ,33 000 HT COMBI L2H1 3.0T 2.0 DCI 150 S/S N-CONNEC,"€ 39 600,-",Bon prix,640 km,Boîte manuelle,01/2024,Diesel,110 kW (150 CH),,
3,Nissan Primastar ,37 492 HT COMBI L2H1 2.0 DCI 170 S\u0026S DCT N-CO,"€ 41 900,-",Très bon prix,680 km,Boîte automatique,01/2024,Diesel,125 kW (170 CH),,
4,Nissan Primastar ,33 000HT COMBI L2H1 3.0T 2.0 DCI 150 S/S N-CONNECT,"€ 39 600,-",Bon prix,640 km,Boîte manuelle,01/2024,Diesel,110 kW (150 CH),,
5,Nissan Primastar ,37 492 HT COMBI L2H1 2.0 DCI 170 S\u0026S DCT N-CO,"€ 41 900,-",Très bon prix,680 km,Boîte automatique,01/2024,Diesel,125 kW (170 CH),,
6,Nissan Primastar ,COMBI L2H1 2.0 DCI 170 S\u0026S DCT N-CONNECTA 8PL,"€ 41 900,-",Très bon prix,680 km,Boîte automatique,12/2023,Diesel,125 kW (170 CH),,
7,Nissan Primastar ,33 000 HT COMBI L2H1 3.0T 2.0 DCI 150 S/S N-CONNEC,"€ 39 600,-",Bon prix,640 km,Boîte manuelle,01/2024,Diesel,110 kW (150 CH),,
8,Nissan Primastar ,33 000 HT COMBI L2H1 3.0T 2.0 DCI 150 S/S N-CONNEC,"€ 39 600,-",Bon prix,640 km,Boîte manuelle,01/2024,Diesel,110 kW (150 CH),,
9,Nissan Primastar ,COMBI L2H1 3.0T 2.0 DCI 150 S/S N-CONNECTA DCT 9PL,"€ 41 900,-",Prix correct,680 km,Boîte automatique,01/2024,Diesel,110 kW (150 CH),,
10,Nissan Primastar ,COMBI L2H1 2.0 DCI 170 S\u0026S DCT N-CONNECTA 8PL,"€ 41 900,-",Très bon prix,680 km,Boîte automatique,12/2023,Diesel,125 kW (170 CH),,
11,Nissan Primastar ,COMBI L2H1 3.0T 2.0 DCI 150 S/S N-CONNECTA DCT 9PL,"€ 41 900,-",Prix correct,680 km,Boîte automatique,01/2024,Diesel,110 kW (150 CH),,
12,Nissan Primastar ,2700 L1H1 2.5 DCI 150CH,"€ 11 490,-",Pas d'information,98 500 km,Boîte manuelle,12/2007,Diesel,112 kW (152 CH),,
13,Nissan Primastar ,L2H1 2t9 2.0 dCi 90 INTRO,"€ 5 900,-",Prix correct,180 332 km,Boîte manuelle,12/2007,Diesel,66 kW (90 CH),,
14,Nissan Primastar ,L1H1 2t7 2.0 dCi 90 INTRO,"€ 7 450,-",Prix correct,214 489 km,Boîte manuelle,05/2009,Diesel,66 kW (90 CH),,
15,Nissan Primastar ,L2H1 3t1 2.0 dCi 130ch Acenta,"€ 27 990,-",Pas d'information,46 500 km,Boîte manuelle,02/2022,Diesel,98 kW (133 CH),,
16,Nissan Primastar ,33 241 HT CABINE APPROFONDIE L2H1 3T0 2.0 DCI 170,"€ 39 890,-",Prix correct,450 km,Boîte automatique,01/2024,Diesel,125 kW (170 CH),,
17,Nissan Primastar ,33 241 HT CABINE APPROFONDIE L2H1 3T0 2.0 DCI 170,"€ 39 890,-",Prix correct,450 km,Boîte automatique,01/2024,Diesel,125 kW (170 CH),,
18,Nissan Primastar ,,"€ 9 500,-",Prix correct,305 316 km,Semi-automatique,10/2011,Diesel,107 kW (145 CH),,
19,Nissan Primastar ,33 241 HT CABINE APPROFONDIE L2H1 3T0 2.0 DCI 170,"€ 39 890,-",Prix correct,450 km,Boîte automatique,01/2024,Diesel,125 kW (170 CH),,
20,,,,,,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
