,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Mitsubishi Eclipse ,2.4 MIVEC PHEV 188ch Instyle 4WD,"€ 43 499,-",Pas d'information,1 999 km,Boîte automatique,01/2024,Électrique/Essence,- kW (- CH),,
1,Mitsubishi Eclipse ,CABRIOLET ECLIPSE SPIDER V6 3.0L BOITE AUTOMATIQUE,"€ 9 900,-",Pas d'information,120 000 km,Boîte automatique,10/2005,Essence,162 kW (220 CH),,
2,Mitsubishi Eclipse ,CROSS 2.4 MIVEC PHEV 188CH INTENSE 4WD,"€ 25 480,-",Pas d'information,22 912 km,Boîte automatique,01/2022,- Carburant,73 kW (99 CH),,
3,Mitsubishi Eclipse ,Cross 2.4 MIVEC PHEV 188ch Twin Motor Invite 4WD B,"€ 19 980,-",Pas d'information,78 780 km,Boîte automatique,11/2021,Autres,73 kW (99 CH),,
4,Mitsubishi Eclipse ,2.4 MIVEC PHEV 188ch Intense Design 4WD,"€ 32 499,-",Pas d'information,18 334 km,Boîte automatique,06/2022,Électrique/Essence,- kW (- CH),,
5,Mitsubishi Eclipse ,2.4 MIVEC PHEV 188ch Intense Design 4WD,"€ 29 499,-",Pas d'information,18 343 km,Boîte automatique,06/2022,Électrique/Essence,- kW (- CH),,
6,Mitsubishi Eclipse ,(2) 2.4 MIVEC 188 Plug in Hybrid 4WD 98 Black Coll,"€ 38 990,-",Pas d'information,4 713 km,Boîte automatique,01/2024,Électrique/Essence,72 kW (98 CH),,
7,Mitsubishi Eclipse ,2.4 MIVEC PHEV 188ch Instyle 4WD,"€ 26 990,-",Pas d'information,28 199 km,Boîte automatique,06/2022,Électrique/Essence,- kW (- CH),,
8,Mitsubishi Eclipse ,2.4 MIVEC PHEV 188ch Intense Design 4WD,"€ 39 390,-",Pas d'information,8 990 km,Boîte automatique,09/2023,Électrique/Essence,- kW (- CH),,
9,Mitsubishi Eclipse ,2.4 MIVEC PHEV 188ch Instyle 4WD,"€ 41 790,-",Pas d'information,7 000 km,Boîte automatique,06/2023,Électrique/Essence,- kW (- CH),,
