,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Opel Zafira Tourer ,2.0 - 130 - COSMO + ATTELAGE + 7PLACES,"€ 8 980,-",Prix correct,157 284 km,Boîte manuelle,11/2011,Diesel,96 kW (131 CH),,
1,Opel Zafira Tourer ,2.0 CDTI 130 ch Cosmo Pack,"€ 9 990,-",Pas d'information,159 000 km,Boîte manuelle,12/2012,Diesel,96 kW (131 CH),,
2,Opel Zafira Tourer ,2.0 CDTI 110ch Cosmo,"€ 10 000,-",Prix correct,78 000 km,Boîte manuelle,03/2012,Diesel,81 kW (110 CH),,
3,Opel Zafira Tourer ,2.0 CDTI 165 ch Cosmo,"€ 6 890,-",Prix correct,222 670 km,Boîte manuelle,02/2012,Diesel,121 kW (165 CH),,
4,Opel Zafira Tourer ,2.0 CDTI 165 ch Cosmo Pack 7 PL,,Prix correct,119 700 km,Boîte manuelle,10/2012,Diesel,121 kW (165 CH),,
5,Opel Zafira Tourer ,1.6 CDTI 136 ch Start/Stop EcoFlex Cosmo,"€ 13 000,-",Prix correct,80 300 km,Boîte manuelle,06/2016,Diesel,100 kW (136 CH),,
6,Opel Zafira Tourer ,2.0 CDTi Innovation*EURO6B*GARANTIE 1AN*CARPASS*,"€ 11 950,-",Prix correct,166 000 km,Boîte automatique,05/2017,Diesel,96 kW (131 CH),,
7,Opel Zafira Tourer ,1.6 CDTI 136 TOURER COSMO PACK 7 PLACES,,Bon prix,79 988 km,Boîte manuelle,05/2015,Diesel,101 kW (137 CH),,
8,Opel Zafira Tourer ,2.0 CDTI 170 ch Cosmo Pack A,"€ 10 200,-",Pas d'information,195 000 km,Boîte automatique,03/2016,Diesel,125 kW (170 CH),,
9,Opel Zafira Tourer ,1.6 CDTI Innovation NAVI AIRCO PARK.SENSOR,"€ 14 950,-",Bon prix,79 186 km,Boîte manuelle,06/2018,Diesel,100 kW (136 CH),,
