,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Peugeot 207 ,CC 1.6 THP 16V 150ch Sport Pack,"€ 2 000,-",Pas d'information,178 000 km,Boîte manuelle,05/2007,Essence,110 kW (150 CH),,
1,Peugeot 207 ,CC 1.6 VTi 16V 120ch Sport,"€ 2 000,-",Pas d'information,175 000 km,Boîte manuelle,05/2007,Essence,88 kW (120 CH),,
2,Peugeot 207 ,1.4 HDi 70ch Exécutive,"€ 2 000,-",Pas d'information,188 000 km,Boîte manuelle,11/2006,Diesel,51 kW (69 CH),,
3,Peugeot 207 ,1.4 VTi 95 / GF082,"€ 2 290,-",Pas d'information,113 027 km,Boîte manuelle,02/2008,Essence,70 kW (95 CH),,
4,Peugeot 207 ,1.4 URBAN 3P,"€ 4 990,-",Bon prix,85 600 km,Boîte manuelle,07/2009,Essence,56 kW (76 CH),,
5,Peugeot 207 ,1.6 HDi Premium,"€ 3 900,-",Bon prix,150 949 km,Boîte manuelle,02/2007,Diesel,66 kW (90 CH),,
6,Peugeot 207 ,1.6 HDi// 290.000km// 2011// capteur arrière//,"€ 1 290,-",Pas d'information,290 000 km,Boîte manuelle,09/2011,Diesel,68 kW (92 CH),,
7,Peugeot 207 ,1.4 HDi 70ch,"€ 3 900,-",Bon prix,150 000 km,Boîte manuelle,04/2008,Diesel,51 kW (69 CH),,
8,Peugeot 207 ,1.4 VTI URBAN MOVE 5P,"€ 7 490,-",Prix correct,51 979 km,Boîte manuelle,04/2012,Essence,71 kW (97 CH),,
9,Peugeot 207 ,1.4 VTi 95ch Active,"€ 4 900,-",Pas d'information,109 500 km,Boîte manuelle,06/2010,Essence,70 kW (95 CH),,
10,Peugeot 207 ,1.6 VTi 120 Premium BVA,"€ 4 990,-",Très bon prix,112 131 km,Boîte automatique,11/2007,Essence,88 kW (120 CH),,
11,Peugeot 207 ,1.4i Essence / 5 Portes / Faible KM / GARANTIE /,"€ 4 900,-",Très bon prix,69 000 km,Boîte manuelle,06/2009,Essence,54 kW (73 CH),,
