,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Skoda Enyaq ,iV 60 GARANTIE 12 MOIS FULL OPTION,"€ 27 990,-",Très bon prix,46 000 km,Boîte automatique,06/2021,Electrique,132 kW (179 CH),,
1,Skoda Enyaq ,iv 80x,"€ 50 000,-",Prix correct,11 458 km,Boîte automatique,04/2023,Electrique,195 kW (265 CH),,
2,Skoda Enyaq ,iV 204ch Version 80,"€ 46 999,-",Pas d'information,5 000 km,Boîte automatique,12/2023,Electrique,- kW (- CH),,
3,Skoda Enyaq ,COUPE Coupé iV RS,"€ 49 900,-",Bon prix,8 000 km,Boîte automatique,09/2022,Electrique,221 kW (300 CH),,
4,Skoda Enyaq ,80x/Sportline/Pano/4x4,"€ 44 990,-",Bon prix,27 117 km,Boîte automatique,04/2023,Electrique,195 kW (265 CH),,
5,Skoda Enyaq ,iV 80 Sportline,"€ 46 690,-",Prix correct,6 000 km,Boîte automatique,09/2022,Electrique,151 kW (205 CH),,
6,Skoda Enyaq ,ENYAQ IV 60 180,"€ 27 900,-",Pas d'information,42 927 km,Boîte automatique,10/2021,Electrique,180 kW (245 CH),,
7,Skoda Enyaq ,RS,"€ 42 900,-",Très bon prix,15 000 km,Boîte automatique,12/2022,Electrique,220 kW (299 CH),,
8,Skoda Enyaq ,Coupé/RS/80X/NAVI/AHK/PANO,"€ 49 490,-",Très bon prix,5 376 km,Boîte automatique,11/2023,Electrique,220 kW (299 CH),,
9,Skoda Enyaq ,iV Coupé RS Lounge,"€ 44 350,-",Bon prix,26 600 km,Boîte automatique,09/2022,Electrique,220 kW (299 CH),,
10,Skoda Enyaq ,RS/Mamba/Pano/4x4/LED,"€ 47 490,-",Bon prix,19 756 km,Boîte automatique,03/2023,Electrique,220 kW (299 CH),,
11,Skoda Enyaq ,iV 204ch Version 80 Sportline,"€ 47 300,-",Très bon prix,50 km,Boîte automatique,10/2023,Electrique,152 kW (207 CH),,
12,Skoda Enyaq ,Sportline,"€ 59 312,-",Pas d'information,10 km,Boîte automatique,- (Année),Electrique,210 kW (286 CH),,
13,Skoda Enyaq ,AHK,"€ 49 450,-",Bon prix,10 000 km,Boîte automatique,12/2022,Electrique,220 kW (299 CH),,
14,Skoda Enyaq ,80X,"€ 53 323,-",Bon prix,2 997 km,Boîte automatique,01/2024,Electrique,194 kW (264 CH),,
15,Skoda Enyaq ,COUPE Coupé iV 80 Sportline,"€ 49 990,-",Prix correct,9 990 km,Boîte automatique,02/2023,Electrique,150 kW (204 CH),,
16,Skoda Enyaq ,Coupe 85 Sportline,"€ 58 900,-",Prix correct,6 000 km,Boîte automatique,01/2024,Electrique,210 kW (286 CH),,
17,Skoda Enyaq ,iV 80 150/82 E1H,"€ 61 900,-",Pas d'information,9 990 km,Boîte automatique,04/2023,Electrique,150 kW (204 CH),,
18,Skoda Enyaq ,RS,"€ 63 282,-",Pas d'information,11 km,Boîte automatique,- (Année),Electrique,250 kW (340 CH),,
19,Skoda Enyaq ,60,"€ 46 310,-",Prix correct,5 000 km,Boîte automatique,06/2023,Electrique,132 kW (179 CH),,
20,Skoda Enyaq ,82 kWh 80,"€ 58 990,-",Prix correct,9 990 km,Boîte automatique,06/2023,Electrique,150 kW (204 CH),,
21,Skoda Enyaq ,Sportline 80 82 kWh 150 kW,"€ 50 000,-",Pas d'information,30 000 km,Boîte automatique,09/2022,Electrique,150 kW (204 CH),,
22,Skoda Enyaq ,iV 80 RS/Sportline,"€ 51 500,-",Pas d'information,50 km,Boîte automatique,08/2023,Electrique,- kW (- CH),,
23,Skoda Enyaq ,iV 180ch Version 60,"€ 30 999,-",Pas d'information,16 752 km,Boîte automatique,12/2021,Electrique,- kW (- CH),,
24,Skoda Enyaq ,RS,"€ 61 435,-",Prix correct,2 000 km,Boîte automatique,04/2024,Electrique,250 kW (340 CH),,
25,Skoda Enyaq ,IV60,"€ 37 500,-",Pas d'information,22 000 km,Boîte automatique,01/2023,Electrique,132 kW (179 CH),,
26,Skoda Enyaq ,80 NEW Sport ACC LED ALU,"€ 51 800,-",Prix correct,5 km,Boîte automatique,03/2024,Electrique,150 kW (204 CH),,
27,Skoda Enyaq ,ENYAQ 80 PACK ULTRA POMPE A CHALEUR TOIT PANORAMA,"€ 46 490,-",Bon prix,11 000 km,Boîte automatique,07/2022,Electrique,150 kW (204 CH),,
28,Skoda Enyaq ,85X L\u0026K 210kW,"€ 64 826,-",Pas d'information,50 km,Boîte automatique,- (Année),Electrique,210 kW (286 CH),,
29,Skoda Enyaq ,C. iV 80 150/82 E1H,"€ 62 990,-",Pas d'information,14 990 km,Boîte automatique,10/2023,Electrique,150 kW (204 CH),,
30,Skoda Enyaq ,80 SportLine 150kW 2x4 Elektro 1-Gang 150kW (2...,"€ 67 638,-",Pas d'information,1 km,Boîte automatique,- (Année),Electrique,150 kW (204 CH),,
31,Skoda Enyaq ,Sportline iV 80 204ch,"€ 59 990,-",Pas d'information,9 990 km,Boîte automatique,10/2023,Electrique,150 kW (204 CH),,
32,Skoda Enyaq ,80 82 kWh 150 kW,"€ 49 990,-",Bon prix,9 990 km,Boîte automatique,01/2023,Electrique,150 kW (204 CH),,
33,Skoda Enyaq ,RS,"€ 64 502,-",Pas d'information,11 km,Boîte automatique,- (Année),Electrique,250 kW (340 CH),,
34,Skoda Enyaq ,IV80,"€ 46 900,-",Prix correct,6 400 km,Boîte automatique,07/2023,Electrique,150 kW (204 CH),,
