,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Ferrari 458 ,Speciale 605ch - 1¨re main,"€ 415 000,-",Pas d'information,20 600 km,Boîte automatique,11/2013,Essence,445 kW (605 CH),,
1,Ferrari 458 ,Italia 4.5 V8 570ch,"€ 219 900,-",Pas d'information,13 600 km,Semi-automatique,04/2011,Essence,420 kW (571 CH),,
2,Ferrari 458 ,"Spider 4.5 V8 570ch - Rosso Fuoco, Atelier spec","€ 239 000,-",Pas d'information,59 900 km,Boîte automatique,03/2012,Essence,420 kW (571 CH),,
3,Ferrari 458 ,Ferrari 458 Italia - LOA 1720 Euros Par Mois - Ros,"€ 204 990,-",Pas d'information,56 000 km,Boîte automatique,10/2013,Essence,420 kW (571 CH),,
4,Ferrari 458 ,V8 4.5 Speciale,,Pas d'information,18 302 km,- Boîte,12/2013,Essence,451 kW (613 CH),,
5,Ferrari 458 ,Italia 4.5 V8 570ch,"€ 164 900,-",Pas d'information,40 900 km,Boîte automatique,11/2010,Essence,420 kW (571 CH),,
6,Ferrari 458 ,ITALIA 4.5L V8,"€ 199 990,-",Pas d'information,57 900 km,Boîte automatique,06/2011,Essence,425 kW (578 CH),,
7,Ferrari 458 ,Italia 4.5 V8 570ch,"€ 157 900,-",Pas d'information,63 300 km,Boîte automatique,03/2011,Essence,420 kW (571 CH),,
8,Ferrari 458 ,"Italia 4.5 V8 570ch - Bianco Fuji Opaco, serviced","€ 204 900,-",Pas d'information,18 900 km,Boîte automatique,11/2011,Essence,420 kW (571 CH),,
9,Ferrari 458 ,Italia 4.5 V8 570ch,"€ 205 000,-",Pas d'information,36 675 km,Boîte automatique,07/2011,Essence,420 kW (571 CH),,
10,Ferrari 458 ,V8 4.5 Speciale,,Pas d'information,38 343 km,- Boîte,09/2014,Essence,451 kW (613 CH),,
11,Ferrari 458 ,V8 4.5 SPECIALE,"€ 460 000,-",Pas d'information,8 573 km,- Boîte,01/2014,Essence,451 kW (613 CH),,
12,Ferrari 458 ,Spider 4.5 V8 570ch,"€ 239 990,-",Pas d'information,49 990 km,Boîte automatique,01/2013,Essence,420 kW (571 CH),,
13,Ferrari 458 ,Italia 4.5 V8 570cv F1 Rosso Corsa Pack Carbone,"€ 209 458,-",Pas d'information,34 000 km,Boîte automatique,04/2013,Essence,420 kW (571 CH),,
14,Ferrari 458 ,Italia,"€ 229 990,-",Pas d'information,26 000 km,Boîte automatique,04/2011,Essence,419 kW (570 CH),,
15,Ferrari 458 ,V8 4.5 ITALIA,"€ 198 900,-",Pas d'information,30 500 km,- Boîte,03/2010,Essence,425 kW (578 CH),,
16,Ferrari 458 ,,"€ 183 900,-",Pas d'information,33 500 km,Boîte automatique,07/2013,Essence,420 kW (571 CH),,
17,Ferrari 458 ,V8 4.5 l 570 Ch DCT,"€ 149 900,-",Pas d'information,87 200 km,Boîte automatique,05/2012,Essence,420 kW (571 CH),,
18,Ferrari 458 ,"V8 4,5 ITALIA","€ 196 900,-",Pas d'information,34 850 km,Boîte automatique,03/2011,Essence,- kW (- CH),,
19,Ferrari 458 ,V8 4.5 Italia,"€ 179 990,-",Pas d'information,58 134 km,- Boîte,06/2011,Essence,425 kW (578 CH),,
20,Ferrari 458 ,Speciale 605ch - 1¨re main,"€ 415 000,-",Pas d'information,20 600 km,Boîte automatique,11/2013,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
