,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Opel Astra ,1.2 Turbo 130ch Elegance 7cv,"€ 10 799,-",Très bon prix,93 860 km,Boîte manuelle,02/2020,Essence,97 kW (132 CH),,
1,Opel Astra ,II 1.5 D 105ch Edition,"€ 10 480,-",Bon prix,106 064 km,Boîte manuelle,05/2021,Diesel,77 kW (105 CH),,
2,Opel Astra ,1.5 D 122ch Ultimate BVA,"€ 19 499,-",Très bon prix,9 200 km,Boîte automatique,08/2020,Diesel,91 kW (124 CH),,
3,Opel Astra ,1.6 CDTI BI TURBO 160 DYNAMIC BVM6,"€ 15 990,-",Pas d'information,79 623 km,Boîte manuelle,01/2017,Diesel,118 kW (160 CH),,
4,Opel Astra ,1.5 Diesel 122 ch BVA9 Edition Business,"€ 13 990,-",Très bon prix,62 447 km,Boîte automatique,01/2020,Diesel,90 kW (122 CH),,
5,Opel Astra ,1.5 D 122ch Elegance,"€ 15 000,-",Très bon prix,54 332 km,Boîte manuelle,12/2019,Diesel,91 kW (124 CH),,
6,Opel Astra ,Sports Tourer 1.6 Cdti 110 Ch finition Edition - S,,Bon prix,142 652 km,Boîte manuelle,07/2017,Diesel,81 kW (110 CH),,
7,Opel Astra ,ASTRA J 1.4 Turbo 140 CH COSMO PACK,"€ 6 900,-",Prix correct,102 325 km,Boîte manuelle,12/2010,Essence,103 kW (140 CH),,
8,Opel Astra ,1.2 Turbo 130 Edition LED PDC CarPl.,"€ 21 635,-",Très bon prix,10 km,Boîte manuelle,10/2023,Essence,96 kW (131 CH),,
9,Opel Astra ,1.6 Turbo 180ch Hybrid GS BVA8,"€ 36 499,-",Très bon prix,5 000 km,Boîte automatique,10/2023,Autres,134 kW (182 CH),,
10,Opel Astra ,1.6 CDTI 136ch Start\u0026Stop Innovation,"€ 14 499,-",Pas d'information,41 000 km,Boîte manuelle,05/2017,Diesel,- kW (- CH),,
11,Opel Astra ,1.2 Turbo 130 Elegance IntelliLux,"€ 23 141,-",Bon prix,10 km,Boîte manuelle,11/2023,Essence,96 kW (131 CH),,
12,Opel Astra ,Hybrid 180 ch BVA8 GS + GPS + toit ouvrant,"€ 36 990,-",Bon prix,10 km,Boîte automatique,03/2023,Autres,110 kW (150 CH),,
13,Opel Astra ,L 1.2 Turbo 110 LED Sièges chauf.,"€ 21 351,-",Prix correct,10 km,Boîte manuelle,03/2024,Essence,81 kW (110 CH),,
14,Opel Astra ,Hybrid 1.6 Turbo 180ch GS BVA8 MY23,,Très bon prix,9 732 km,Boîte automatique,04/2023,Autres,112 kW (152 CH),,
