,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Hyundai i10 ,1.0i Fun / ESSENCE / CLIM / GPS NAVI / RADAR RECUL,"€ 4 450,-",Pas d'information,100 000 km,Boîte manuelle,03/2014,Essence,49 kW (67 CH),,
1,Hyundai i10 ,1.2 87 Pack Sensation,"€ 6 400,-",Très bon prix,115 450 km,Boîte manuelle,11/2015,Essence,64 kW (87 CH),,
2,Hyundai i10 ,Edition Mondial 1ère main Garantie constructeur,"€ 8 990,-",Prix correct,69 710 km,Boîte manuelle,12/2019,Essence,49 kW (67 CH),,
3,Hyundai i10 ,1.0i / Boite Auto / Airco / Gps / CarPlay / PDC /,"€ 9 900,-",Prix correct,74 000 km,Boîte automatique,08/2016,Essence,49 kW (67 CH),,
4,Hyundai i10 ,1.0 67 Creative,"€ 5 790,-",Prix correct,117 392 km,Boîte manuelle,10/2015,Essence,49 kW (67 CH),,
5,Hyundai i10 ,1.2 87ch Edition #Mondial,"€ 10 990,-",Prix correct,29 292 km,Boîte manuelle,02/2018,Essence,65 kW (88 CH),,
6,Hyundai i10 ,1.1,"€ 3 200,-",Très bon prix,157 550 km,Boîte manuelle,04/2009,Essence,49 kW (67 CH),,
7,Hyundai i10 ,1.0 66ch Intuitive,"€ 8 999,-",Prix correct,52 498 km,Boîte manuelle,04/2017,Essence,49 kW (67 CH),,
8,Hyundai i10 ,1.0 T-GDi 100ch N Line,"€ 17 990,-",Bon prix,5 000 km,Boîte manuelle,03/2024,Essence,75 kW (102 CH),,
9,Hyundai i10 ,N Line,"€ 15 490,-",Pas d'information,6 205 km,Boîte manuelle,09/2021,Essence,- kW (- CH),,
10,Hyundai i10 ,1.0 T-GDi 100ch N Line,"€ 17 990,-",Bon prix,10 km,Boîte manuelle,03/2024,Essence,75 kW (102 CH),,
11,Hyundai i10 ,1.0i Twist AUTOMAAT * Navigatie * Airco,"€ 13 950,-",Prix correct,52 000 km,Boîte automatique,04/2021,Essence,49 kW (67 CH),,
12,Hyundai i10 ,1.0 67ch ECO Intuitive,"€ 13 490,-",Très bon prix,9 927 km,Boîte manuelle,02/2023,Essence,50 kW (68 CH),,
13,Hyundai i10 ,1.0i REGUL GPS LANE CAM 1 MAIN,"€ 11 480,-",Bon prix,20 400 km,Boîte manuelle,05/2020,Essence,49 kW (67 CH),,
14,Hyundai i10 ,1.0 67ch ECO Initia,"€ 9 499,-",Pas d'information,48 193 km,Boîte manuelle,02/2020,Essence,- kW (- CH),,
15,Hyundai i10 ,1.1 BASE,"€ 5 000,-",Prix correct,120 000 km,Boîte manuelle,04/2012,Essence,51 kW (69 CH),,
16,Hyundai i10 ,1.0 67ch ECO Intuitive,"€ 10 590,-",Très bon prix,15 900 km,Boîte manuelle,06/2020,Essence,50 kW (68 CH),,
17,Hyundai i10 ,1.0 Comfort AIRCO,"€ 11 250,-",Prix correct,54 680 km,Boîte manuelle,05/2021,Essence,49 kW (67 CH),,
18,Hyundai i10 ,1.2 INTUITIVE \u0026 STYLE,"€ 4 590,-",Prix correct,167 000 km,Boîte manuelle,10/2012,Essence,63 kW (86 CH),,
19,Hyundai i10 ,1.2 87ch PACK Evidence,"€ 10 490,-",Pas d'information,18 941 km,Boîte manuelle,01/2015,Essence,- kW (- CH),,
20,,,,,,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
