,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Tesla Model S ,85 / FREE SUPERCHARGER / CUIR / CAMERA / A VOIR,"€ 23 950,-",Pas d'information,138 996 km,Boîte automatique,06/2014,Electrique,310 kW (421 CH),,
1,Tesla Model S ,85 kWh Signature,"€ 15 900,-",Pas d'information,287 384 km,Boîte automatique,11/2013,Electrique,270 kW (367 CH),,
2,Tesla Model S ,85d DUAL MOTOR / 4X4 / AUTOPILOT / DISTRONIC,,Pas d'information,80 000 km,Boîte automatique,04/2016,Electrique,386 kW (525 CH),,
3,Tesla Model S ,P100D LUDICROUS,"€ 39 990,-",Très bon prix,92 000 km,Boîte automatique,09/2017,Electrique,568 kW (772 CH),,
4,Tesla Model S ,70 kWh Dual Motor,"€ 24 800,-",Pas d'information,109 700 km,Boîte automatique,03/2016,Electrique,193 kW (262 CH),,
5,Tesla Model S ,90 ** AUTOPILOT / FREE CHARGING / NP:€105.500**,"€ 34 950,-",Prix correct,112 000 km,Boîte automatique,12/2015,Electrique,285 kW (387 CH),,
6,Tesla Model S ,100D Dual Motor,"€ 31 990,-",Bon prix,167 600 km,Boîte automatique,11/2017,Electrique,515 kW (700 CH),,
7,Tesla Model S ,100D - Dual Motor - Autopilot 2.5 Enhanced - To...,"€ 34 990,-",Prix correct,159 821 km,Boîte automatique,08/2018,Electrique,386 kW (525 CH),,
8,Tesla Model S ,P100DL - 100 kWh Ludicrous Dual Motor Performance,"€ 52 000,-",Très bon prix,112 000 km,Boîte automatique,03/2019,Electrique,585 kW (795 CH),,
9,Tesla Model S ,P100DL - 100 kWh Ludicrous Dual Motor Performance,"€ 46 990,-",Bon prix,109 500 km,Boîte automatique,01/2019,Electrique,515 kW (700 CH),,
10,Tesla Model S ,P100D PERFORMANCE LUDICROUS,"€ 59 990,-",Prix correct,70 000 km,Boîte automatique,01/2018,Electrique,585 kW (795 CH),,
11,Tesla Model S ,75D Dual Motor,,Très bon prix,156 200 km,Boîte automatique,01/2018,Electrique,309 kW (420 CH),,
12,Tesla Model S ,P100D PERFORMANCE LUDICROUS,,Prix correct,49 900 km,Boîte automatique,02/2019,Electrique,585 kW (795 CH),,
13,Tesla Model S ,75 RWD,"€ 32 450,-",Très bon prix,72 200 km,Boîte automatique,09/2017,Electrique,235 kW (320 CH),,
14,Tesla Model S ,75 RWD,"€ 28 990,-",Bon prix,111 200 km,Boîte automatique,12/2018,Electrique,235 kW (320 CH),,
15,Tesla Model S ,"Tri Motor MY22 Plaid PHASE 3, CONDUITE AUTONOME, 3","€ 93 900,-",Prix correct,32 700 km,Boîte automatique,11/2022,Electrique,750 kW (1 020 CH),,
16,Tesla Model S ,100 D Dual Motor Premium Connexion ...,"€ 38 490,-",Prix correct,113 000 km,Boîte automatique,12/2017,Electrique,386 kW (525 CH),,
17,Tesla Model S ,Long Range LR Dual Moteur,"€ 82 990,-",Bon prix,35 000 km,Boîte automatique,05/2023,Electrique,493 kW (670 CH),,
18,Tesla Model S ,Model S 75D . PHASE 2,"€ 36 990,-",Pas d'information,55 000 km,Boîte automatique,12/2017,Electrique,- kW (- CH),,
19,Tesla Model S ,TRI-MOTOR PLAID 100KWH 1020 CH,"€ 99 000,-",Bon prix,9 900 km,Boîte automatique,04/2023,Electrique,745 kW (1 013 CH),,
