,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Ford Fiesta ,1.4 TDCi 70 FAP Titanium +,"€ 3 999,-",Très bon prix,76 200 km,Boîte manuelle,07/2011,Diesel,52 kW (71 CH),,
1,Ford Fiesta ,V 1.2 82 Trend,"€ 5 990,-",Très bon prix,127 664 km,Boîte manuelle,06/2015,Essence,60 kW (82 CH),,
2,Ford Fiesta ,1.5 EcoBoost 200 S,"€ 14 900,-",Très bon prix,82 000 km,Boîte manuelle,07/2019,Essence,147 kW (200 CH),,
3,Ford Fiesta ,1.25 60 Ambiente,"€ 3 350,-",Pas d'information,149 037 km,Boîte manuelle,02/2012,Essence,44 kW (60 CH),,
4,Ford Fiesta ,1.0 Essence / Airco / Bluetooth /Cruise/GARANTIE /,"€ 6 900,-",Bon prix,72 000 km,Boîte manuelle,06/2014,Essence,74 kW (101 CH),,
5,Ford Fiesta ,1.5 TDCi Titanium - 2016,"€ 6 900,-",Bon prix,135 000 km,Boîte manuelle,01/2016,Diesel,55 kW (75 CH),,
6,Ford Fiesta ,// 2015// 190.000km// Euro6b//,"€ 3 690,-",Très bon prix,190 000 km,Boîte manuelle,10/2015,Diesel,55 kW (75 CH),,
7,Ford Fiesta ,SOCIETE 1.1 75ch TREND,"€ 7 990,-",Pas d'information,100 300 km,Boîte manuelle,12/2021,Essence,56 kW (76 CH),,
8,Ford Fiesta ,VII 1.5 TDCi 85 Titanium,"€ 9 990,-",Très bon prix,89 008 km,Boîte manuelle,07/2018,Diesel,63 kW (86 CH),,
9,Ford Fiesta ,V 1.25 82 Edition,"€ 6 800,-",Très bon prix,97 740 km,Boîte manuelle,03/2017,Essence,60 kW (82 CH),,
10,Ford Fiesta ,1.3i Ambiente,"€ 1 300,-",Pas d'information,97 000 km,Boîte manuelle,06/2007,Essence,50 kW (68 CH),,
11,Ford Fiesta ,Affaires VII 1.1 Essence 75ch TREND,"€ 9 990,-",Très bon prix,59 431 km,Boîte manuelle,03/2021,Essence,55 kW (75 CH),,
12,Ford Fiesta ,1.6 TDCi Titanium*CLIM*JANTES*,"€ 3 990,-",Très bon prix,165 718 km,Boîte manuelle,04/2011,Diesel,70 kW (95 CH),,
13,Ford Fiesta ,1.8 D Déclic,"€ 1 200,-",Pas d'information,178 000 km,Boîte manuelle,05/1999,Diesel,44 kW (60 CH),,
14,Ford Fiesta ,1.0 EcoBoost 95ch Cool \u0026 Connect 3p,"€ 11 480,-",Très bon prix,59 993 km,Boîte manuelle,06/2020,Essence,71 kW (97 CH),,
15,Ford Fiesta ,*1.5-EcoBoost*ST*2-PROPRIETAIRES*RECARO*CAR-PLAY*,"€ 16 490,-",Pas d'information,38 000 km,Boîte manuelle,09/2019,Essence,147 kW (200 CH),,
16,Ford Fiesta ,1.0 80CH STOP\u0026START TITANIUM 5P,"€ 4 900,-",Très bon prix,184 923 km,Boîte manuelle,04/2014,Essence,60 kW (82 CH),,
17,Ford Fiesta ,SOCIETE 1.5 TDCI 85ch START-STOP,"€ 7 290,-",Très bon prix,158 450 km,Boîte manuelle,05/2020,Diesel,64 kW (87 CH),,
18,Ford Fiesta ,1.5 TDCi 95 Business,"€ 7 490,-",Très bon prix,79 926 km,Boîte manuelle,07/2015,Diesel,70 kW (95 CH),,
19,Ford Fiesta ,Affaires 1.4 TDCi 68ch 3p,"€ 2 300,-",Pas d'information,220 000 km,Boîte manuelle,01/2011,Diesel,51 kW (69 CH),,
20,Ford Fiesta ,1.4 TDCi 70 FAP Titanium +,"€ 3 999,-",Très bon prix,,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
40,Ford Fiesta ,1.0 EcoBoost 125ch mHEV ST-Line 5p,"€ 16 999,-",Pas d'information,28 889 km,Boîte manuelle,,,,,
