,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Skoda Kamiq ,1.0 TSI Style OPF (EURO 6d-TEMP),"€ 21 450,-",Bon prix,33 200 km,Boîte automatique,07/2020,Essence,85 kW (116 CH),,
1,Skoda Kamiq ,150 ch DSG7 Ambition 1ère main origine 🇫🇷,"€ 18 900,-",Bon prix,97 999 km,Boîte automatique,09/2020,Essence,110 kW (150 CH),,
2,Skoda Kamiq ,1.6 TDI 116 AMBITION,"€ 18 600,-",Très bon prix,53 800 km,Boîte manuelle,02/2021,Diesel,86 kW (117 CH),,
3,Skoda Kamiq ,1.5 TSI Style OPF (EURO 6d),"€ 24 450,-",Bon prix,36 000 km,Boîte automatique,12/2021,Essence,110 kW (150 CH),,
4,Skoda Kamiq ,Monte-Carlo,"€ 22 990,-",Bon prix,36 800 km,Semi-automatique,01/2020,Essence,110 kW (150 CH),,
5,Skoda Kamiq ,1.0 TSI Evo 110ch Business,"€ 24 499,-",Pas d'information,5 000 km,Boîte manuelle,09/2023,Essence,- kW (- CH),,
6,Skoda Kamiq ,1.5 TSI Evo 2 150ch ACT Monte Carlo DSG7,"€ 31 699,-",Pas d'information,5 000 km,Boîte automatique,03/2024,Essence,- kW (- CH),,
7,Skoda Kamiq ,1.0 TSI 116 Ambition,"€ 15 100,-",Très bon prix,52 566 km,Boîte manuelle,07/2020,Essence,85 kW (116 CH),,
8,Skoda Kamiq ,1.0 TSI 116 Ambition,"€ 13 490,-",Très bon prix,71 125 km,Boîte manuelle,02/2020,Essence,85 kW (116 CH),,
9,Skoda Kamiq ,1.0 TSI 110 DSG7 Young Edition - Première main Aut,"€ 19 990,-",Très bon prix,25 354 km,Boîte automatique,05/2022,Essence,81 kW (110 CH),,
10,Skoda Kamiq ,KAMIQ 1.0 TSI EVO 110 CH DSG7 AMBITION,"€ 19 900,-",Très bon prix,66 428 km,Boîte automatique,11/2021,Essence,110 kW (150 CH),,
11,Skoda Kamiq ,1.0 TSI Ambition DSG,"€ 21 950,-",Très bon prix,14 500 km,Boîte automatique,03/2023,Essence,81 kW (110 CH),,
12,Skoda Kamiq ,1.5 TSI 150ch Business DSG7 Euro6d-AP,"€ 18 990,-",Pas d'information,82 000 km,- Boîte,05/2021,Essence,112 kW (152 CH),,
