,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Mercedes-Benz G ,200 d 7-G DCT Intuition,"€ 18 990,-",Bon prix,145 700 km,Boîte automatique,12/2017,Diesel,100 kW (136 CH),,
1,Mercedes-Benz G 63 AMG ,BVA9,"€ 142 500,-",Pas d'information,52 000 km,Boîte automatique,03/2019,Essence,430 kW (585 CH),,
2,Mercedes-Benz G 55 AMG ,Long A,"€ 62 000,-",Pas d'information,189 000 km,Boîte automatique,08/2008,Essence,368 kW (500 CH),,
3,Mercedes-Benz G 63 AMG ,,"€ 82 900,-",Pas d'information,73 500 km,Boîte automatique,02/2013,Essence,400 kW (544 CH),,
4,Mercedes-Benz G ,63 S AMG 585 7G-Tronic Speedshift Plus,"€ 59 990,-",Très bon prix,61 265 km,Boîte automatique,06/2016,Essence,430 kW (585 CH),,
5,Mercedes-Benz G ,Fascination 500 e Fascination 4Matic,"€ 23 000,-",Prix correct,320 000 km,Boîte automatique,03/2017,Électrique/Essence,330 kW (449 CH),,
6,Mercedes-Benz G 500 ,BVA9 AMG Line,"€ 139 990,-",Pas d'information,49 500 km,Boîte automatique,05/2019,Essence,310 kW (421 CH),,
7,Mercedes-Benz G 63 AMG ,BRABUS G800,"€ 359 000,-",Pas d'information,6 600 km,- Boîte,03/2021,Essence,588 kW (799 CH),,
8,Mercedes-Benz G 63 AMG ,GRAND EDITION,"€ 339 000,-",Pas d'information,9 km,- Boîte,02/2024,Essence,430 kW (585 CH),,
9,Mercedes-Benz G 63 AMG ,Long Edition 463 A,"€ 105 000,-",Pas d'information,57 000 km,Boîte automatique,12/2015,Essence,400 kW (544 CH),,
10,Mercedes-Benz G 63 AMG ,BVA9,"€ 285 000,-",Pas d'information,3 200 km,Boîte automatique,09/2021,Essence,430 kW (585 CH),,
11,Mercedes-Benz G 63 AMG ,BVA9,"€ 179 900,-",Pas d'information,57 000 km,Boîte automatique,12/2019,Essence,430 kW (585 CH),,
12,Mercedes-Benz G 63 AMG ,BVA9,"€ 194 990,-",Pas d'information,20 750 km,Boîte automatique,08/2022,Essence,430 kW (585 CH),,
13,Mercedes-Benz G 500 ,Long A,"€ 39 900,-",Pas d'information,115 900 km,Boîte automatique,09/2002,Essence,217 kW (295 CH),,
14,Mercedes-Benz G ,63 AMG 585ch Speedshift,"€ 189 900,-",Pas d'information,31 500 km,Boîte automatique,11/2019,Essence,431 kW (586 CH),,
15,Mercedes-Benz G ,G63 AMG,"€ 235 900,-",Pas d'information,950 km,- Boîte,05/2023,Essence,- kW (- CH),,
16,Mercedes-Benz G 63 AMG ,BVA9,"€ 193 900,-",Pas d'information,29 935 km,Boîte automatique,07/2021,Essence,430 kW (585 CH),,
17,Mercedes-Benz G 55 AMG ,G 55 AMG *DESIGNO*,"€ 44 900,-",Pas d'information,187 000 km,Semi-automatique,06/2006,Essence,350 kW (476 CH),,
18,Mercedes-Benz G 400 ,mercedes classe G400 Amg Long CDI A,"€ 38 500,-",Pas d'information,196 500 km,Boîte automatique,03/2003,Diesel,183 kW (249 CH),,
19,Mercedes-Benz G ,24V,"€ 49 900,-",Pas d'information,92 500 km,Boîte automatique,05/1993,Essence,203 kW (276 CH),,
20,Mercedes-Benz G ,200 d 7-G DCT Intuition,"€ 18 990,-",,,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
40,Mercedes-Benz G ,MERCEDES G63 AMG Edition 463 III 5.5 571,"€ 94 990,-",Prix correct,55 000 km,Boîte automatique,05/2017,Essence,421 kW (572 CH),,
41,Mercedes-Benz G 500 ,BVA9 AMG Line,"€ 136 000,-",Pas d'information,61 000 km,Boîte automatique,12/2018,Essence,310 kW (421 CH),,
42,Mercedes-Benz G ,63 AMG 585ch Speedshift,"€ 179 990,-",Pas d'information,15 500 km,Boîte automatique,05/2019,Essence,431 kW (586 CH),,
43,Mercedes-Benz G 63 AMG ,BVA9,,Pas d'information,23 957 km,Boîte automatique,12/2019,Essence,430 kW (585 CH),,
44,Mercedes-Benz G 350 ,Long CDI BlueTec A,"€ 73 900,-",Pas d'information,69 300 km,Boîte automatique,04/2014,Diesel,155 kW (211 CH),,
45,Mercedes-Benz G 63 AMG ,4-Matic SPEEDSHIFT PLUS 9G-TRONIC,"€ 195 000,-",Pas d'information,17 800 km,Boîte automatique,08/2022,Essence,430 kW (585 CH),,
46,Mercedes-Benz G 63 AMG ,Long,"€ 96 900,-",Pas d'information,47 900 km,Boîte automatique,04/2016,Essence,420 kW (571 CH),,
47,Mercedes-Benz G 63 AMG ,Edition 1 BVA9,"€ 186 990,-",Pas d'information,44 980 km,Boîte automatique,06/2019,Essence,430 kW (585 CH),,
48,Mercedes-Benz G 63 AMG ,48.000 Km ( TVAC / BTWin ),"€ 165 900,-",Pas d'information,48 000 km,Boîte automatique,08/2020,Essence,430 kW (585 CH),,
49,Mercedes-Benz G 63 AMG ,Long Edition 463 A,"€ 104 990,-",Pas d'information,56 000 km,Boîte automatique,04/2016,Essence,420 kW (571 CH),,
50,Mercedes-Benz G ,250 d 9G-Tronic 4Matic Sportline,"€ 43 490,-",Pas d'information,45 000 km,Boîte automatique,04/2018,Diesel,150 kW (204 CH),,
51,Mercedes-Benz G 63 AMG ,G63 AMG MANUFAKTUR/NEU/22/STHZ/TV/VOLL,"€ 196 900,-",Pas d'information,24 900 km,Boîte automatique,08/2022,Essence,430 kW (585 CH),,
52,Mercedes-Benz G ,II 63 AMG 585ch Speedshift TCT ISC-FCM,"€ 239 950,-",Pas d'information,2 500 km,Boîte automatique,10/2023,Essence,431 kW (586 CH),,
