,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Suzuki Grand Vitara ,1.9 ddis 129 cv 4wd,"€ 6 990,-",Pas d'information,174 000 km,Boîte manuelle,05/2008,Diesel,- kW (- CH),,
1,Suzuki Grand Vitara ,1.6i,"€ 3 990,-",Pas d'information,213 000 km,Boîte manuelle,03/2002,Essence,70 kW (95 CH),,
2,Suzuki Grand Vitara ,GRAND VITARA 2,"€ 14 900,-",Pas d'information,63 881 km,Boîte automatique,10/2013,Essence,- kW (- CH),,
3,Suzuki Grand Vitara ,1.9 DDIS 129ch 4x4,"€ 4 800,-",Pas d'information,200 000 km,Boîte manuelle,01/2007,Diesel,95 kW (129 CH),,
4,Suzuki Grand Vitara ,1.9 DDiS Luxe Urban,"€ 8 790,-",Pas d'information,174 606 km,Boîte manuelle,03/2011,Diesel,95 kW (129 CH),,
5,Suzuki Grand Vitara ,ddis 4x4,"€ 13 700,-",Pas d'information,99 500 km,Boîte manuelle,03/2011,Diesel,- kW (- CH),,
6,Suzuki Grand Vitara ,"1,6 L CONFORT 106 CV 4X4 3 PTES BVM CRIT'AIR 1","€ 13 990,-",Pas d'information,71 900 km,Boîte manuelle,09/2014,Essence,122 kW (166 CH),,
7,Suzuki Grand Vitara ,"1,6 L 106 CV CONFORT BVM 4X4","€ 10 990,-",Pas d'information,132 900 km,Boîte manuelle,02/2008,Essence,78 kW (106 CH),,
8,Suzuki Grand Vitara ,2.0 HDI Luxe,"€ 7 990,-",Pas d'information,234 900 km,Boîte manuelle,12/2002,Diesel,80 kW (109 CH),,
9,Suzuki Grand Vitara ,"1,9 DDIS CONFORT 4X4 BVM 129 CV","€ 16 900,-",Pas d'information,95 890 km,Boîte manuelle,01/2014,Diesel,95 kW (129 CH),,
10,Suzuki Grand Vitara ,1.4 Boosterjet S,"€ 21 990,-",Pas d'information,2 000 km,Boîte manuelle,01/2016,Essence,- kW (- CH),,
11,Suzuki Grand Vitara ,"1,6 L 106 CV CITY CRIT'AIR 1 4X4 BVM","€ 13 900,-",Pas d'information,105 900 km,Boîte manuelle,07/2012,Essence,78 kW (106 CH),,
12,Suzuki Grand Vitara ,1.6 DDiS Privilège AllGrip,"€ 22 490,-",Pas d'information,2 000 km,Boîte manuelle,01/2016,Diesel,- kW (- CH),,
