,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Ferrari California ,V8 4.3,"€ 94 700,-",Pas d'information,50 122 km,Semi-automatique,07/2010,Essence,343 kW (466 CH),,
1,Ferrari California ,V8 4.3,"€ 113 900,-",Pas d'information,36 350 km,Semi-automatique,09/2009,Essence,343 kW (466 CH),,
2,Ferrari California ,T V8 4.0 560ch,"€ 154 900,-",Pas d'information,30 000 km,Boîte automatique,09/2014,Essence,412 kW (560 CH),,
3,Ferrari California ,V8 4.3,"€ 94 900,-",Pas d'information,58 800 km,Semi-automatique,11/2009,Essence,343 kW (466 CH),,
4,Ferrari California ,V8 4.3,"€ 124 990,-",Pas d'information,46 995 km,Semi-automatique,05/2011,Essence,343 kW (466 CH),,
5,Ferrari California ,V8 4.3,"€ 129 990,-",Pas d'information,26 447 km,Semi-automatique,06/2010,Essence,343 kW (466 CH),,
6,Ferrari California ,T 3.9 V8 Handling Speciale 560 ch,"€ 165 990,-",Pas d'information,30 000 km,Boîte automatique,05/2017,Essence,412 kW (560 CH),,
7,Ferrari California ,V8 4.3 460ch - Nero Daytona,"€ 109 900,-",Pas d'information,53 500 km,Boîte automatique,02/2011,Essence,338 kW (460 CH),,
8,Ferrari California ,V8 3.9 T 560CH,"€ 129 900,-",Pas d'information,65 500 km,- Boîte,04/2015,Essence,418 kW (568 CH),,
9,Ferrari California ,V8 4.3 460ch,"€ 104 990,-",Pas d'information,48 748 km,Boîte automatique,06/2009,Essence,338 kW (460 CH),,
10,Ferrari California ,T V8 4.0 560ch,"€ 153 900,-",Pas d'information,35 000 km,Semi-automatique,01/2016,Essence,412 kW (560 CH),,
11,Ferrari California ,4.3 V8 460 ch - carbone,"€ 119 990,-",Pas d'information,45 190 km,Boîte automatique,06/2010,Essence,338 kW (460 CH),,
12,Ferrari California ,V8 4.3 460ch,"€ 129 900,-",Pas d'information,29 000 km,Boîte automatique,03/2009,Essence,338 kW (460 CH),,
