,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Renault Grand Scenic ,3 1.5 dCi 110 Intens,"€ 7 690,-",Très bon prix,128 133 km,Boîte manuelle,11/2013,Diesel,81 kW (110 CH),,
1,Renault Grand Scenic ,BVA dCi 120 7pl,"€ 14 890,-",Très bon prix,110 308 km,Boîte automatique,07/2020,Diesel,88 kW (120 CH),,
2,Renault Grand Scenic ,1.5 dCi Dynamique 5pl. FAP,"€ 5 000,-",Très bon prix,175 989 km,Boîte manuelle,08/2012,Diesel,81 kW (110 CH),,
3,Renault Grand Scenic ,MODEL BUSINESS 7 PLACES 2017,"€ 11 490,-",Prix correct,166 000 km,Boîte manuelle,08/2017,Diesel,81 kW (110 CH),,
4,Renault Grand Scenic ,Scénic III dCi 130 Privilège 5 pl,"€ 2 000,-",Pas d'information,270 000 km,Boîte manuelle,11/2009,Diesel,96 kW (131 CH),,
5,Renault Grand Scenic ,Intens,"€ 15 999,-",Très bon prix,85 000 km,Boîte automatique,04/2018,Diesel,118 kW (160 CH),,
6,Renault Grand Scenic ,III Phase 2 1.6 DCI 130 CV INITIALE 5 PL,"€ 13 990,-",Pas d'information,68 500 km,Boîte manuelle,11/2013,Diesel,96 kW (131 CH),,
7,Renault Grand Scenic ,Scénic III dCi 130 FAP Jade Euro 5 5 pl,"€ 4 000,-",Très bon prix,223 000 km,Boîte manuelle,06/2010,Diesel,96 kW (131 CH),,
8,Renault Grand Scenic ,Scénic dCi 130 Energy FAP eco2 Bose Edition 7 pl,"€ 16 900,-",Bon prix,8 500 km,Boîte manuelle,03/2016,Diesel,96 kW (131 CH),,
9,Renault Grand Scenic ,1.33 TCe Energy Intens,"€ 11 999,-",Bon prix,132 000 km,Boîte manuelle,07/2018,Essence,103 kW (140 CH),,
10,Renault Grand Scenic ,IV 1.7 BLUE DCI 150CH INTENS,"€ 17 990,-",Bon prix,76 265 km,Boîte manuelle,01/2019,Diesel,111 kW (151 CH),,
11,Renault Grand Scenic ,Scénic dCi 130 Energy Bose Edition 7 pl,"€ 14 700,-",Bon prix,53 000 km,Boîte manuelle,10/2016,Diesel,96 kW (131 CH),,
12,Renault Grand Scenic ,1.5 DCI 110 BOSE EDITION 7 PLACES,"€ 9 900,-",Prix correct,146 690 km,Boîte manuelle,04/2015,Diesel,82 kW (111 CH),,
13,Renault Grand Scenic ,1.5 dci energy business 7pl,"€ 11 990,-",Pas d'information,114 350 km,Boîte manuelle,06/2015,Diesel,- kW (- CH),,
14,Renault Grand Scenic ,1.5 DCI 110CH BUSINESS EDC 7 PLACES,"€ 7 490,-",Très bon prix,164 349 km,Boîte automatique,01/2014,Diesel,82 kW (111 CH),,
15,Renault Grand Scenic ,,"€ 3 500,-",Très bon prix,214 432 km,Boîte manuelle,11/2011,Diesel,110 kW (150 CH),,
16,Renault Grand Scenic ,1.7 Blue dCi 120ch Business 7 places,"€ 17 990,-",Bon prix,68 341 km,Boîte manuelle,03/2020,Diesel,90 kW (122 CH),,
17,Renault Grand Scenic ,Scénic III 1.6 dCi 130ch Dynamique GPS Caméra Recu,"€ 5 990,-",Très bon prix,162 000 km,Boîte manuelle,12/2012,Diesel,96 kW (131 CH),,
18,Renault Grand Scenic ,Scénic III dCi 130 FAP Bose Euro 5 pl,"€ 5 000,-",Prix correct,213 800 km,Boîte manuelle,10/2011,Diesel,96 kW (131 CH),,
19,Renault Grand Scenic ,Blue dCi 150 EDC Intens,"€ 22 600,-",Bon prix,67 800 km,Boîte automatique,10/2020,Diesel,110 kW (150 CH),,
20,Renault Grand Scenic ,,,,,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
