,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Mazda 2 ,Mazda2 1.3L Elégance,"€ 2 700,-",Pas d'information,128 500 km,Boîte manuelle,04/2008,Essence,55 kW (75 CH),,
1,Mazda 2 ,1.5 MZI Harmonie Clim,"€ 2 150,-",Très bon prix,173 639 km,Boîte manuelle,11/2005,Essence,55 kW (75 CH),,
2,Mazda 2 ,1.5i / Boite Auto / Pack Sport / Gps / Cruise /PDC,"€ 14 490,-",Prix correct,39 000 km,Boîte automatique,10/2016,Essence,66 kW (90 CH),,
3,Mazda 2 ,1.3i Sport * Verwarmde zetels * Airco * Garantie,"€ 5 950,-",Prix correct,137 000 km,Boîte manuelle,10/2009,Essence,63 kW (86 CH),,
4,Mazda 2 ,1.5i e-Skyactiv-G MHEV Exclusive-Line,"€ 19 900,-",Pas d'information,4 km,Boîte manuelle,- (Année),Essence,66 kW (90 CH),,
5,Mazda 2 ,1.5i Skyactiv-G Skycruise * Navigatie * Garantie,"€ 11 950,-",Bon prix,78 000 km,Boîte manuelle,05/2018,Essence,66 kW (90 CH),,
6,Mazda 2 ,1.5i e-Skyactiv-G MHEV Exclusive-Line,"€ 19 900,-",Pas d'information,4 km,Boîte manuelle,- (Année),Essence,66 kW (90 CH),,
7,Mazda 2 ,III 1.5L SKYACTIV-G 90ch BVA Dynamique,"€ 14 990,-",Pas d'information,10 300 km,- Boîte,10/2018,Essence,- kW (- CH),,
8,Mazda 2 ,1.5 SKYACTIV-G 90ch Signature Euro6d-T,"€ 12 990,-",Pas d'information,50 000 km,Boîte manuelle,06/2019,Essence,- kW (- CH),,
9,Mazda 2 ,III 1.5L SKYACTIV-G 90ch Dynamique,"€ 14 990,-",Pas d'information,10 200 km,- Boîte,12/2018,Essence,- kW (- CH),,
10,Mazda 2 ,1.5 Hybrid 116ch Homura,"€ 30 300,-",Pas d'information,3 000 km,Boîte automatique,02/2024,Autres,69 kW (94 CH),,
11,Mazda 2 ,1.5 e-SKYACTIV G M Hybrid 90ch Elégance 2022,"€ 14 999,-",Pas d'information,34 460 km,Boîte manuelle,09/2021,Électrique/Essence,- kW (- CH),,
12,Mazda 2 ,1.3L Elégance,"€ 2 900,-",Bon prix,201 700 km,Boîte manuelle,10/2008,Essence,55 kW (75 CH),,
13,Mazda 2 ,1.5 SKYACTIV-G 90ch Kawari 2022,"€ 17 990,-",Prix correct,19 432 km,Boîte manuelle,12/2022,Essence,67 kW (91 CH),,
14,Mazda 2 ,1.5 Ess 90 SKYACTIV,"€ 12 900,-",Pas d'information,99 720 km,Boîte manuelle,07/2017,Essence,66 kW (90 CH),,
15,Mazda 2 ,III 1.5L SKYACTIV-G 90ch Signature,"€ 16 490,-",Pas d'information,100 km,- Boîte,10/2019,Essence,- kW (- CH),,
16,Mazda 2 ,1.5i e-Skyactiv-G MHEV Homura,"€ 20 400,-",Pas d'information,600 km,Boîte manuelle,03/2024,Essence,66 kW (90 CH),,
17,Mazda 2 ,1.5 Hybrid 116ch Pure,"€ 17 999,-",Bon prix,7 532 km,Boîte automatique,07/2022,Autres,69 kW (94 CH),,
18,Mazda 2 ,1.5L Harmonie Clim,"€ 3 800,-",Prix correct,140 000 km,Boîte manuelle,12/2007,Essence,55 kW (75 CH),,
19,Mazda 2 ,1.5 SKYACTIV-G 90 Dynamique,"€ 17 490,-",Pas d'information,1 000 km,Boîte manuelle,01/2016,Essence,- kW (- CH),,
20,Mazda 2 ,cx 7 .2 mz-cd 173 “elegance”2011,"€ 10 500,-",Pas d'information,- km,- Boîte,- (Année),- Carburant,- kW (- CH),,
21,Mazda 2 ,1.5 Hybrid 116ch Agile,"€ 20 900,-",Bon prix,12 407 km,Boîte automatique,02/2023,Autres,69 kW (94 CH),,
22,Mazda 2 ,1.5 SKYACTIV-G 90ch Kawari 2022,"€ 17 990,-",Prix correct,20 041 km,Boîte manuelle,12/2022,Essence,67 kW (91 CH),,
23,Mazda 2 ,1.5 Hybrid 116ch Agile,"€ 20 900,-",Bon prix,14 388 km,Boîte automatique,02/2023,Autres,69 kW (94 CH),,
24,Mazda 2 ,Mazda2 1.5L e-SKYACTIV G M Hybrid 90ch,"€ 19 990,-",Pas d'information,5 100 km,Boîte manuelle,12/2022,Essence,- kW (- CH),,
