,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Mazda CX-30 ,2.0 E-SKYACTIV-G M-HYBRID 122CH 2022,"€ 20 890,-",Très bon prix,24 800 km,Boîte manuelle,12/2022,Essence,91 kW (124 CH),,
1,Mazda CX-30 ,2.0L SKYACTIV-X M Hybrid 180 ch 4x4 BVA6 Homura,"€ 30 900,-",Bon prix,17 700 km,Boîte automatique,09/2022,Essence,132 kW (179 CH),,
2,Mazda CX-30 ,2.0i SKYACTIV-X MHE Skydrive HUD/ACC/360/Apple,"€ 21 890,-",Pas d'information,2 601 km,Boîte manuelle,02/2020,Essence,132 kW (179 CH),,
3,Mazda CX-30 ,2.0 Skyactiv-G M-Hybrid 122ch Sportline,"€ 19 990,-",Très bon prix,45 950 km,Boîte manuelle,01/2020,Essence,91 kW (124 CH),,
4,Mazda CX-30 ,2.0 E-SKYACTIV-X M-HYBRID 186CH SPORTLINE 2021,"€ 25 480,-",Pas d'information,23 393 km,Boîte manuelle,05/2022,- Carburant,137 kW (186 CH),,
5,Mazda CX-30 ,2020 1.8L SKYACTIV-D 116 CH 4X2 BVM6 STYLE,"€ 16 999,-",Bon prix,104 270 km,Boîte manuelle,10/2020,Diesel,85 kW (116 CH),,
6,Mazda CX-30 ,2.0 SKYACTIV-G M-Hybrid 122ch Style 2020,,Bon prix,34 600 km,Boîte manuelle,11/2021,Autres,91 kW (124 CH),,
7,Mazda CX-30 ,2.0 SKYACTIV-G M-Hybrid 122ch Inspiration BVA 6cv,"€ 24 500,-",Prix correct,50 919 km,Boîte automatique,09/2020,Autres,91 kW (124 CH),,
8,Mazda CX-30 ,2.0i SKY-G MHE Skydrive / 27.750 km /Garantie 1 an,"€ 23 900,-",Prix correct,27 750 km,Boîte automatique,01/2021,Essence,90 kW (122 CH),,
9,Mazda CX-30 ,2.0 SKYACTIV-G 150 Select. Matrix,"€ 21 488,-",Prix correct,23 550 km,Boîte manuelle,04/2020,Essence,110 kW (150 CH),,
10,Mazda CX-30 ,2.0 E-SKYACTIV-X HYBRID 185 MHEV EXCLUSIVE 2WD BVA,"€ 28 390,-",Bon prix,15 900 km,Boîte automatique,09/2021,Autres,137 kW (186 CH),,
11,Mazda CX-30 ,1.8L SKYACTIV-D 116 BVA6 Style +Cuir électrique,"€ 21 300,-",Pas d'information,83 000 km,Boîte automatique,02/2020,Diesel,85 kW (116 CH),,
12,Mazda CX-30 ,2.0 SKYACTIV-G M-Hybrid 122ch Sportline 2020,"€ 25 000,-",Bon prix,16 110 km,Boîte manuelle,06/2021,Autres,91 kW (124 CH),,
13,Mazda CX-30 ,CX-30 2.0L SKYACTIV-G M Hybrid 122 ch 4x2 BVA6,"€ 24 990,-",Pas d'information,21 592 km,Boîte automatique,09/2020,Essence,- kW (- CH),,
14,Mazda CX-30 ,1.8 skyactiv-d 116 style,"€ 20 990,-",Pas d'information,89 000 km,Boîte automatique,12/2019,Diesel,- kW (- CH),,
15,Mazda CX-30 ,2.0 Skyactiv-G Hybrid 122 BVA6 Style,"€ 23 990,-",Prix correct,27 268 km,Boîte automatique,10/2021,Électrique/Essence,90 kW (122 CH),,
16,Mazda CX-30 ,SKY ACTIV M-HYBRID 122 STYLE,"€ 20 480,-",Prix correct,54 224 km,Boîte manuelle,01/2020,Essence,90 kW (122 CH),,
17,Mazda CX-30 ,2.0 Skyactiv-G M-Hybrid 122ch,"€ 20 499,-",Très bon prix,24 697 km,Boîte manuelle,07/2021,Essence,91 kW (124 CH),,
18,Mazda CX-30 ,CX-30 2.0L SA-G M HYBRID 122 CH BVM6,"€ 20 900,-",Pas d'information,31 860 km,Boîte manuelle,07/2020,Essence,122 kW (166 CH),,
19,Mazda CX-30 ,CX-30 e-SKYACTIV X M Hybrid 186 4x4 BVA6 Exclusive,"€ 27 900,-",Pas d'information,41 363 km,Boîte automatique,07/2021,Essence,137 kW (186 CH),,
20,Mazda CX-30 ,2.0 E-SKYACTIV-G M-HYBRID 122CH 2022,,,,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
