,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Ford Galaxy ,II 2.0 TDCI 163 FAP Titanium Powershift A,"€ 7 950,-",Pas d'information,175 000 km,Boîte automatique,04/2011,Diesel,120 kW (163 CH),,
1,Ford Galaxy ,,"€ 14 500,-",Prix correct,182 342 km,Boîte manuelle,08/2016,Diesel,110 kW (150 CH),,
2,Ford Galaxy ,1.6TDCi ECONETIC GHIA ***7 SEATS/GOOD CONDITION***,"€ 10 950,-",Prix correct,133 000 km,Boîte manuelle,09/2012,Diesel,85 kW (116 CH),,
3,Ford Galaxy ,II 2.0 TDCi 140 DPF Ghia,"€ 6 500,-",Prix correct,220 000 km,Boîte manuelle,06/2008,Diesel,103 kW (140 CH),,
4,Ford Galaxy ,2.0 TDCI 150 S\u0026amp;S Titanium,"€ 14 990,-",Pas d'information,183 000 km,Boîte manuelle,05/2016,Diesel,110 kW (150 CH),,
5,Ford Galaxy ,1.8 TDCI 125CH GHIA,"€ 3 990,-",Pas d'information,239 850 km,Boîte manuelle,08/2006,Diesel,93 kW (126 CH),,
6,Ford Galaxy ,II 2.0 TDCI 140 FAP Titanium Powershift A,"€ 11 990,-",Pas d'information,185 000 km,Boîte automatique,12/2011,Diesel,103 kW (140 CH),,
7,Ford Galaxy ,2.0 TDCI 120 S,"€ 19 990,-",Prix correct,52 990 km,Boîte manuelle,04/2017,Diesel,88 kW (120 CH),,
8,Ford Galaxy ,2.0 TDCi Titanium * 7 PL*GARANTI 1 AN*CT OK,"€ 24 500,-",Bon prix,84 025 km,Boîte automatique,02/2020,Diesel,110 kW (150 CH),,
9,Ford Galaxy ,1.6 TDCi TITANIUM/7PLACES/ETAT SHOW-ROOM/1PROP CAR,"€ 6 950,-",Pas d'information,251 229 km,Boîte manuelle,12/2013,Diesel,85 kW (116 CH),,
10,Ford Galaxy ,2.0 TDCi 180ch Stop\u0026Start Titanium PowerShift,"€ 22 990,-",Pas d'information,92 424 km,- Boîte,08/2018,Diesel,134 kW (182 CH),,
11,Ford Galaxy ,ii galaxy ii GALAXY II 2.0 TDCI 140 Ghia,"€ 10 600,-",Pas d'information,151 081 km,Boîte manuelle,01/2009,Diesel,- kW (- CH),,
12,Ford Galaxy ,,"€ 14 500,-",Prix correct,183 000 km,Boîte manuelle,08/2016,Diesel,110 kW (150 CH),,
13,Ford Galaxy ,Galaxy 2.0 EcoBlue 190 S\u0026S BVA8 Titanium,"€ 29 990,-",Prix correct,79 155 km,Boîte automatique,04/2019,Diesel,139 kW (189 CH),,
14,Ford Galaxy ,2.0 TDCi Titanium (EU6.2) / 7places / Park Assist,"€ 26 800,-",Prix correct,61 757 km,Boîte manuelle,03/2019,Diesel,110 kW (150 CH),,
15,Ford Galaxy ,2.0 ECOBLUE 150CH TITANIUM BVA8,"€ 27 490,-",Bon prix,59 801 km,Boîte automatique,02/2020,Diesel,112 kW (152 CH),,
16,Ford Galaxy ,2.5 FHEV 190 CVT Tit 7PL GPS Cam,"€ 41 332,-",Prix correct,10 km,Boîte automatique,02/2023,Électrique/Essence,140 kW (190 CH),,
17,Ford Galaxy ,2.5 FHEV 190 CVT Tit 7PL GPS radars,"€ 40 324,-",Bon prix,10 km,Boîte automatique,04/2023,Électrique/Essence,140 kW (190 CH),,
18,Ford Galaxy ,2.5 FHEV 190 CVT Tit 7PL GPS Cam,"€ 41 433,-",Prix correct,10 km,Boîte automatique,02/2023,Électrique/Essence,140 kW (190 CH),,
19,Ford Galaxy ,2.5 FHEV 190 CVT Tit 7PL GPS Cam,"€ 41 837,-",Bon prix,10 km,Boîte automatique,02/2023,Électrique/Essence,140 kW (190 CH),,
