,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Porsche 944 ,Tbo Cup,"€ 32 990,-",Pas d'information,183 000 km,Boîte manuelle,03/1988,Essence,183 kW (249 CH),,
1,Porsche 944 ,Turbo CUP / Turbo S 250ch,"€ 45 000,-",Pas d'information,168 500 km,Boîte manuelle,01/1988,Essence,184 kW (250 CH),,
2,Porsche 944 ,Turbo Coupé 220,"€ 29 944,-",Pas d'information,83 192 km,Boîte manuelle,11/1985,Essence,162 kW (220 CH),,
3,Porsche 944 ,Turbo,"€ 19 900,-",Pas d'information,90 000 km,Boîte manuelle,01/1986,Essence,- kW (- CH),,
4,Porsche 944 ,TURBO 250,"€ 34 990,-",Pas d'information,177 310 km,Boîte manuelle,07/1989,Essence,161 kW (219 CH),,
5,Porsche 944 ,S2,"€ 31 900,-",Pas d'information,168 367 km,Boîte manuelle,01/1989,Essence,- kW (- CH),,
6,Porsche 944 ,Coupe,"€ 17 900,-",Pas d'information,190 195 km,Boîte manuelle,01/1988,Essence,- kW (- CH),,
7,Porsche 944 ,Turbo,"€ 58 900,-",Pas d'information,57 769 km,Boîte manuelle,01/1987,Essence,- kW (- CH),,
8,Porsche 944 ,Turbo,"€ 34 900,-",Pas d'information,73 000 km,Boîte manuelle,01/1988,Essence,162 kW (220 CH),,
9,Porsche 944 ,CUP,"€ 35 500,-",Pas d'information,89 000 km,Boîte manuelle,10/1984,Essence,184 kW (250 CH),,
10,Porsche 944 ,Turbo,"€ 25 800,-",Pas d'information,190 200 km,Boîte manuelle,01/1990,Essence,11 kW (15 CH),,
