,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Ford Mustang ,liberty walk,"€ 74 990,-",Pas d'information,13 500 km,Boîte automatique,01/2016,Essence,332 kW (451 CH),,
1,Ford Mustang ,MUSTANG CABRIOLET 5.0 302 CI V8,"€ 29 999,-",Pas d'information,4 500 km,Boîte automatique,01/1969,Essence,- kW (- CH),,
2,Ford Mustang ,VII 2.3 CABRIOLET 317,"€ 14 900,-",Pas d'information,31 322 km,Boîte manuelle,06/2016,Essence,233 kW (317 CH),,
3,Ford Mustang ,Fastback Restomod,"€ 358 900,-",Pas d'information,1 100 km,Boîte manuelle,01/1968,Essence,- kW (- CH),,
4,Ford Mustang ,SHELBY ELEANOR,"€ 160 500,-",Pas d'information,50 km,Boîte manuelle,01/1967,Essence,- kW (- CH),,
5,Ford Mustang ,289 V8 1966 Prix tout compris,"€ 26 872,-",Pas d'information,40 234 km,Boîte manuelle,04/1966,Essence,147 kW (200 CH),,
6,Ford Mustang ,3.7 Coupé R19 Hors homologation 4500e,"€ 18 950,-",Pas d'information,128 180 km,Boîte automatique,04/2013,Essence,227 kW (309 CH),,
7,Ford Mustang ,Fastback V8 5.0 Bullitt - Garantie usine,"€ 46 900,-",Très bon prix,30 200 km,Boîte manuelle,07/2020,Essence,338 kW (460 CH),,
8,Ford Mustang ,5.0 Mustang GT Autom. Hors homologation 4500e,"€ 29 950,-",Pas d'information,34 754 km,Boîte automatique,04/2016,Essence,324 kW (441 CH),,
9,Ford Mustang ,GT 5.0 4V TI-VCT V8 Aut. Hors homologation 4500e,"€ 23 990,-",Pas d'information,89 002 km,Boîte automatique,04/2013,Essence,312 kW (424 CH),,
10,Ford Mustang ,GT 5.0 V8 450CV 55 YEARS DISTRONIC CAMERA CARPLAY,"€ 39 990,-",Très bon prix,37 262 km,Boîte manuelle,01/2021,Essence,331 kW (450 CH),,
11,Ford Mustang ,Mustang roush 3.7 v6 305 CH,"€ 29 900,-",Prix correct,126 800 km,Boîte automatique,05/2014,Essence,310 kW (421 CH),,
12,Ford Mustang ,2.3 EcoBoost 1e Main Etat Neuf Auto. Full Hist.,"€ 34 990,-",Prix correct,89 020 km,Boîte automatique,06/2018,Essence,213 kW (290 CH),,
13,Ford Mustang ,COUPÉ GT 5.0L V8 450 BVA10 PREMIUM,"€ 51 990,-",Prix correct,32 780 km,Boîte automatique,05/2019,Essence,331 kW (450 CH),,
14,Ford Mustang ,"5,0 Gt Premium 20P Cervini Hors homologation 4500e","€ 26 990,-",Prix correct,132 732 km,Boîte automatique,04/2014,Essence,312 kW (424 CH),,
15,Ford Mustang ,Fastback Restomod,"€ 328 900,-",Pas d'information,51 300 km,Boîte manuelle,01/1968,Essence,- kW (- CH),,
16,Ford Mustang ,5.0 V8 GT Performance BremboHors homologation 4500,"€ 31 999,-",Pas d'information,69 006 km,Boîte automatique,04/2017,Essence,309 kW (420 CH),,
17,Ford Mustang ,2.3 EcoBoost - GPS - Topstaat 1Ste Eig,"€ 24 990,-",Pas d'information,149 435 km,Boîte manuelle,04/2017,Essence,233 kW (317 CH),,
18,Ford Mustang ,2+2 Fastback,"€ 163 990,-",Pas d'information,500 km,Boîte manuelle,01/1968,Essence,- kW (- CH),,
19,Ford Mustang ,5.0 V8 GT/CS Premium*California Special* Hors homo,"€ 29 690,-",Pas d'information,65 905 km,Boîte automatique,04/2017,Essence,324 kW (441 CH),,
20,Ford Mustang ,COUPE 5.0 421ch FASTBACK GT BVA,"€ 41 490,-",Pas d'information,75 523 km,Boîte automatique,11/2015,Essence,310 kW (421 CH),,
21,Ford Mustang ,"3,7 V6 hors homologation 4500e","€ 20 700,-",Très bon prix,88 001 km,Boîte automatique,04/2013,Essence,227 kW (309 CH),,
22,Ford Mustang ,Bullitt,"€ 36 900,-",Pas d'information,62 000 km,Boîte manuelle,01/2008,Essence,- kW (- CH),,
23,Ford Mustang ,2.3 ECOBOOST *** 55 ANNIVERSARY / LIKE NEW ***,"€ 42 950,-",Prix correct,28 700 km,Boîte manuelle,02/2020,Essence,214 kW (291 CH),,
24,Ford Mustang ,"GT350, TRACK PACK PERFORMANCE, 1ère M.E.C. 09-2018","€ 121 990,-",Pas d'information,31 000 km,Boîte manuelle,09/2018,Essence,391 kW (532 CH),,
25,Ford Mustang ,GT V8 Tout compris hors homologation 4500e,"€ 28 990,-",Très bon prix,97 406 km,Boîte automatique,04/2016,Essence,313 kW (426 CH),,
26,Ford Mustang ,V6 3.7l,"€ 26 990,-",Bon prix,37 900 km,Boîte automatique,12/2013,Essence,225 kW (306 CH),,
27,Ford Mustang ,RTR,"€ 88 900,-",Pas d'information,100 km,Boîte automatique,01/2024,Essence,- kW (- CH),,
28,Ford Mustang ,COUPE 2.3 315 PREMIUM,"€ 26 990,-",Pas d'information,152 000 km,Boîte manuelle,09/2015,Essence,234 kW (318 CH),,
29,Ford Mustang ,GT 500 Shelby 2012 v8 5.4L,"€ 35 000,-",Bon prix,140 000 km,Boîte manuelle,04/2011,Essence,405 kW (551 CH),,
30,Ford Mustang ,COUPÉ GT 5.0L V8 450 BVA10 PREMIUM,"€ 50 990,-",Prix correct,29 120 km,Boîte automatique,05/2018,Essence,331 kW (450 CH),,
31,Ford Mustang ,V8 289 1965 Tout compris,"€ 25 872,-",Pas d'information,122 317 km,Boîte manuelle,04/1965,Essence,147 kW (200 CH),,
32,Ford Mustang ,V8 289ci 100 % matching de 1968 en stock en France,"€ 44 900,-",Pas d'information,24 246 km,- Boîte,02/1968,Essence,162 kW (220 CH),,
33,Ford Mustang ,3.7 V6 hors homologation 4500e,"€ 22 999,-",Prix correct,131 001 km,Boîte automatique,04/2014,Essence,227 kW (309 CH),,
34,Ford Mustang ,FASTBACK V8 5.0 421 GT A,"€ 59 900,-",Pas d'information,68 000 km,Boîte automatique,08/2016,Essence,310 kW (421 CH),,
35,Ford Mustang ,SHELBY GT500/20/CARBON/RECARO/EXCLUSIVE/PERFORMANC,"€ 129 900,-",Très bon prix,2 690 km,Boîte automatique,09/2020,Essence,567 kW (771 CH),,
36,Ford Mustang ,Shelby GT500 5.4L V8 Kenne Bell Ferrita,"€ 86 980,-",Prix correct,13 000 km,Boîte manuelle,11/2010,Essence,516 kW (702 CH),,
37,Ford Mustang ,SHELBY ELEANOR 500 GT 5.8L WINDSOR 351 W,"€ 139 000,-",Pas d'information,98 000 km,Boîte manuelle,01/1967,Essence,259 kW (352 CH),,
