,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Volkswagen Touareg ,3.0 V6 TDI 225 Carat Tiptronic Problème Boîte Auto,"€ 5 000,-",Pas d'information,238 017 km,Boîte automatique,07/2007,Diesel,165 kW (224 CH),,
1,Volkswagen Touareg ,3.0 V6 TDI 262 4Motion BlueMotion Carat Edition A,"€ 25 990,-",Très bon prix,118 000 km,Boîte automatique,11/2015,Diesel,193 kW (262 CH),,
2,Volkswagen Touareg ,4.2 V8 TDI 340 4MOTION CARAT EDITION,"€ 25 990,-",Pas d'information,139 811 km,Boîte automatique,07/2012,Diesel,250 kW (340 CH),,
3,Volkswagen Touareg ,4.2 V8 310CH TIPTRONIC,"€ 13 900,-",Pas d'information,103 076 km,Boîte automatique,03/2004,Essence,231 kW (314 CH),,
4,Volkswagen Touareg ,3.0 V6 TDI 262 TIPTRONIC 8 4MOTION ULTIMATE,"€ 36 970,-",Bon prix,78 555 km,Boîte automatique,02/2018,Diesel,193 kW (262 CH),,
5,Volkswagen Touareg ,3.0 TSI EHYBRID 462 CH TIPTRONIC 8 4 MOTION R,"€ 79 990,-",Prix correct,33 850 km,Boîte automatique,04/2022,Essence,340 kW (462 CH),,
6,Volkswagen Touareg ,3.0 V6 TFSI 379ch Hybrid RLINE,"€ 34 990,-",Pas d'information,136 000 km,Boîte automatique,10/2013,Autres,246 kW (334 CH),,
7,Volkswagen Touareg ,3.0 V6 TDI 286 CARAT EXCLUSIVE 4MOTION TIPTRONIC,"€ 44 900,-",Prix correct,90 890 km,Boîte automatique,06/2018,Diesel,211 kW (287 CH),,
8,Volkswagen Touareg ,3.0 V6 TDI 245CH BLUEMOTION FAP CARAT 4XMOTION TIP,"€ 23 500,-",Prix correct,132 000 km,Semi-automatique,05/2013,Diesel,183 kW (249 CH),,
9,Volkswagen Touareg ,3.0 TSI eHybrid 462ch R 4Motion BVA8,"€ 104 900,-",Pas d'information,15 km,Boîte automatique,04/2024,Électrique/Essence,- kW (- CH),,
10,Volkswagen Touareg ,III 3.0 V6 TDI 231 4WD CARAT AUTO,"€ 44 900,-",Pas d'information,98 000 km,Boîte automatique,03/2019,Diesel,171 kW (232 CH),,
11,Volkswagen Touareg ,3.0 TSI eHybrid 462ch R 4Motion BVA8,"€ 97 900,-",Pas d'information,7 850 km,Boîte automatique,11/2023,Électrique/Essence,- kW (- CH),,
12,Volkswagen Touareg ,3.0 V6 TDI 204 FAP 4Motion BlueMotion Carat Editio,"€ 16 800,-",Pas d'information,159 800 km,Boîte automatique,04/2014,Diesel,150 kW (204 CH),,
13,Volkswagen Touareg ,3.0 TDI Autom.R-Line - GPS - Pano - Airco - Top...,"€ 24 990,-",Très bon prix,126 314 km,Boîte automatique,12/2015,Diesel,150 kW (204 CH),,
14,Volkswagen Touareg ,4.2 V8 TDI 340 FAP 4Motion Carat Edition Tiptronic,"€ 17 490,-",Bon prix,197 000 km,Boîte automatique,06/2012,Diesel,250 kW (340 CH),,
15,Volkswagen Touareg ,3.0 V6 TDI 240 FAP Carat Tiptronic A ***VENDU***,"€ 16 990,-",Prix correct,139 500 km,Boîte automatique,08/2010,Diesel,176 kW (239 CH),,
