,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Mercedes-Benz A 220 ,0€ TVS-7G-DCT 4-Matic Business Executive Edition,"€ 18 400,-",Bon prix,106 849 km,Boîte automatique,12/2015,Diesel,130 kW (177 CH),,
1,Mercedes-Benz A 160 ,160 D FASCINATION,"€ 13 990,-",Bon prix,137 500 km,Boîte manuelle,07/2015,Diesel,67 kW (91 CH),,
2,Mercedes-Benz A 180 ,Classe A 180d AMG Line,"€ 23 990,-",Prix correct,117 490 km,Boîte automatique,09/2018,Diesel,85 kW (116 CH),,
3,Mercedes-Benz A 220 ,b*AUT*AMG*EVO*NAVI*DAB*PANODAK*FULL*,"€ 26 900,-",Prix correct,100 570 km,Boîte automatique,07/2019,Essence,140 kW (190 CH),,
4,Mercedes-Benz A 200 ,200 Urban DCT Business LED GPS,"€ 19 488,-",Très bon prix,65 000 km,Boîte automatique,11/2017,Essence,115 kW (156 CH),,
5,Mercedes-Benz A 250 ,Mercedes Berline A250 2.0 224ch AMG LINE 4MATIC 7G,"€ 35 990,-",Prix correct,45 000 km,Boîte automatique,07/2019,Essence,165 kW (224 CH),,
6,Mercedes-Benz A 180 ,180 CDI FASCINATION 7G-DCT,"€ 11 980,-",Pas d'information,152 671 km,- Boîte,12/2014,Diesel,81 kW (110 CH),,
7,Mercedes-Benz A 180 ,180 CDI BUSINESS,"€ 8 700,-",Bon prix,217 489 km,Boîte manuelle,11/2013,Diesel,81 kW (110 CH),,
8,Mercedes-Benz A 180 ,180 INSPIRATION,"€ 11 400,-",Bon prix,147 863 km,Boîte manuelle,04/2013,Essence,91 kW (124 CH),,
9,Mercedes-Benz A 45 AMG ,A45 AMG 381CH 4MATIC,"€ 37 900,-",Prix correct,66 000 km,Boîte automatique,01/2017,Essence,281 kW (382 CH),,
10,Mercedes-Benz A 180 ,180 D INSPIRATION,"€ 16 980,-",Bon prix,98 995 km,Boîte manuelle,02/2018,Diesel,81 kW (110 CH),,
11,Mercedes-Benz A 180 ,180 D BLUEEFFICIENCY EDITION BUSINESS,"€ 19 990,-",Prix correct,55 053 km,Boîte manuelle,09/2018,Diesel,81 kW (110 CH),,
12,Mercedes-Benz A 160 ,160 AVANTGARDE CVT,"€ 8 000,-",Bon prix,87 673 km,Boîte automatique,06/2011,Essence,71 kW (97 CH),,
13,Mercedes-Benz A 180 ,Classe A 180 Intuition 7-G DCT 122ch,"€ 14 490,-",Bon prix,89 990 km,Boîte automatique,11/2013,Essence,90 kW (122 CH),,
14,Mercedes-Benz A 160 ,160 109CH BUSINESS LINE,"€ 17 990,-",Bon prix,96 900 km,Boîte manuelle,03/2020,Essence,81 kW (110 CH),,
15,Mercedes-Benz A 180 ,d 7G-DCT AMG Line,"€ 26 990,-",Prix correct,33 900 km,Boîte automatique,11/2019,Diesel,85 kW (116 CH),,
16,Mercedes-Benz A 180 ,Classe d 7G-DCT Progressive Line VO:311,"€ 22 000,-",Très bon prix,52 172 km,Boîte automatique,03/2019,Diesel,85 kW (116 CH),,
17,Mercedes-Benz A 180 ,180 d - BV 7G-DCT BERLINE 5P - BM 177 AMG Line PHA,"€ 24 990,-",Pas d'information,104 356 km,- Boîte,08/2019,Diesel,86 kW (117 CH),,
18,Mercedes-Benz A 180 ,180 D 116CH BUSINESS LINE,"€ 21 890,-",Très bon prix,47 500 km,Boîte manuelle,02/2020,Diesel,87 kW (118 CH),,
19,Mercedes-Benz A 200 ,200 163CH BUSINESS LINE 7G-DCT 9CV,"€ 28 880,-",Très bon prix,28 192 km,Boîte automatique,10/2022,Essence,120 kW (163 CH),,
20,Mercedes-Benz A 220 ,0€ TVS-7G-DCT 4-Matic Business Executive Edition,"€ 18 400,-",,,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
40,Mercedes-Benz A 250 ,e AMG Line Edition By Carseven,"€ 29 890,-",Bon prix,43 079 km,Boîte automatique,10/2020,Électrique/Essence,118 kW (160 CH),,
41,Mercedes-Benz A 220 ,CLASSE d Fascination 4Matic 7G-DCT,"€ 28 980,-",Bon prix,36 605 km,Boîte automatique,05/2017,Diesel,132 kW (179 CH),,
42,Mercedes-Benz A 200 ,200 163 Progressive Pano DiCo,"€ 25 988,-",Très bon prix,6 681 km,Boîte manuelle,10/2020,Essence,120 kW (163 CH),,
43,Mercedes-Benz A 200 ,2.0 d 16V 8G-DCT 150 cv BA AMG LINE - TOIT OUVRANT,"€ 33 990,-",Prix correct,63 500 km,Boîte automatique,01/2022,Diesel,110 kW (150 CH),,
44,Mercedes-Benz A 200 ,Classe d 8G-DCT Progressive Line,"€ 33 000,-",Pas d'information,59 900 km,Boîte automatique,08/2021,Diesel,110 kW (150 CH),,
45,Mercedes-Benz A 220 ,Mercedes Benz 220d AMG LINE 8G-DCT Garantie & Révi,"€ 32 290,-",Bon prix,44 000 km,Boîte automatique,03/2020,Diesel,140 kW (190 CH),,
46,Mercedes-Benz A 250 ,e Classe Hybride Style Virtual Apple Cuir,"€ 28 699,-",Pas d'information,90 000 km,Boîte automatique,09/2020,Électrique/Essence,160 kW (218 CH),,
47,Mercedes-Benz A 180 ,Classe d 7G-DCT AMG Line,"€ 20 200,-",Pas d'information,63 549 km,Boîte automatique,10/2018,Diesel,85 kW (116 CH),,
48,Mercedes-Benz A 200 ,Classe CDI BlueEFFICIENCY Fascination 7-G DCT,"€ 12 490,-",Prix correct,238 000 km,Boîte automatique,04/2014,Diesel,100 kW (136 CH),,
49,Mercedes-Benz A 200 ,Classe d 7G-DCT Sensation,"€ 13 600,-",Pas d'information,85 678 km,Boîte automatique,12/2017,Diesel,100 kW (136 CH),,
50,Mercedes-Benz A 180 ,Classe d 7G-DCT Inspiration,"€ 16 990,-",Très bon prix,50 000 km,Boîte automatique,03/2018,Diesel,80 kW (109 CH),,
51,Mercedes-Benz A 250 ,250 blueefficiency version sport 7-g dct,"€ 15 990,-",Très bon prix,158 000 km,Boîte automatique,04/2013,Essence,156 kW (212 CH),,
52,Mercedes-Benz A 180 ,/ AMG look / PANORAMA dak / Sportinterieur /,,Pas d'information,107 713 km,Boîte manuelle,02/2016,Diesel,85 kW (116 CH),,
53,Mercedes-Benz A 180 ,Classe d 7G-DCT AMG Line,"€ 21 000,-",Pas d'information,46 000 km,Boîte automatique,12/2018,Essence,100 kW (136 CH),,
54,Mercedes-Benz A 200 ,Classe d 7G-DCT Fascination,"€ 13 500,-",Très bon prix,228 000 km,Boîte automatique,03/2017,Diesel,100 kW (136 CH),,
55,Mercedes-Benz A 250 ,Classe 7G-DCT 4Matic AMG Line,"€ 25 500,-",Très bon prix,101 600 km,Boîte automatique,03/2019,Essence,165 kW (224 CH),,
56,Mercedes-Benz A 180 ,i * RADARS * GPS * CRUISE * CLIM * 1ER PRO *,"€ 17 950,-",Très bon prix,79 000 km,Boîte manuelle,01/2019,Essence,100 kW (136 CH),,
57,Mercedes-Benz A 200 ,Classe WhiteArt Edition,"€ 18 900,-",Très bon prix,90 000 km,Boîte manuelle,03/2018,Essence,115 kW (156 CH),,
58,Mercedes-Benz A 160 ,d EURO 6b PACK AMG LINE /AUTO /CAMERA /GPS NAVI,"€ 13 450,-",Prix correct,170 000 km,Boîte automatique,02/2018,Diesel,66 kW (90 CH),,
59,Mercedes-Benz A 200 ,Classe d 7G-DCT Fascination,"€ 18 000,-",Bon prix,149 000 km,Boîte automatique,09/2017,Diesel,100 kW (136 CH),,
60,Mercedes-Benz A 250 ,e AMG Line Edition By Carseven,"€ 29 890,-",,,,,,,,
61,,,,,,,,,,,
62,,,,,,,,,,,
63,,,,,,,,,,,
64,,,,,,,,,,,
65,,,,,,,,,,,
66,,,,,,,,,,,
67,,,,,,,,,,,
68,,,,,,,,,,,
69,,,,,,,,,,,
70,,,,,,,,,,,
71,,,,,,,,,,,
72,,,,,,,,,,,
73,,,,,,,,,,,
74,,,,,,,,,,,
75,,,,,,,,,,,
76,,,,,,,,,,,
77,,,,,,,,,,,
78,,,,,,,,,,,
79,,,,,,,,,,,
80,,,,,,,,,,,
81,,,,,,,,,,,
82,,,,,,,,,,,
83,,,,,,,,,,,
84,,,,,,,,,,,
85,,,,,,,,,,,
86,,,,,,,,,,,
87,,,,,,,,,,,
88,,,,,,,,,,,
89,,,,,,,,,,,
90,,,,,,,,,,,
91,,,,,,,,,,,
92,,,,,,,,,,,
