,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Mazda MX-5 ,2.0 SKYACTIV-G 184 Selection LED,"€ 25 488,-",Très bon prix,14 960 km,Boîte manuelle,02/2020,Essence,135 kW (184 CH),,
1,Mazda MX-5 ,MX5 ST 2.0L SKYACTIV-G EVAP 184 ch 30eme Anniv,"€ 36 900,-",Bon prix,11 805 km,Boîte manuelle,11/2019,Essence,135 kW (184 CH),,
2,Mazda MX-5 ,MX5 1.8L Elegance Cuir,"€ 12 500,-",Pas d'information,159 000 km,Boîte manuelle,05/2008,Essence,93 kW (126 CH),,
3,Mazda MX-5 ,Sport Recaro BBR Turbo (RHD),"€ 22 000,-",Très bon prix,36 500 km,Boîte manuelle,05/2016,Essence,184 kW (250 CH),,
4,Mazda MX-5 ,1.6i 16V,"€ 4 000,-",Pas d'information,130 000 km,Boîte manuelle,03/2003,GPL,81 kW (110 CH),,
5,Mazda MX-5 ,1.6i FL,"€ 7 490,-",Très bon prix,146 700 km,Boîte manuelle,01/2002,Essence,80 kW (109 CH),,
6,Mazda MX-5 ,SKYACTIV-G 131 Exclusive-Line,"€ 13 800,-",Bon prix,137 000 km,Boîte manuelle,11/2015,Essence,96 kW (131 CH),,
7,Mazda MX-5 ,Performance,"€ 24 990,-",Pas d'information,32 000 km,Boîte manuelle,12/2012,Essence,- kW (- CH),,
8,Mazda MX-5 ,Sky-active,"€ 18 390,-",Très bon prix,81 077 km,Boîte manuelle,08/2017,Essence,96 kW (131 CH),,
9,Mazda MX-5 ,1.8 ELEGANCE,"€ 14 700,-",Pas d'information,45 955 km,Boîte manuelle,02/2007,Essence,94 kW (128 CH),,
10,Mazda MX-5 ,MX5 1.6I FL,"€ 6 900,-",Pas d'information,146 500 km,Boîte manuelle,04/2002,Essence,81 kW (110 CH),,
11,Mazda MX-5 ,SKYACTIV 2.0 184 SELECTION PACK SPORT,"€ 35 990,-",Pas d'information,12 409 km,Boîte manuelle,10/2022,Essence,135 kW (184 CH),,
12,Mazda MX-5 ,1.8 MZR 126CH ELEGANCE CUIR,"€ 12 900,-",Bon prix,114 950 km,Boîte manuelle,09/2011,Essence,94 kW (128 CH),,
13,Mazda MX-5 ,1.8 MZR 126CH ELEGANCE,"€ 13 900,-",Très bon prix,91 525 km,Boîte manuelle,12/2011,Essence,94 kW (128 CH),,
14,Mazda MX-5 ,MX5 1.8i Elegance 15,"€ 8 490,-",Bon prix,123 000 km,Boîte manuelle,09/2003,Essence,107 kW (145 CH),,
15,Mazda MX-5 ,RF ROADSTER 1.5 SKYACTIV-G 132ch DYNAMIQUE IMMAT F,"€ 23 490,-",Bon prix,63 000 km,Boîte manuelle,04/2019,Essence,98 kW (133 CH),,
16,Mazda MX-5 ,MX5 1.8L Elegance,"€ 10 800,-",Bon prix,99 000 km,Boîte manuelle,05/2006,Essence,93 kW (126 CH),,
