,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Ferrari 599 ,GTB Fiorano F1 V12 6.0 L 620 ch,"€ 134 900,-",Pas d'information,41 500 km,Semi-automatique,03/2008,Essence,456 kW (620 CH),,
1,Ferrari 599 ,GTB F1,"€ 159 900,-",Pas d'information,9 700 km,Boîte automatique,08/2006,Essence,456 kW (620 CH),,
2,Ferrari 599 ,"GTO 670 ch - 13 900 kms, Nero Daytona, serviced","€ 849 000,-",Pas d'information,13 900 km,Boîte automatique,08/2011,Essence,493 kW (670 CH),,
3,Ferrari 599 ,GTB Fiorano F1 - Nero Daytona / Beige,"€ 139 900,-",Pas d'information,38 500 km,Boîte automatique,08/2007,Essence,456 kW (620 CH),,
4,Ferrari 599 ,GTB Fiorano F1,"€ 113 900,-",Pas d'information,75 500 km,Boîte automatique,09/2008,Essence,456 kW (620 CH),,
5,Ferrari 599 ,GTB Fiorano F1,"€ 124 990,-",Pas d'information,59 500 km,Boîte automatique,01/2009,Essence,456 kW (620 CH),,
6,Ferrari 599 ,HGTE F1,"€ 209 000,-",Pas d'information,39 500 km,Boîte automatique,09/2010,Essence,457 kW (621 CH),,
7,Ferrari 599 ,GTB 6.0 V12 Fiorano pack HGTE 620 ch,"€ 177 990,-",Pas d'information,27 500 km,Boîte automatique,04/2009,Essence,456 kW (620 CH),,
8,Ferrari 599 ,V12 6.0 F1,"€ 154 900,-",Pas d'information,37 292 km,- Boîte,04/2007,Essence,463 kW (630 CH),,
9,Ferrari 599 ,GTB FIORANO,"€ 159 900,-",Pas d'information,31 439 km,- Boîte,02/2008,Essence,- kW (- CH),,
10,Ferrari 599 ,GTO V12,"€ 959 000,-",Pas d'information,11 151 km,- Boîte,04/2011,Essence,- kW (- CH),,
11,Ferrari 599 ,GTB V12 6.0 620 FIORANO F1,"€ 129 990,-",Pas d'information,49 158 km,Semi-automatique,06/2009,Essence,456 kW (620 CH),,
12,Ferrari 599 ,V12 6.0 F1,"€ 159 900,-",Pas d'information,47 793 km,- Boîte,11/2006,Essence,463 kW (630 CH),,
13,Ferrari 599 ,V12 6.0 F1,"€ 164 900,-",Pas d'information,50 691 km,- Boîte,09/2006,Essence,463 kW (630 CH),,
14,Ferrari 599 ,GTB F1,"€ 129 000,-",Pas d'information,42 500 km,Boîte automatique,11/2007,Essence,44 kW (60 CH),,
15,Ferrari 599 ,GTO V12 6.0 670ch 1 MAIN !! 26.000 km !!,"€ 890 000,-",Pas d'information,26 000 km,Boîte automatique,06/2010,Essence,493 kW (670 CH),,
