,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Volvo V60 ,D5 215 ch AWD Momentum Geartronic A,"€ 5 700,-",Pas d'information,177 855 km,Boîte automatique,06/2011,Diesel,158 kW (215 CH),,
1,Volvo V60 ,D4 190ch R-Design Geartronic,"€ 22 999,-",Très bon prix,83 825 km,Boîte automatique,03/2018,Diesel,142 kW (193 CH),,
2,Volvo V60 ,R-Design Geartronic A,"€ 7 999,-",Bon prix,220 519 km,Boîte automatique,12/2012,Diesel,120 kW (163 CH),,
3,Volvo V60 ,D3 150ch Summum Geartronic,"€ 16 499,-",Prix correct,134 842 km,Boîte automatique,11/2016,Diesel,112 kW (152 CH),,
4,Volvo V60 ,D5 215 ch R-Design Geartronic A,"€ 12 500,-",Très bon prix,185 000 km,Boîte automatique,12/2014,Diesel,158 kW (215 CH),,
5,Volvo V60 ,D3 Momentum Geartronic ** Led Carplay Lane ...,"€ 22 490,-",Très bon prix,63 791 km,Boîte automatique,06/2019,Diesel,110 kW (150 CH),,
6,Volvo V60 ,D3 Momentum ** Navi LED Zetelverw.,"€ 21 990,-",Très bon prix,47 974 km,Boîte manuelle,05/2019,Diesel,110 kW (150 CH),,
7,Volvo V60 ,BUSINESS d3 adblue 150 ch bvm6executive,"€ 21 999,-",Bon prix,95 991 km,Boîte manuelle,02/2020,Diesel,110 kW (150 CH),,
8,Volvo V60 ,T6 AWD GEARTRONIC INSCRIPTION PHEV,"€ 34 950,-",Très bon prix,39 800 km,Boîte automatique,03/2021,Électrique/Essence,250 kW (340 CH),,
9,Volvo V60 ,D3 / Geartronic / Momentum Pro,"€ 24 888,-",Très bon prix,43 801 km,Boîte automatique,11/2019,Diesel,110 kW (150 CH),,
10,Volvo V60 ,D3 Kinetic - NAVIGATIE - BLUETOOTH - MIRROR LINK,,Très bon prix,118 238 km,Boîte manuelle,02/2020,Diesel,110 kW (150 CH),,
11,Volvo V60 ,D3 150Ch MOMENTUM,"€ 23 900,-",Bon prix,77 850 km,Boîte automatique,08/2020,Diesel,110 kW (150 CH),,
12,Volvo V60 ,D3 150 ch Stop,"€ 9 900,-",Très bon prix,172 000 km,Boîte manuelle,10/2015,Diesel,110 kW (150 CH),,
13,Volvo V60 ,2.0 D3 R-Design,"€ 14 900,-",Très bon prix,129 000 km,Boîte manuelle,01/2018,Diesel,110 kW (150 CH),,
14,Volvo V60 ,2.0 B3 Core DCT GPS CAM SG+VOL CHFF KEYLESS 1MAIN,"€ 33 900,-",Très bon prix,24 100 km,Boîte automatique,01/2023,Essence,120 kW (163 CH),,
15,Volvo V60 ,D3 Kinetic - NAVIGATIE - BLUETOOTH - MIRROR LINK,"€ 19 495,-",Très bon prix,97 727 km,Boîte manuelle,06/2019,Diesel,110 kW (150 CH),,
16,Volvo V60 ,BUSINESS b3 163 ch geartronic 8executive,"€ 22 990,-",Très bon prix,115 976 km,Boîte automatique,09/2021,Essence,120 kW (163 CH),,
17,Volvo V60 ,Kombi 190Ch Auto,"€ 16 990,-",Bon prix,106 379 km,Boîte automatique,10/2016,Diesel,140 kW (190 CH),,
18,Volvo V60 ,D3 Kinetic - NAVIGATIE - BLUETOOTH - MIRROR LINK,"€ 19 495,-",Très bon prix,99 980 km,Boîte manuelle,01/2020,Diesel,110 kW (150 CH),,
19,Volvo V60 ,B4 197CH MOMENTUM BUSINESS GEARTRONIC 8,"€ 29 990,-",Très bon prix,31 500 km,Boîte automatique,07/2021,Diesel,145 kW (197 CH),,
20,Volvo V60 ,,,,,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
40,Volvo V60 ,1.6 D2 Kinetic EXPORT-EXPORT-EXPORT,"€ 8 900,-",Bon prix,116 000 km,,,,,,
41,,,,,,,,,,,
42,,,,,,,,,,,
43,,,,,,,,,,,
44,,,,,,,,,,,
45,,,,,,,,,,,
46,,,,,,,,,,,
47,,,,,,,,,,,
48,,,,,,,,,,,
49,,,,,,,,,,,
50,,,,,,,,,,,
51,,,,,,,,,,,
52,,,,,,,,,,,
53,,,,,,,,,,,
54,,,,,,,,,,,
55,,,,,,,,,,,
56,,,,,,,,,,,
57,,,,,,,,,,,
58,,,,,,,,,,,
59,,,,,,,,,,,
60,Volvo V60 ,B3 163ch Plus Style Dark DCT 7,"€ 48 999,-",Pas d'information,4 900 km,- Boîte,03/2024,Autres,122 kW (166 CH),,
61,Volvo V60 ,D4 190ch AdBlue Momentum Geartronic,"€ 26 900,-",Prix correct,112 221 km,Boîte automatique,05/2019,Diesel,142 kW (193 CH),,
62,Volvo V60 ,D4 190ch AdBlue Inscription Geartronic,"€ 33 499,-",Pas d'information,42 741 km,Boîte automatique,06/2020,Diesel,- kW (- CH),,
