,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Citroen DS4 ,1.2i Crossback Bi-Xenon/NaviPro/SportZetels/LED,"€ 7 000,-",Très bon prix,144 000 km,Boîte manuelle,12/2016,Essence,70 kW (95 CH),,
1,Citroen DS4 ,1.6 blue hdi,"€ 9 300,-",Bon prix,93 000 km,Boîte automatique,08/2016,Diesel,88 kW (120 CH),,
2,Citroen DS4 ,citroën (1.6 e-hdi115 airdream so chic),"€ 15 990,-",Pas d'information,- km,- Boîte,- (Année),- Carburant,- kW (- CH),,
3,Citroen DS4 ,citroën e-hdi 115 airdream executive bmp6,"€ 11 490,-",Pas d'information,- km,- Boîte,- (Année),- Carburant,- kW (- CH),,
4,Citroen DS4 ,1.6 thp 200 cv coupé bv6,"€ 9 990,-",Pas d'information,149 000 km,Boîte manuelle,02/2013,Essence,- kW (- CH),,
5,Citroen DS4 ,I 2.0 HDi 160 Just Mat,"€ 10 490,-",Pas d'information,128 895 km,Boîte manuelle,07/2012,Diesel,120 kW (163 CH),,
6,Citroen DS4 ,1.6 VTi 120ch Chic,"€ 11 499,-",Pas d'information,54 645 km,Boîte manuelle,05/2014,Essence,- kW (- CH),,
7,Citroen DS4 ,e-HDi 115 Airdream Chic,"€ 7 600,-",Bon prix,137 000 km,Boîte manuelle,04/2013,Diesel,84 kW (114 CH),,
8,Citroen DS4 ,THP 200 Sport Chic 16,"€ 9 990,-",Bon prix,110 000 km,Boîte manuelle,05/2012,Essence,147 kW (200 CH),,
9,Citroen DS4 ,1.2 PURETECH 130CH SO CHIC S\u0026S,"€ 8 990,-",Bon prix,136 872 km,Boîte manuelle,02/2015,Essence,98 kW (133 CH),,
10,Citroen DS4 ,citroën (bluehdi 120 s&s eat6 so chic),"€ 19 900,-",Pas d'information,- km,- Boîte,- (Année),- Carburant,- kW (- CH),,
11,Citroen DS4 ,e-HDi 115 sport chic ETG6 automatique,"€ 13 800,-",Pas d'information,83 600 km,Boîte automatique,10/2015,Diesel,84 kW (114 CH),,
12,Citroen DS4 ,2.0 HDI 160 BVM6 SO CHIC,"€ 11 450,-",Pas d'information,122 500 km,Boîte manuelle,01/2013,Diesel,120 kW (163 CH),,
13,Citroen DS4 ,1.6 HDi 110 So Chic,"€ 9 990,-",Pas d'information,94 812 km,Boîte manuelle,09/2011,Diesel,82 kW (111 CH),,
14,Citroen DS4 ,2.0 BlueHDi 180 cv SPORT CHIC BVA,"€ 31 890,-",Pas d'information,1 km,Boîte automatique,- (Année),Diesel,133 kW (181 CH),,
15,Citroen DS4 ,1.6 E-HDI115 AIRDREAM URBAN SHOW,"€ 12 990,-",Pas d'information,94 537 km,Boîte manuelle,02/2015,Diesel,86 kW (117 CH),,
16,Citroen DS4 ,1.6 BLUEHDI 120CH SO CHIC S\u0026S,"€ 10 990,-",Prix correct,112 090 km,Boîte manuelle,05/2015,Diesel,90 kW (122 CH),,
17,Citroen DS4 ,e-HDi 110 Airdream So Chic BMP6,"€ 9 499,-",Pas d'information,153 000 km,Boîte automatique,05/2012,Diesel,81 kW (110 CH),,
18,Citroen DS4 ,so / chic 115 cv boite manuelle,"€ 9 500,-",Prix correct,108 475 km,Boîte manuelle,01/2013,Diesel,85 kW (116 CH),,
19,Citroen DS4 ,"1.6 VTi Nav.,Cruise,Pdc,...Gar.12 Mois + Reprise","€ 8 600,-",Bon prix,99 850 km,Boîte manuelle,05/2014,Essence,88 kW (120 CH),,
20,Citroen DS4 ,1.2i Crossback Bi-Xenon/NaviPro/SportZetels/LED,"€ 7 000,-",Très bon prix,144 000 km,Boîte manuelle,12/2016,Essence,70 kW (95 CH),,
21,Citroen DS4 ,1.6 blue hdi,"€ 9 300,-",Bon prix,93 000 km,Boîte automatique,08/2016,Diesel,88 kW (120 CH),,
22,Citroen DS4 ,citroën (1.6 e-hdi115 airdream so chic),"€ 15 990,-",Pas d'information,- km,- Boîte,- (Année),- Carburant,- kW (- CH),,
23,Citroen DS4 ,citroën e-hdi 115 airdream executive bmp6,"€ 11 490,-",Pas d'information,- km,- Boîte,- (Année),- Carburant,- kW (- CH),,
24,Citroen DS4 ,1.6 thp 200 cv coupé bv6,"€ 9 990,-",Pas d'information,149 000 km,Boîte manuelle,02/2013,Essence,- kW (- CH),,
25,Citroen DS4 ,I 2.0 HDi 160 Just Mat,"€ 10 490,-",Pas d'information,128 895 km,Boîte manuelle,07/2012,Diesel,120 kW (163 CH),,
26,Citroen DS4 ,1.6 VTi 120ch Chic,"€ 11 499,-",Pas d'information,54 645 km,Boîte manuelle,05/2014,Essence,- kW (- CH),,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
