,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Dacia Dokker ,1.5 dCi 90 Silver Line,"€ 3 800,-",Pas d'information,139 400 km,Boîte manuelle,02/2018,Diesel,66 kW (90 CH),,
1,Dacia Dokker ,SCe 100,"€ 7 500,-",Bon prix,104 265 km,Boîte manuelle,05/2017,Essence,74 kW (101 CH),,
2,Dacia Dokker ,1.5 dCi 90 eco2 Stepway,"€ 15 700,-",Très bon prix,2 081 km,Boîte manuelle,02/2015,Diesel,66 kW (90 CH),,
3,Dacia Dokker ,"1.6i Anniversary 2. 5 plaatsen,airco,cruise,alu","€ 9 750,-",Bon prix,77 500 km,Boîte manuelle,04/2016,Essence,75 kW (102 CH),,
4,Dacia Dokker ,1.2 TCe 115ch Stepway Euro6,"€ 12 999,-",Pas d'information,69 486 km,Boîte manuelle,01/2017,Essence,- kW (- CH),,
5,Dacia Dokker ,TCe 130 FAP Stepway,"€ 16 500,-",Pas d'information,47 000 km,Boîte manuelle,11/2020,Essence,96 kW (131 CH),,
6,Dacia Dokker ,1.2 TCE 115CH SL 10 ANS EURO6,"€ 8 490,-",Bon prix,115 772 km,Boîte manuelle,02/2015,Essence,86 kW (117 CH),,
7,Dacia Dokker ,stepway sce 102,"€ 13 490,-",Prix correct,79 153 km,Boîte manuelle,03/2019,Essence,75 kW (102 CH),,
8,Dacia Dokker ,1.5 DCI 90CH STEPWAY,"€ 10 900,-",Bon prix,143 010 km,Boîte manuelle,08/2018,Diesel,67 kW (91 CH),,
9,Dacia Dokker ,1.5 dCi Laureate,"€ 10 500,-",Bon prix,49 084 km,Boîte manuelle,04/2013,Diesel,66 kW (90 CH),,
10,Dacia Dokker ,1.5 DCI 75 LAUREAT,,Bon prix,99 986 km,Boîte manuelle,05/2013,Diesel,56 kW (76 CH),,
11,Dacia Dokker ,Express SCe LPG 100 Essential GPS,"€ 11 020,-",Prix correct,63 200 km,Boîte manuelle,08/2019,GPL,75 kW (102 CH),,
12,Dacia Dokker ,1.5 dCi 90 Explorer 2017,"€ 11 490,-",Prix correct,110 000 km,Boîte manuelle,09/2017,Diesel,66 kW (90 CH),,
13,Dacia Dokker ,1.5 Blue dCi 95ch Techroad,"€ 15 499,-",Pas d'information,51 278 km,Boîte manuelle,10/2019,Diesel,- kW (- CH),,
14,Dacia Dokker ,1.5 dCi Stepway*GPS*BLEUTOOTH*PDC*GARANTIE 12 M*,"€ 10 950,-",Prix correct,93 000 km,Boîte manuelle,04/2016,Diesel,66 kW (90 CH),,
15,Dacia Dokker ,1.5 dCi /ATTACHE REMORQUE/PDC/GARANTIE12 MOIS,"€ 7 450,-",Prix correct,165 000 km,Boîte manuelle,07/2015,Diesel,55 kW (75 CH),,
16,Dacia Dokker ,1.6 MPI 85CH,"€ 9 500,-",Pas d'information,114 300 km,Boîte manuelle,05/2014,Essence,63 kW (86 CH),,
17,Dacia Dokker ,10.700€ HTVA,"€ 12 947,-",Prix correct,100 505 km,Boîte manuelle,05/2020,Diesel,55 kW (75 CH),,
