,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Citroen Jumpy ,Multispace L2H1 2.0 HDi - 160 FAP 8/9pl Exclusive,"€ 9 500,-",Prix correct,280 000 km,Boîte automatique,11/2015,Diesel,118 kW (160 CH),,
1,Citroen Jumpy ,citroën 2.0hdi 110 “pack” 5 places 2001,"€ 4 500,-",Pas d'information,- km,- Boîte,- (Année),- Carburant,- kW (- CH),,
2,Citroen Jumpy ,L2 8 PLAATSEN 2.0 DIESEL GEKEURD VOOR VERKOOP,"€ 12 900,-",Prix correct,205 000 km,Boîte manuelle,06/2015,Diesel,94 kW (128 CH),,
3,Citroen Jumpy ,combi COMBI 2.0 HDI 95 ATLANTE 5/6PL L1H1,"€ 8 990,-",Pas d'information,157 000 km,Boîte manuelle,02/2011,Diesel,- kW (- CH),,
4,Citroen Jumpy ,1.6 BlueHDi 95ch Business,"€ 11 980,-",Bon prix,138 141 km,Boîte manuelle,01/2018,Diesel,69 kW (94 CH),,
5,Citroen Jumpy ,citroën (m 1.6 bluehdi 115ch business s&s),"€ 23 990,-",Pas d'information,- km,- Boîte,- (Année),- Carburant,- kW (- CH),,
6,Citroen Jumpy ,1000 L1H1 HDI 90,"€ 8 500,-",Pas d'information,57 700 km,Boîte manuelle,03/2009,Diesel,- kW (- CH),,
7,Citroen Jumpy ,Jumpy M BlueHDi 120 S\u0026amp;S BVM6,"€ 27 900,-",Pas d'information,80 976 km,Boîte manuelle,08/2018,Diesel,- kW (- CH),,
8,Citroen Jumpy ,2.0 HDI 130 CV MULTISPACE 8 PLACES,"€ 17 900,-",Bon prix,89 000 km,Boîte manuelle,01/2015,Diesel,94 kW (128 CH),,
9,Citroen Jumpy ,M BlueHDi 115 S,"€ 22 990,-",Prix correct,77 870 km,Boîte manuelle,11/2017,Diesel,85 kW (116 CH),,
10,Citroen Jumpy ,M 2.0 BLUEHDI 120CH BUSINESS S\u0026S,"€ 36 000,-",Pas d'information,10 100 km,Boîte manuelle,10/2019,Diesel,91 kW (124 CH),,
11,Citroen Jumpy ,citroën (m 1.6 bluehdi 115ch business s&s),"€ 22 788,-",Pas d'information,- km,- Boîte,- (Année),- Carburant,- kW (- CH),,
12,Citroen Jumpy ,III TAILLE M BLUEHDI 115 S&S CONFORT BV6 9PL,"€ 24 200,-",Pas d'information,116 100 km,Boîte manuelle,04/2017,Diesel,- kW (- CH),,
13,Citroen Jumpy ,2.0 BHDi 145 DoKa L3 Temp Cam PDC,"€ 33 265,-",Prix correct,10 km,Boîte manuelle,04/2024,Diesel,106 kW (144 CH),,
14,Citroen Jumpy ,III Combi TAILLE M 1.5 BlueHDi 100 S\u0026S 9PL Co,"€ 24 500,-",Pas d'information,41 500 km,Boîte manuelle,11/2019,Diesel,75 kW (102 CH),,
15,Citroen Jumpy ,Jumpy M BlueHDi 120 S\u0026amp;S BVM6,"€ 27 490,-",Pas d'information,74 407 km,Boîte manuelle,08/2018,Diesel,- kW (- CH),,
16,Citroen Jumpy ,Jumpy M BlueHDi 120 S\u0026amp;S BVM6,"€ 26 900,-",Pas d'information,98 142 km,Boîte manuelle,09/2018,Diesel,- kW (- CH),,
17,Citroen Jumpy ,CLUB 300 NM,"€ 26 990,-",Bon prix,32 800 km,Boîte manuelle,03/2022,Diesel,88 kW (120 CH),,
18,Citroen Jumpy ,2.0 BHDi 145 DoKa L3 Temp Cam PDC,"€ 32 761,-",Prix correct,10 km,Boîte manuelle,04/2024,Diesel,106 kW (144 CH),,
19,Citroen Jumpy ,1.6 HDI DOUBLE CABINE/ 6 PLACES,,Pas d'information,119 300 km,Boîte manuelle,12/2011,Diesel,66 kW (90 CH),,
20,Citroen Jumpy ,Multispace L2H1 2.0 HDi - 160 FAP 8/9pl Exclusive,"€ 9 500,-",Prix correct,280 000 km,Boîte automatique,11/2015,Diesel,118 kW (160 CH),,
21,Citroen Jumpy ,citroën 2.0hdi 110 “pack” 5 places 2001,"€ 4 500,-",Pas d'information,- km,- Boîte,- (Année),- Carburant,- kW (- CH),,
22,Citroen Jumpy ,L2 8 PLAATSEN 2.0 DIESEL GEKEURD VOOR VERKOOP,"€ 12 900,-",Prix correct,205 000 km,Boîte manuelle,06/2015,Diesel,94 kW (128 CH),,
23,Citroen Jumpy ,combi COMBI 2.0 HDI 95 ATLANTE 5/6PL L1H1,"€ 8 990,-",Pas d'information,157 000 km,Boîte manuelle,02/2011,Diesel,- kW (- CH),,
24,Citroen Jumpy ,1.6 BlueHDi 95ch Business,"€ 11 980,-",Bon prix,138 141 km,Boîte manuelle,01/2018,Diesel,69 kW (94 CH),,
25,Citroen Jumpy ,citroën (m 1.6 bluehdi 115ch business s&s),"€ 23 990,-",Pas d'information,- km,- Boîte,- (Année),- Carburant,- kW (- CH),,
