,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Volkswagen Jetta ,"1,9 TDI 105Ch 132,000KM","€ 5 990,-",Pas d'information,132 000 km,Boîte manuelle,01/2006,Diesel,78 kW (106 CH),,
1,Volkswagen Jetta ,1.6 tdi 105 fap confortline,"€ 6 900,-",Pas d'information,- km,- Boîte,- (Année),- Carburant,- kW (- CH),,
2,Volkswagen Jetta ,1.9 TDI Man. - Airco - Goede Staat,"€ 2 750,-",Pas d'information,288 572 km,Boîte manuelle,03/2008,Diesel,77 kW (105 CH),,
3,Volkswagen Jetta ,1.4 TSI 170 Hybrid BMT Carat DSG7,"€ 14 500,-",Pas d'information,123 000 km,Boîte automatique,12/2015,Électrique/Essence,110 kW (150 CH),,
4,Volkswagen Jetta ,III Jetta 1.6 TDI 105 FAP Confortline,"€ 8 990,-",Pas d'information,76 500 km,- Boîte,05/2012,Diesel,- kW (- CH),,
5,Volkswagen Jetta ,1.9 TDI 105 ch Trendline,"€ 2 500,-",Pas d'information,280 000 km,Boîte manuelle,11/2008,Diesel,77 kW (105 CH),,
6,Volkswagen Jetta ,1.6 CR TDi Comfortline DPF*GPS*AIRCO*1ER PROP*,,Pas d'information,143 000 km,Boîte manuelle,06/2010,Diesel,77 kW (105 CH),,
7,Volkswagen Jetta ,1.4 tsi 170h 150 hybrid confort line business dsg,"€ 12 990,-",Pas d'information,169 000 km,Boîte automatique,07/2014,Autres,111 kW (151 CH),,
8,Volkswagen Jetta ,Business 1.4 TSI 170 Hybrid Confortline DSG7,"€ 13 500,-",Pas d'information,155 500 km,Boîte manuelle,03/2013,Autres,105 kW (143 CH),,
9,Volkswagen Jetta ,1.6 TDI 105 FAP Bluemotion Techno Confortline DSG7,"€ 11 990,-",Pas d'information,80 184 km,Boîte automatique,10/2013,Diesel,77 kW (105 CH),,
10,Volkswagen Jetta ,1.6 TDI 105 FAP Bluemotion Technology Confortline,"€ 8 790,-",Pas d'information,133 877 km,Boîte manuelle,09/2012,Diesel,77 kW (105 CH),,
11,Volkswagen Jetta ,1.9 TDI 105CH BLUEMOTION FAP CONFORTLINE,"€ 4 600,-",Pas d'information,213 458 km,Boîte manuelle,07/2008,Diesel,78 kW (106 CH),,
12,Volkswagen Jetta ,1.6 TDI 105 FAP Bluemotion Technology,"€ 10 990,-",Pas d'information,111 370 km,Boîte manuelle,06/2014,Diesel,77 kW (105 CH),,
