,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Peugeot 2008 ,1.2i *Signature *9000KM*GARANTIE 12*CARNET*CAR PAS,"€ 12 750,-",Très bon prix,9 175 km,Boîte manuelle,07/2019,Essence,61 kW (83 CH),,
1,Peugeot 2008 ,II PureTech 100 S&amp;S ACTIVE,"€ 14 990,-",Très bon prix,49 053 km,Boîte manuelle,11/2021,Essence,74 kW (101 CH),,
2,Peugeot 2008 ,PureTech 130 GT Line,"€ 15 900,-",Très bon prix,57 900 km,Boîte manuelle,11/2020,Essence,96 kW (131 CH),,
3,Peugeot 2008 ,PURETECH 130 SS BVM6 ALLURE,"€ 18 990,-",Très bon prix,36 136 km,Boîte manuelle,09/2022,Essence,96 kW (131 CH),,
4,Peugeot 2008 ,1.2 PureTech 110ch S,"€ 8 200,-",Bon prix,99 000 km,Boîte manuelle,12/2015,Essence,81 kW (110 CH),,
5,Peugeot 2008 ,1.2 PURETECH 130CH S\u0026S ACTIVE + OPTIONS,"€ 18 490,-",Pas d'information,28 417 km,Boîte manuelle,11/2022,Essence,98 kW (133 CH),,
6,Peugeot 2008 ,1.2i Access,"€ 6 500,-",Très bon prix,76 907 km,Boîte manuelle,04/2016,Essence,60 kW (82 CH),,
7,Peugeot 2008 ,N/A 1.2 PureTech 110 Active,"€ 7 900,-",Très bon prix,111 524 km,Boîte manuelle,09/2016,Essence,81 kW (110 CH),,
8,Peugeot 2008 ,1.6 BLUEHDI 120CH ALLURE BUSINESS S\u0026S,"€ 11 400,-",Très bon prix,117 672 km,Boîte manuelle,02/2017,Diesel,90 kW (122 CH),,
9,Peugeot 2008 ,2008 PureTech 110ch Setamp;S EAT6 Style,"€ 12 980,-",Très bon prix,60 170 km,Boîte automatique,01/2019,Essence,81 kW (110 CH),,
10,Peugeot 2008 ,II 1.2 PureTech 130 EAT8 Active Business - Automat,"€ 15 990,-",Pas d'information,60 308 km,Boîte automatique,10/2020,Essence,96 kW (131 CH),,
11,Peugeot 2008 ,1.2 PureTech 110 GT-Line,"€ 11 990,-",Bon prix,49 356 km,Boîte manuelle,10/2019,Essence,81 kW (110 CH),,
12,Peugeot 2008 ,1.2 PureTech 110ch S&S URBAN CROSS,"€ 11 490,-",Bon prix,2 000 km,Boîte manuelle,01/2016,Essence,81 kW (110 CH),,
13,Peugeot 2008 ,II PureTech 130 S&amp;S Style,"€ 16 990,-",Bon prix,62 960 km,Boîte manuelle,11/2021,Essence,96 kW (131 CH),,
14,Peugeot 2008 ,II 1.2 PureTech 130 Allure,"€ 15 990,-",Bon prix,43 400 km,Boîte manuelle,01/2020,Essence,96 kW (131 CH),,
15,Peugeot 2008 ,1.2 PureTech 110ch S,"€ 9 500,-",Très bon prix,81 180 km,Boîte manuelle,05/2017,Essence,81 kW (110 CH),,
16,Peugeot 2008 ,1.2 PureTech 130ch E6.c Crossway S\u0026S,"€ 11 499,-",Pas d'information,126 396 km,Boîte manuelle,04/2018,Essence,- kW (- CH),,
17,Peugeot 2008 ,1.2 PureTech 110ch S&S BVM5 Allure,"€ 6 300,-",Très bon prix,132 000 km,Boîte manuelle,01/2016,Essence,81 kW (110 CH),,
18,Peugeot 2008 ,II 1.2 PT 100 S&amp;S ACTIVE BUSINESS,"€ 15 499,-",Très bon prix,25 297 km,Boîte manuelle,09/2020,Essence,74 kW (101 CH),,
19,Peugeot 2008 ,1.2 PureTech 82 Style/Kamera/Sitzheizung/Klimaauto,"€ 8 890,-",Bon prix,119 479 km,Boîte manuelle,05/2018,Essence,60 kW (82 CH),,
20,,,,,,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
