,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Mitsubishi Space Star ,1.2 MIVEC 71ch Inform 2023,"€ 13 999,-",Pas d'information,2 189 km,Boîte manuelle,10/2023,Essence,- kW (- CH),,
1,Mitsubishi Space Star ,1.2 MIVEC 71ch Red Line EDITION 2024,"€ 15 990,-",Pas d'information,5 000 km,Boîte manuelle,10/2023,Essence,- kW (- CH),,
2,Mitsubishi Space Star ,1.2i / Clim Auto / Cuir / KeyLess Go / GARANTIE /,"€ 6 900,-",Pas d'information,80 000 km,Boîte manuelle,08/2014,Essence,59 kW (80 CH),,
3,Mitsubishi Space Star ,1.0i ClearTec Intro Edition * Airco * Garantie,"€ 6 750,-",Prix correct,90 900 km,Boîte manuelle,05/2015,Essence,52 kW (71 CH),,
4,Mitsubishi Space Star ,1.2 MIVEC 80 AS&G RED LINE EDITION,"€ 11 100,-",Bon prix,29 000 km,Boîte manuelle,09/2021,Essence,59 kW (80 CH),,
5,Mitsubishi Space Star ,1.2i ClearTec Intense,"€ 4 500,-",Prix correct,156 831 km,Boîte manuelle,10/2013,Essence,59 kW (80 CH),,
6,Mitsubishi Space Star ,1.0i ClearTec Intro * Airco * Radio Usb * Garantie,"€ 8 950,-",Pas d'information,51 900 km,Boîte manuelle,10/2018,Essence,52 kW (71 CH),,
7,Mitsubishi Space Star ,1.2 MIVEC 71ch Invite 2024,"€ 15 490,-",Prix correct,10 km,Boîte manuelle,01/2024,Essence,53 kW (72 CH),,
8,Mitsubishi Space Star ,1.2 MIVEC 71ch Red Line EDITION CVT 2024,"€ 16 990,-",Bon prix,500 km,Boîte automatique,10/2023,Essence,53 kW (72 CH),,
9,Mitsubishi Space Star ,1.9 DI-D-102 Magnésite,"€ 1 250,-",Pas d'information,318 000 km,Boîte manuelle,03/2003,Diesel,75 kW (102 CH),,
10,Mitsubishi Space Star ,1.2 MIVEC 71ch Inform 2024,"€ 14 390,-",Pas d'information,50 km,Boîte manuelle,10/2023,Essence,- kW (- CH),,
11,Mitsubishi Space Star ,1.2 MIVEC 71ch Red Line EDITION 2024,"€ 16 800,-",Prix correct,1 500 km,Boîte manuelle,04/2024,Essence,53 kW (72 CH),,
12,Mitsubishi Space Star ,1.2 MIVEC 71ch Red Line EDITION 2024,"€ 16 990,-",Pas d'information,6 000 km,Boîte manuelle,10/2023,Essence,- kW (- CH),,
13,Mitsubishi Space Star ,1.2 MIVEC 80 AS,"€ 12 990,-",Prix correct,59 000 km,Boîte automatique,10/2020,Essence,59 kW (80 CH),,
14,Mitsubishi Space Star ,1.2 MIVEC 71ch Inform 2023,"€ 11 990,-",Prix correct,18 870 km,Boîte manuelle,10/2022,Essence,53 kW (72 CH),,
15,Mitsubishi Space Star ,1.2 MIVEC 71ch Inform 2023,"€ 11 990,-",Prix correct,19 244 km,Boîte manuelle,09/2022,Essence,53 kW (72 CH),,
16,Mitsubishi Space Star ,1.2 MIVEC 71ch Red Line EDITION CVT 2024,"€ 17 990,-",Pas d'information,8 000 km,Boîte automatique,11/2023,Essence,- kW (- CH),,
17,Mitsubishi Space Star ,1.2 MIVEC 71ch Inform 2023,"€ 11 990,-",Prix correct,19 427 km,Boîte manuelle,09/2022,Essence,53 kW (72 CH),,
18,Mitsubishi Space Star ,"Plus 8 Jahre Garantie 1.2 MIVEC 52kW (71PS), ...","€ 14 979,-",Prix correct,11 km,Boîte manuelle,07/2023,Essence,52 kW (71 CH),,
19,Mitsubishi Space Star ,Space Star 1.2 MIVEC 71 AS\u0026amp;G,"€ 14 290,-",Pas d'information,5 000 km,Boîte manuelle,12/2022,Essence,- kW (- CH),,
