,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,BMW Z4 ,Coupe 3.0si,"€ 10 000,-",Pas d'information,186 000 km,Boîte manuelle,01/2009,Essence,150 kW (204 CH),,
1,BMW Z3 ,3.0i,"€ 15 950,-",Pas d'information,114 000 km,Boîte manuelle,02/2001,Essence,169 kW (230 CH),,
2,BMW Z4 ,COUPE E86 3.0 SI 265 Individual 13,"€ 16 990,-",Bon prix,127 453 km,Boîte automatique,04/2007,Essence,195 kW (265 CH),,
3,BMW Z4 ,3.0 L avec Kit Alpina,"€ 15 500,-",Bon prix,157 000 km,Boîte manuelle,07/2003,Essence,169 kW (230 CH),,
4,BMW Z4 ,sDrive23i Sport Line,"€ 20 899,-",Très bon prix,61 400 km,Boîte automatique,03/2010,Essence,150 kW (204 CH),,
5,BMW Z4 M ,Coupé 343,"€ 36 500,-",Très bon prix,106 220 km,Boîte manuelle,01/2007,Essence,252 kW (343 CH),,
6,BMW Z4 ,23i Cabriolet SDrive,"€ 16 990,-",Bon prix,149 500 km,Boîte manuelle,09/2009,Essence,151 kW (205 CH),,
7,BMW Z3 ,2.8i,"€ 16 900,-",Pas d'information,174 500 km,Boîte manuelle,04/1999,Essence,142 kW (193 CH),,
8,BMW Z4 ,2.0iA sDrive28i 80246 km,"€ 21 990,-",Très bon prix,80 246 km,Boîte automatique,04/2012,Essence,180 kW (245 CH),,
9,BMW Z4 ,E89 Roadster SDRIVE28I 245CH M SPORT,"€ 24 490,-",Bon prix,86 000 km,Boîte manuelle,04/2013,Essence,180 kW (245 CH),,
10,BMW Z4 M ,Roadster 343,"€ 33 500,-",Très bon prix,111 000 km,Boîte manuelle,09/2006,Essence,252 kW (343 CH),,
11,BMW Z3 ,3.0i,"€ 34 900,-",Pas d'information,42 500 km,Boîte manuelle,02/2001,Essence,169 kW (230 CH),,
12,BMW Z4 ,Luxe,"€ 19 999,-",Bon prix,148 483 km,Boîte manuelle,03/2010,Essence,190 kW (258 CH),,
13,BMW Z4 ,2.0isDrive PACK M-BI XENON-NAVI-CARNET COMPLET-EU5,"€ 22 990,-",Prix correct,71 048 km,Boîte manuelle,10/2012,Essence,135 kW (184 CH),,
14,BMW Z4 ,NEW0KM sDrive 20i PACK M 4 YEARS WARRANTY,"€ 51 950,-",Très bon prix,1 500 km,Boîte automatique,01/2024,Essence,145 kW (197 CH),,
15,BMW Z4 M ,Roadster 343ch,"€ 39 800,-",Pas d'information,37 900 km,Boîte manuelle,08/2008,Essence,252 kW (343 CH),,
16,BMW Z4 ,2.0i Navi Pro Keyless Leder HiFi,"€ 37 900,-",Très bon prix,23 456 km,Boîte automatique,06/2021,Essence,145 kW (197 CH),,
17,BMW Z4 ,Luxe A,"€ 25 490,-",Pas d'information,112 010 km,Boîte automatique,03/2010,Essence,150 kW (204 CH),,
18,BMW Z4 ,Roadster sDrive 35iA 306ch M Sport DKG,"€ 34 990,-",Bon prix,81 000 km,Boîte manuelle,02/2012,Essence,225 kW (306 CH),,
19,BMW Z4 ,Roadster sDrive35is 340ch,"€ 37 990,-",Bon prix,65 900 km,Boîte automatique,03/2011,Essence,250 kW (340 CH),,
20,BMW Z4 ,Coupe 3.0si,"€ 10 000,-",Pas d'information,186 000 km,Boîte manuelle,01/2009,Essence,150 kW (204 CH),,
21,BMW Z3 ,3.0i,"€ 15 950,-",Pas d'information,114 000 km,Boîte manuelle,02/2001,Essence,169 kW (230 CH),,
22,BMW Z4 ,COUPE E86 3.0 SI 265 Individual 13,"€ 16 990,-",Bon prix,127 453 km,Boîte automatique,04/2007,Essence,195 kW (265 CH),,
23,BMW Z4 ,3.0 L avec Kit Alpina,"€ 15 500,-",Bon prix,157 000 km,Boîte manuelle,07/2003,Essence,169 kW (230 CH),,
24,BMW Z4 ,sDrive23i Sport Line,"€ 20 899,-",Très bon prix,61 400 km,Boîte automatique,03/2010,Essence,150 kW (204 CH),,
25,BMW Z4 M ,Coupé 343,"€ 36 500,-",Très bon prix,106 220 km,Boîte manuelle,01/2007,Essence,252 kW (343 CH),,
26,BMW Z4 ,23i Cabriolet SDrive,"€ 16 990,-",Bon prix,149 500 km,Boîte manuelle,09/2009,Essence,151 kW (205 CH),,
27,BMW Z3 ,2.8i,"€ 16 900,-",Pas d'information,174 500 km,Boîte manuelle,04/1999,Essence,142 kW (193 CH),,
28,BMW Z4 ,2.0iA sDrive28i 80246 km,"€ 21 990,-",Très bon prix,80 246 km,Boîte automatique,04/2012,Essence,180 kW (245 CH),,
29,BMW Z4 ,E89 Roadster SDRIVE28I 245CH M SPORT,"€ 24 490,-",Bon prix,86 000 km,Boîte manuelle,04/2013,Essence,180 kW (245 CH),,
30,BMW Z4 M ,Roadster 343,"€ 33 500,-",Très bon prix,111 000 km,Boîte manuelle,09/2006,Essence,252 kW (343 CH),,
31,BMW Z3 ,3.0i,"€ 34 900,-",Pas d'information,42 500 km,Boîte manuelle,02/2001,Essence,169 kW (230 CH),,
32,BMW Z4 ,Luxe,"€ 19 999,-",Bon prix,148 483 km,Boîte manuelle,03/2010,Essence,190 kW (258 CH),,
33,BMW Z4 ,2.0isDrive PACK M-BI XENON-NAVI-CARNET COMPLET-EU5,"€ 22 990,-",Prix correct,71 048 km,Boîte manuelle,10/2012,Essence,135 kW (184 CH),,
34,BMW Z4 ,NEW0KM sDrive 20i PACK M 4 YEARS WARRANTY,"€ 51 950,-",Très bon prix,1 500 km,Boîte automatique,01/2024,Essence,145 kW (197 CH),,
35,BMW Z4 M ,Roadster 343ch,"€ 39 800,-",Pas d'information,37 900 km,Boîte manuelle,08/2008,Essence,252 kW (343 CH),,
36,BMW Z4 ,2.0i Navi Pro Keyless Leder HiFi,"€ 37 900,-",Très bon prix,23 456 km,Boîte automatique,06/2021,Essence,145 kW (197 CH),,
37,BMW Z4 ,Luxe A,"€ 25 490,-",Pas d'information,112 010 km,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
40,BMW Z3 ,M Coupé 3.2 325ch S54 BVM5,"€ 79 990,-",Pas d'information,78 900 km,Boîte manuelle,06/2002,Essence,239 kW (325 CH),,
41,BMW Z3 ,1.9 140pk Sportuitlaat Sportautomaat,"€ 7 950,-",Pas d'information,190 000 km,Boîte automatique,06/1997,Essence,103 kW (140 CH),,
42,BMW Z4 ,Roadster sDrive35i 306ch Luxe,"€ 32 900,-",Prix correct,46 000 km,Boîte manuelle,08/2011,Essence,225 kW (306 CH),,
43,BMW Z4 ,CABRIO -27% 2.0I 197CV BVA8 M SPORT +CUIR+OPTIONS,"€ 39 950,-",Pas d'information,52 974 km,Boîte automatique,06/2021,Essence,145 kW (197 CH),,
44,BMW Z3 ,(E36) 2.0 150CH,"€ 13 900,-",Pas d'information,116 500 km,Boîte manuelle,07/2000,Essence,112 kW (152 CH),,
45,BMW Z3 ,1.9i,"€ 12 900,-",Pas d'information,132 900 km,Boîte manuelle,06/1997,Essence,103 kW (140 CH),,
46,BMW Z4 ,I (E85) 2.2i,"€ 13 990,-",Prix correct,85 767 km,Boîte manuelle,,,,,
47,,,,,,,,,,,
48,,,,,,,,,,,
49,,,,,,,,,,,
50,,,,,,,,,,,
51,,,,,,,,,,,
52,,,,,,,,,,,
53,,,,,,,,,,,
54,,,,,,,,,,,
55,,,,,,,,,,,
56,,,,,,,,,,,
57,,,,,,,,,,,
58,,,,,,,,,,,
59,,,,,,,,,,,
60,BMW Z4 ,E89 35I SDRIVE 306cv,"€ 24 990,-",Pas d'information,130 631 km,Boîte automatique,12/2009,Essence,226 kW (307 CH),,
61,BMW Z4 ,Z4 M40i M Pack AUT,"€ 48 600,-",Bon prix,21 964 km,Boîte automatique,01/2020,Essence,250 kW (340 CH),,
62,BMW Z3 ,ROADSTER 2.8i 193CH,"€ 16 990,-",Pas d'information,165 300 km,Boîte manuelle,07/1998,Essence,143 kW (194 CH),,
63,BMW Z4 ,SDrive S DRIVE 35is 35 IS 340 DKG ROADSTER E89 Lu,"€ 34 990,-",Pas d'information,101 700 km,Boîte automatique,12/2010,Essence,225 kW (306 CH),,
64,BMW Z3 ,Coupé 2.8,"€ 24 950,-",Pas d'information,152 620 km,Boîte manuelle,02/1999,Essence,142 kW (193 CH),,
65,BMW Z4 ,Roadster sDrive23i 204ch Luxe,"€ 28 900,-",Prix correct,24 900 km,Boîte manuelle,04/2009,Essence,150 kW (204 CH),,
66,BMW Z3 ,M Coupé - 3.2 i 321 cv - Fev 2001,"€ 56 000,-",Pas d'information,87 900 km,Boîte manuelle,02/2001,Essence,236 kW (321 CH),,
67,BMW Z4 M ,ROADSTER M40I 340CH PERFORMANCE FULL FULL OPTIONS,"€ 63 990,-",Pas d'information,25 225 km,Boîte automatique,11/2020,Essence,250 kW (340 CH),,
68,BMW Z3 ,3.0i COUPE MANUAL 1 OF 2.174EX* - COLLECTOR,"€ 29 900,-",Pas d'information,130 700 km,Boîte manuelle,03/2002,Essence,170 kW (231 CH),,
69,BMW Z3 ,2.0 S 150pk 6cilinder M Sportpakket Widebody,"€ 9 450,-",Pas d'information,205 000 km,Boîte manuelle,01/2000,Essence,110 kW (150 CH),,
70,BMW Z4 ,2.5i 192 cv Steptronic A,"€ 12 990,-",Prix correct,157 700 km,Boîte automatique,08/2003,Essence,141 kW (192 CH),,
71,BMW Z4 ,"2.0i 16v. Topuitvoering airco,Tempomat,Alu 18",,,,,,,,,
72,,,,,,,,,,,
73,,,,,,,,,,,
74,,,,,,,,,,,
75,,,,,,,,,,,
