,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Porsche Taycan ,571 ch 4S avec batterie performance plus,"€ 40 000,-",Pas d'information,10 728 km,Boîte automatique,12/2022,Electrique,420 kW (571 CH),,
1,Porsche Taycan ,571 ch 4S avec batterie performance plus,"€ 75 900,-",Pas d'information,35 500 km,Boîte automatique,11/2021,Electrique,420 kW (571 CH),,
2,Porsche Taycan ,571ch 4S avec batterie performance plus MY21,"€ 83 858,-",Pas d'information,14 166 km,Boîte automatique,05/2021,Electrique,366 kW (498 CH),,
3,Porsche Taycan ,4S PERFORMANCE PLUS * SPORT PACK* 94 kWH,"€ 77 990,-",Pas d'information,17 580 km,Boîte automatique,04/2021,Electrique,360 kW (489 CH),,
4,Porsche Taycan ,Taycan GTS 598cv Auto,"€ 108 970,-",Pas d'information,5 000 km,Boîte automatique,12/2022,Electrique,440 kW (598 CH),,
5,Porsche Taycan ,93 kWh PANO BOSE ACC LUCHTVERING,"€ 69 990,-",Pas d'information,33 500 km,Boîte automatique,03/2022,Electrique,350 kW (476 CH),,
6,Porsche Taycan ,Performance 93.4 kWh 381ps 43315Km 21% VAT,"€ 64 990,-",Pas d'information,43 315 km,Boîte automatique,01/2021,Electrique,280 kW (381 CH),,
7,Porsche Taycan ,21\u0027RS Spyder 18 Way Sportseat Chrono BOSE ACC,"€ 98 900,-",Pas d'information,7 100 km,Boîte automatique,11/2023,Electrique,350 kW (476 CH),,
8,Porsche Taycan ,TURBO S CROSS TURISMO 761CH BURMESTER,"€ 124 990,-",Pas d'information,2 200 km,Boîte automatique,07/2021,Electrique,560 kW (761 CH),,
9,Porsche Taycan ,Taycan propulsion,"€ 74 900,-",Pas d'information,17 500 km,Boîte automatique,05/2021,Electrique,350 kW (476 CH),,
10,Porsche Taycan ,476 ch avec batterie performance plus,"€ 74 900,-",Pas d'information,31 000 km,Boîte automatique,11/2021,Electrique,350 kW (476 CH),,
11,Porsche Taycan ,4S - LIKE NEW - Ceramic Coating,"€ 76 990,-",Pas d'information,19 794 km,Boîte automatique,08/2020,Electrique,320 kW (435 CH),,
12,Porsche Taycan ,**3.000 km** Perfbatt Airsusp Sound Pano 22KW,"€ 89 900,-",Pas d'information,3 391 km,Boîte automatique,04/2022,Electrique,350 kW (476 CH),,
13,Porsche Taycan ,Turbo 625pk SportChrono SportDesign BOSE GARANTIE,"€ 99 900,-",Pas d'information,15 000 km,Boîte automatique,02/2021,Electrique,460 kW (625 CH),,
14,Porsche Taycan ,CROSSTURISMO BOSE 18WaySportseats ACC 21\u0027Alu,"€ 88 900,-",Pas d'information,21 517 km,Boîte automatique,10/2022,Electrique,350 kW (476 CH),,
15,Porsche Taycan ,2S Batterie Performance plus,"€ 72 900,-",Pas d'information,54 000 km,Boîte automatique,10/2021,Electrique,350 kW (476 CH),,
16,Porsche Taycan ,4S - 93.4kwh - Perf Batt - 18 way seat - Pano 93.4,"€ 76 990,-",Pas d'information,46 421 km,Boîte automatique,09/2020,Electrique,360 kW (489 CH),,
17,Porsche Taycan ,4 CROSS TURISMO - 32% korting NEW - 0 KM - VOLLED,"€ 89 995,-",Pas d'information,- km,Boîte automatique,- (Année),Electrique,420 kW (571 CH),,
18,Porsche Taycan ,571 ch 4S avec batterie performance plus,"€ 94 900,-",Pas d'information,44 390 km,Boîte automatique,12/2021,Electrique,420 kW (571 CH),,
19,Porsche Taycan ,571ch 4S avec batterie performance plus MY21,"€ 84 800,-",Pas d'information,19 950 km,Boîte automatique,03/2021,Electrique,366 kW (498 CH),,
20,Porsche Taycan ,571 ch 4S avec batterie performance plus,,,,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
40,,,,,,,,,,,
41,,,,,,,,,,,
42,,,,,,,,,,,
43,,,,,,,,,,,
44,,,,,,,,,,,
45,,,,,,,,,,,
46,,,,,,,,,,,
47,,,,,,,,,,,
48,,,,,,,,,,,
49,,,,,,,,,,,
50,,,,,,,,,,,
51,,,,,,,,,,,
52,,,,,,,,,,,
53,,,,,,,,,,,
54,,,,,,,,,,,
55,,,,,,,,,,,
56,,,,,,,,,,,
57,,,,,,,,,,,
58,,,,,,,,,,,
59,,,,,,,,,,,
60,Porsche Taycan ,Taycan 476 ch avec batterie performance plus,,Pas d'information,34 038 km,- Boîte,09/2021,Electrique,350 kW (476 CH),,
61,Porsche Taycan ,680 ch Turbo,"€ 102 990,-",Pas d'information,25 000 km,Boîte automatique,12/2020,Electrique,500 kW (680 CH),,
62,Porsche Taycan ,CROSS TURISMO 4S,"€ 124 900,-",Pas d'information,29 000 km,Boîte automatique,01/2022,Electrique,420 kW (571 CH),,
63,Porsche Taycan ,Turbo 625ch - Garantie usine,"€ 94 900,-",Pas d'information,50 000 km,Boîte automatique,05/2021,Electrique,460 kW (625 CH),,
64,Porsche Taycan ,476 AVEC BATTERIE PERFORMANCE PLUS 94KWH,"€ 99 500,-",Pas d'information,28 950 km,Semi-automatique,11/2021,Electrique,360 kW (489 CH),,
65,Porsche Taycan ,2 93kw-h PERFORMANCE BATTERY PLUS - PANODAK - LUCH,"€ 74 995,-",Pas d'information,23 492 km,Boîte automatique,05/2021,Electrique,400 kW (544 CH),,
66,Porsche Taycan ,GTS 598 CH - TVA LOA,"€ 129 990,-",Pas d'information,12 000 km,Boîte automatique,12/2022,Electrique,380 kW (517 CH),,
67,Porsche Taycan ,cross turismo 4s 571ch 07-2022 29763km full option,"€ 104 950,-",Pas d'information,29 763 km,Boîte automatique,07/2022,Electrique,421 kW (572 CH),,
68,Porsche Taycan ,680CH TURBO MY20,"€ 99 890,-",Pas d'information,10 500 km,Boîte automatique,01/2020,Electrique,466 kW (634 CH),,
69,Porsche Taycan ,Porsche Taycan Turbo S - LOA 1 682 Euros Par Mois,"€ 145 990,-",Pas d'information,18 500 km,Boîte automatique,02/2021,Electrique,561 kW (763 CH),,
70,Porsche Taycan ,476 AVEC BATTERIE PERFORMANCE PLUS 94KWH,,Pas d'information,13 900 km,Boîte automatique,07/2021,Electrique,346 kW (470 CH),,
71,Porsche Taycan ,TURBO S 760cv,"€ 129 900,-",Pas d'information,22 490 km,Boîte automatique,12/2020,Electrique,560 kW (761 CH),,
72,Porsche Taycan ,Taycan 4 Cross Turismo,"€ 97 800,-",Pas d'information,27 600 km,Boîte automatique,11/2022,Electrique,280 kW (381 CH),,
73,Porsche Taycan ,4S Cross Turismo ACC PANO FULL**,"€ 111 500,-",Pas d'information,7 500 km,Boîte automatique,08/2021,Electrique,420 kW (571 CH),,
74,Porsche Taycan ,turbo s,"€ 162 400,-",Pas d'information,15 024 km,Boîte automatique,06/2020,Electrique,- kW (- CH),,
75,Porsche Taycan ,Sport Turismo - Performance Plus Battery,"€ 104 800,-",Pas d'information,4 480 km,Boîte automatique,12/2023,Electrique,350 kW (476 CH),,
76,Porsche Taycan ,4 Cross Turismo,"€ 74 000,-",Pas d'information,41 444 km,Boîte automatique,10/2021,Electrique,280 kW (381 CH),,
77,Porsche Taycan ,4S,,Pas d'information,51 026 km,Boîte automatique,06/2020,Electrique,360 kW (489 CH),,
78,Porsche Taycan ,Taycan Electric BERLINE 4S 94kw/h Performance plu,,Pas d'information,62 500 km,Boîte automatique,07/2020,Electrique,320 kW (435 CH),,
79,Porsche Taycan ,taycan 476 ch 93 kwh batterie performance tva,"€ 69 900,-",Pas d'information,12 500 km,Boîte automatique,06/2021,Electrique,350 kW (476 CH),,
80,Porsche Taycan ,571 ch 4S avec batterie performance plus,,Pas d'information,62 000 km,Boîte automatique,05/2020,Electrique,420 kW (571 CH),,
81,Porsche Taycan ,476ch 4,"€ 105 900,-",Pas d'information,53 398 km,Boîte automatique,11/2021,Electrique,- kW (- CH),,
82,Porsche Taycan ,4S Performance Plus 571 Full Chrono Pano 1er Main,"€ 94 990,-",Pas d'information,27 000 km,Boîte automatique,12/2021,Electrique,420 kW (571 CH),,
83,Porsche Taycan ,GTS SPORT TURISMO - PDLS PLUS - ADAPTIVE CRUISE -,"€ 114 995,-",Pas d'information,8 888 km,Boîte automatique,01/2023,Electrique,440 kW (598 CH),,
84,Porsche Taycan ,4S 571 CH AVEC BATTERIE PERFORMANCE PLUS,,Pas d'information,33 800 km,Boîte automatique,10/2020,Electrique,420 kW (571 CH),,
85,Porsche Taycan ,SPORT TURISMO,"€ 79 990,-",Pas d'information,37 000 km,Boîte automatique,06/2022,Electrique,- kW (- CH),,
86,Porsche Taycan ,,"€ 74 800,-",Pas d'information,39 900 km,Semi-automatique,07/2021,Electrique,- kW (- CH),,
87,Porsche Taycan ,4S 571 CH SPORT TURISMO BATTERIE PERFORMANCE PLUS,"€ 137 970,-",Pas d'information,1 595 km,Boîte automatique,12/2023,Electrique,420 kW (571 CH),,
88,Porsche Taycan ,Turbo 680 ch 5 places,,Pas d'information,32 000 km,Boîte automatique,12/2020,Electrique,500 kW (680 CH),,
89,Porsche Taycan ,Grand Tourismo Sport,"€ 137 000,-",Pas d'information,8 500 km,Boîte automatique,12/2022,Electrique,571 kW (776 CH),,
90,Porsche Taycan ,4S 93.4 KWh Batterie Performance Plus,"€ 110 000,-",Pas d'information,11 500 km,Boîte automatique,07/2020,Electrique,421 kW (572 CH),,
91,Porsche Taycan ,GTS - PANO - ADAPTIVE CRUISE - SPORT CHRONO - FABR,"€ 109 995,-",Pas d'information,19 850 km,Boîte automatique,07/2022,Electrique,440 kW (598 CH),,
92,Porsche Taycan ,93.4 kWh GTS Sport Turismo * Pano * BOSE * Chrono,"€ 109 900,-",Pas d'information,27 000 km,Boîte automatique,07/2022,Electrique,380 kW (517 CH),,
93,Porsche Taycan ,761ch Turbo S MY21,"€ 134 900,-",Pas d'information,19 868 km,Boîte automatique,12/2020,Electrique,- kW (- CH),,
94,Porsche Taycan ,4s,"€ 124 900,-",Pas d'information,24 675 km,Boîte automatique,12/2020,Electrique,- kW (- CH),,
95,Porsche Taycan ,Sport Turismo / PANO DAK - SPORT CHRONO PACK.,"€ 95 000,-",Pas d'information,18 015 km,Boîte automatique,10/2022,Electrique,300 kW (408 CH),,
96,Porsche Taycan ,Cross Turismo 4S Performance Battery Plus 571cv,"€ 118 900,-",Pas d'information,16 900 km,Boîte automatique,12/2021,Electrique,360 kW (489 CH),,
97,Porsche Taycan ,(9J1) 571CH 4S,"€ 99 890,-",Pas d'information,25 000 km,Boîte automatique,12/2021,Electrique,426 kW (579 CH),,
98,Porsche Taycan ,680ch Turbo MY21,"€ 119 990,-",Pas d'information,18 224 km,Boîte automatique,09/2020,Electrique,466 kW (634 CH),,
99,Porsche Taycan ,4S 571 CV,"€ 94 950,-",Pas d'information,46 km,Boîte automatique,12/2020,Electrique,140 kW (190 CH),,
100,Porsche Taycan ,761CH TURBO S MY21,"€ 115 890,-",Pas d'information,4 500 km,Boîte automatique,07/2021,Electrique,466 kW (634 CH),,
101,Porsche Taycan ,Taycan Electric BERLINE Turbo S,"€ 139 900,-",Pas d'information,13 550 km,Boîte automatique,03/2020,Electrique,460 kW (625 CH),,
102,Porsche Taycan ,SPORT TURISMO 93.4 kWh NEW 21\RS PANO,"€ 108 900,-",Pas d'information,50 km,Boîte automatique,03/2023,Electrique,280 kW (381 CH),,
103,Porsche Taycan ,476ch 4,"€ 96 990,-",Pas d'information,42 500 km,Boîte automatique,01/2022,Electrique,284 kW (386 CH),,
104,Porsche Taycan ,4 Cross Turismo ACC PANO 14w CHRONO 22KW,"€ 98 750,-",Pas d'information,19 885 km,Boîte automatique,03/2022,Electrique,350 kW (476 CH),,
105,Porsche Taycan ,680CH TURBO MY20,"€ 99 890,-",Pas d'information,9 900 km,Boîte automatique,01/2020,Electrique,466 kW (634 CH),,
106,Porsche Taycan ,PERFORMANCE HEATPUMP CHRONO,,Pas d'information,43 800 km,Boîte automatique,03/2021,Electrique,280 kW (381 CH),,
107,Porsche Taycan ,476CH 4,"€ 93 890,-",Pas d'information,21 500 km,Boîte automatique,10/2021,Electrique,355 kW (483 CH),,
108,Porsche Taycan ,571CH 4S AVEC BATTERIE PERFORMANCE PLUS MY23,"€ 109 890,-",Pas d'information,3 500 km,Boîte automatique,11/2022,Electrique,366 kW (498 CH),,
109,Porsche Taycan ,93.4 kWh 4S Sport Turismo 90495 Euros Net,"€ 109 500,-",Pas d'information,7 500 km,Boîte automatique,06/2022,Electrique,360 kW (489 CH),,
110,Porsche Taycan ,BATTERIE PERFORMANCE PLUS,"€ 107 900,-",Pas d'information,27 500 km,Boîte automatique,03/2021,Electrique,351 kW (477 CH),,
111,Porsche Taycan ,530 ch 4S,"€ 91 900,-",Pas d'information,36 500 km,Boîte automatique,05/2020,Electrique,390 kW (530 CH),,
112,Porsche Taycan ,571 ch 4S avec batterie performance plus,"€ 117 900,-",Pas d'information,36 000 km,Boîte automatique,06/2020,Electrique,420 kW (571 CH),,
113,Porsche Taycan ,4S SPORT TURISMO SPORT DESIGN NP: € 172.000,"€ 129 600,-",Pas d'information,9 500 km,Boîte automatique,01/2023,Electrique,390 kW (530 CH),,
