,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Opel Karl ,1.0 75 COSMO,"€ 8 990,-",Pas d'information,43 611 km,Boîte manuelle,01/2019,Essence,66 kW (90 CH),,
1,Opel Karl ,1.0 73ch Edition,"€ 8 999,-",Pas d'information,43 000 km,Boîte manuelle,08/2019,Essence,54 kW (73 CH),,
2,Opel Karl ,1.0i Enjoy*Bluetooth*Airco*V/E*200 € x 48 mois*,"€ 7 990,-",Pas d'information,91 743 km,Boîte manuelle,02/2018,Essence,55 kW (75 CH),,
3,Opel Karl ,1.0 - 73 ch Edition,"€ 9 490,-",Pas d'information,52 367 km,Boîte manuelle,07/2019,Essence,54 kW (73 CH),,
4,Opel Karl ,1.0 - 75 ch Edition Plus Easytronic 3.0,"€ 11 490,-",Pas d'information,19 380 km,- Boîte,04/2018,Essence,- kW (- CH),,
5,Opel Karl ,Karl 1.0 - 73 ch,"€ 9 990,-",Pas d'information,46 523 km,Boîte manuelle,10/2018,Essence,- kW (- CH),,
