,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,BMW i3 ,170ch 60Ah (REx) Urban Life Atelier,"€ 15 990,-",Pas d'information,44 727 km,Boîte automatique,11/2015,Autres,- kW (- CH),,
1,BMW i3 ,170 ch UrbanLife Atelier A,"€ 10 900,-",Pas d'information,62 600 km,Boîte automatique,01/2016,Electrique,125 kW (170 CH),,
2,BMW i3 ,120 Ah 170 ch BVA iLife Atelier,"€ 17 990,-",Pas d'information,8 790 km,Boîte automatique,05/2020,Electrique,125 kW (170 CH),,
3,BMW i3 ,s 184ch 94Ah CONNECTED Atelier,"€ 22 990,-",Très bon prix,48 164 km,Boîte automatique,09/2018,Autres,137 kW (186 CH),,
4,BMW i3 ,170ch 94Ah (REx) iLife Atelier,"€ 17 980,-",Pas d'information,58 742 km,Boîte automatique,11/2016,Autres,- kW (- CH),,
5,BMW i3 ,s 184ch 120Ah iLife Suite,,Prix correct,55 000 km,Boîte automatique,10/2020,Electrique,137 kW (186 CH),,
6,BMW i3 ,170ch 94Ah REx +CONNECTED Atelier,"€ 23 900,-",Bon prix,13 607 km,Boîte automatique,10/2020,Autres,127 kW (173 CH),,
7,BMW i3 ,170 ch UrbanLife Atelier A,"€ 14 990,-",Bon prix,47 000 km,Boîte automatique,10/2016,Electrique,125 kW (170 CH),,
8,BMW i3 ,170 CV UrbanLife Suite A,"€ 11 900,-",Très bon prix,97 500 km,Boîte manuelle,11/2015,Electrique,125 kW (170 CH),,
9,BMW i3 ,170ch 120Ah Edition WindMill Atelier,"€ 23 490,-",Très bon prix,19 300 km,Boîte automatique,02/2021,Electrique,127 kW (173 CH),,
10,BMW i3 ,170ch 120Ah Atelier,"€ 19 700,-",Très bon prix,58 186 km,Boîte automatique,12/2020,Electrique,127 kW (173 CH),,
11,BMW i3 ,170ch 120Ah iLife Atelier,"€ 19 460,-",Très bon prix,35 628 km,Boîte automatique,12/2019,Electrique,127 kW (173 CH),,
12,BMW i3 ,170ch 94Ah REx +CONNECTED Loft,"€ 20 950,-",Prix correct,36 834 km,Boîte automatique,03/2018,Autres,127 kW (173 CH),,
13,BMW i3 ,170ch 94Ah REx +CONNECTED Atelier,"€ 20 859,-",Très bon prix,41 366 km,Boîte automatique,09/2020,Autres,127 kW (173 CH),,
14,BMW i3 ,120 Ah 170 ch BVA Edition 360 Atelier,"€ 19 000,-",Pas d'information,56 000 km,Boîte automatique,11/2019,Electrique,125 kW (170 CH),,
15,BMW i3 ,Range Extender REX / TOIT PANO / CUIR / GPS NAVI,"€ 12 950,-",Prix correct,162 000 km,Boîte automatique,11/2016,Électrique/Essence,125 kW (170 CH),,
16,BMW i3 ,170ch 94Ah (REx) +EDITION Atelier,"€ 19 980,-",Prix correct,44 760 km,Boîte automatique,10/2017,Autres,127 kW (173 CH),,
17,BMW i3 ,170ch 94Ah REx +CONNECTED Atelier,"€ 23 900,-",Bon prix,11 827 km,Boîte automatique,10/2020,Autres,127 kW (173 CH),,
18,BMW i3 ,170ch 94Ah REx +CONNECTED Suite,"€ 21 990,-",Prix correct,44 217 km,Boîte automatique,09/2018,Autres,127 kW (173 CH),,
