,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Renault Scenic ,1.6 DCI 130CH ENERGY BOSE ECO² 2015,"€ 9 490,-",Très bon prix,116 000 km,Boîte manuelle,06/2015,Diesel,97 kW (132 CH),,
1,Renault Scenic ,"société 1.5 dci 110 cv,Clim","€ 8 300,-",Pas d'information,156 000 km,Boîte manuelle,02/2018,Diesel,81 kW (110 CH),,
2,Renault Scenic ,dCi 110 Limited,"€ 6 900,-",Bon prix,157 000 km,Boîte manuelle,06/2015,Diesel,81 kW (110 CH),,
3,Renault Scenic ,megane scenic,"€ 9 950,-",Prix correct,59 468 km,Boîte manuelle,04/2014,Essence,85 kW (116 CH),,
4,Renault Scenic ,III TCe 130 Energy Limited,"€ 7 999,-",Pas d'information,110 000 km,Boîte manuelle,03/2016,Essence,98 kW (133 CH),,
5,Renault Scenic ,1.5 DCI 110CH BOSE EDC EURO6 2015,"€ 9 480,-",Très bon prix,93 803 km,Boîte automatique,04/2015,Diesel,82 kW (111 CH),,
6,Renault Scenic ,1.3 TCe 140ch energy Intens,"€ 17 499,-",Pas d'information,50 193 km,Boîte manuelle,08/2018,Essence,- kW (- CH),,
7,Renault Scenic ,III TCe 115 Energy,"€ 6 900,-",Très bon prix,75 000 km,Boîte manuelle,12/2013,Essence,85 kW (116 CH),,
8,Renault Scenic ,Blue dCi 120 EDC Business,"€ 9 000,-",Bon prix,191 000 km,Boîte automatique,09/2019,Diesel,88 kW (120 CH),,
9,Renault Scenic ,1.5DCI / Bose Edition / Grand Ecran / Gps / Cruise,"€ 11 900,-",Prix correct,135 000 km,Boîte manuelle,01/2018,Diesel,81 kW (110 CH),,
10,Renault Scenic ,TCe 130 Energy Business,"€ 10 999,-",Très bon prix,104 958 km,Boîte manuelle,07/2017,Essence,96 kW (131 CH),,
11,Renault Scenic ,dCi 150 Initiale A,"€ 6 500,-",Très bon prix,174 000 km,Boîte automatique,10/2014,Diesel,110 kW (150 CH),,
12,Renault Scenic ,1.2 TCE 130CH ENERGY BOSE EURO6 2015 FAIBLE KM,"€ 11 490,-",Très bon prix,30 523 km,Boîte manuelle,09/2016,Essence,97 kW (132 CH),,
13,Renault Scenic ,1.3 TCE 160CH FAP INTENS EDC,"€ 19 390,-",Très bon prix,59 632 km,Boîte automatique,03/2020,Essence,120 kW (163 CH),,
14,Renault Scenic ,III (3) 1.5 DCI 110 Bose Edition EDC,"€ 8 990,-",Pas d'information,120 656 km,Boîte automatique,01/2012,Diesel,81 kW (110 CH),,
15,Renault Scenic ,dCi 110 Energy eco2 Business,"€ 4 990,-",Pas d'information,165 000 km,Boîte manuelle,05/2014,Diesel,81 kW (110 CH),,
16,Renault Scenic ,1.7 BLUE DCI 120CH BUSINESS,"€ 16 490,-",Très bon prix,50 733 km,Boîte manuelle,01/2020,Diesel,90 kW (122 CH),,
17,Renault Scenic ,dCi 130 Energy Bose Edition,"€ 10 500,-",Pas d'information,131 000 km,Boîte manuelle,11/2015,Diesel,96 kW (131 CH),,
18,Renault Scenic ,1.6 dCi 160 EDC Intens,"€ 13 990,-",Bon prix,109 413 km,Boîte automatique,07/2017,Diesel,118 kW (160 CH),,
19,Renault Scenic ,1.7 BLUE DCI 120 TREND,"€ 13 590,-",Très bon prix,88 000 km,Boîte manuelle,06/2019,Diesel,90 kW (122 CH),,
20,,,,,,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
40,,,,,,,,,,,
41,,,,,,,,,,,
42,,,,,,,,,,,
43,,,,,,,,,,,
44,,,,,,,,,,,
45,,,,,,,,,,,
46,,,,,,,,,,,
47,,,,,,,,,,,
48,,,,,,,,,,,
49,,,,,,,,,,,
50,,,,,,,,,,,
51,,,,,,,,,,,
52,,,,,,,,,,,
53,,,,,,,,,,,
54,,,,,,,,,,,
55,,,,,,,,,,,
56,,,,,,,,,,,
57,,,,,,,,,,,
58,,,,,,,,,,,
59,,,,,,,,,,,
60,Renault Scenic ,1.5 dCi 105 Authentique,"€ 1 550,-",Prix correct,299 000 km,Boîte manuelle,09/2006,Diesel,77 kW (105 CH),,
