,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Suzuki Alto ,1.0i Euro 5,"€ 2 500,-",Pas d'information,231 195 km,Boîte manuelle,12/2009,Essence,50 kW (68 CH),,
1,Suzuki Alto ,1.0 VVT,"€ 4 490,-",Pas d'information,98 000 km,Boîte manuelle,11/2014,Essence,50 kW (68 CH),,
2,Suzuki Alto ,1.0i GL Airco euro5,"€ 3 400,-",Pas d'information,178 897 km,Boîte manuelle,08/2010,Essence,50 kW (68 CH),,
3,Suzuki Alto ,1.0i GL 12/2010 EURO 5 OK LEZ 1er proprio CT OK,"€ 3 750,-",Pas d'information,154 000 km,Boîte manuelle,12/2010,Essence,50 kW (68 CH),,
4,Suzuki Alto ,1.0 GL,"€ 2 600,-",Pas d'information,223 000 km,Boîte manuelle,04/2012,Essence,50 kW (68 CH),,
5,Suzuki Alto ,alto ALTO 1.0,"€ 6 200,-",Pas d'information,58 009 km,Boîte manuelle,01/2009,Essence,- kW (- CH),,
