,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Toyota C-HR ,Hybride 2.0L Edition,"€ 22 900,-",Bon prix,53 000 km,Boîte automatique,02/2021,Autres,135 kW (184 CH),,
1,Toyota C-HR ,1.8 -I- VVTi Hybrid,"€ 18 900,-",Bon prix,15 339 km,Boîte automatique,03/2019,Électrique/Essence,90 kW (122 CH),,
2,Toyota C-HR ,N/A 1.2 116 AWD CVT Distinctive,"€ 16 490,-",Prix correct,74 469 km,Boîte automatique,04/2017,Essence,85 kW (116 CH),,
3,Toyota C-HR ,Pro 116ch Turbo CVT 4WD Dynamic Business,"€ 18 000,-",Bon prix,37 000 km,Boîte automatique,01/2020,Essence,85 kW (116 CH),,
4,Toyota C-HR ,Superbe Toyota CHR Trend (Hybride) 122H,"€ 18 999,-",Bon prix,57 900 km,Boîte automatique,07/2019,Électrique/Essence,90 kW (122 CH),,
5,Toyota C-HR ,122H DYNAMIC BUSINESS 2WD E-CVT MC19,"€ 19 990,-",Très bon prix,41 660 km,Boîte automatique,11/2020,Autres,73 kW (99 CH),,
6,Toyota C-HR ,1.8 122 HYBRIDE CVT EDITION,"€ 20 900,-",Bon prix,34 845 km,Boîte automatique,06/2019,Électrique/Essence,73 kW (99 CH),,
7,Toyota C-HR ,1.2 Turbo 2WD C-Lub *NAVI-LED-CAMERA-CRUISE*,,Prix correct,36 000 km,Boîte manuelle,01/2020,Essence,85 kW (116 CH),,
8,Toyota C-HR ,collection,"€ 22 000,-",Pas d'information,62 500 km,- Boîte,12/2019,Électrique/Essence,135 kW (184 CH),,
9,Toyota C-HR ,Hybride 1.8L Dynamic Business,"€ 20 400,-",Bon prix,36 600 km,Boîte automatique,06/2020,Électrique/Essence,90 kW (122 CH),,
10,Toyota C-HR ,RC18 116CH TURBO 2WD GRAPHIC,"€ 16 990,-",Bon prix,41 000 km,Boîte manuelle,04/2019,Essence,85 kW (116 CH),,
11,Toyota C-HR ,C-Enter,"€ 15 490,-",Bon prix,80 706 km,Boîte manuelle,04/2017,Essence,85 kW (116 CH),,
12,Toyota C-HR ,122h Graphic 2WD E-CVT,"€ 20 999,-",Pas d'information,67 192 km,Boîte automatique,01/2018,Autres,- kW (- CH),,
13,Toyota C-HR ,1.8i VVT-i Hybrid C-Hic Mono-Tone E-CVT,"€ 19 900,-",Prix correct,71 500 km,Boîte automatique,09/2022,Essence,72 kW (98 CH),,
14,Toyota C-HR ,1.8 Hybride 122h CVT Edition,"€ 22 000,-",Prix correct,26 496 km,Boîte automatique,08/2020,Électrique/Essence,72 kW (98 CH),,
15,Toyota C-HR ,1.8 Hybride 122 CVT Dynamic,"€ 17 990,-",Prix correct,79 656 km,Boîte automatique,08/2018,Électrique/Essence,72 kW (98 CH),,
16,Toyota C-HR ,1.8I VVT-I HYBRIDE C-HIC E-CVT,"€ 19 990,-",Prix correct,64 068 km,Boîte automatique,03/2019,Électrique/Essence,72 kW (98 CH),,
17,Toyota C-HR ,184h Distinctive 2WD E-CVT MY22,"€ 26 990,-",Pas d'information,43 377 km,Boîte automatique,12/2020,Électrique/Essence,- kW (- CH),,
18,Toyota C-HR ,122h Collection 2WD E-CVT RC18,"€ 22 499,-",Pas d'information,71 611 km,Boîte automatique,11/2019,Autres,73 kW (99 CH),,
19,Toyota C-HR ,Toyota CHR 5p SUV 1.8 Hybride 122 Graphic,"€ 21 500,-",Bon prix,35 400 km,Boîte automatique,01/2019,Électrique/Essence,90 kW (122 CH),,
20,Toyota C-HR ,Hybride 2.0L Edition,"€ 22 900,-",,,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
40,Toyota C-HR ,1.8 C-ENTER + NAVI HYBRIDE,"€ 21 170,-",Prix correct,57 682 km,Boîte automatique,07/2021,Électrique/Essence,90 kW (122 CH),,
41,Toyota C-HR ,Pro Hybride 122h Design,"€ 20 600,-",Bon prix,54 500 km,Boîte automatique,07/2019,Électrique/Essence,90 kW (122 CH),,
42,Toyota C-HR ,122h Dynamic Business 2WD E-CVT MC19,"€ 18 799,-",Pas d'information,114 650 km,Boîte automatique,02/2020,Électrique/Essence,- kW (- CH),,
43,Toyota C-HR ,1.2 TURBO 116CH GRAPHIC 2WD RC18,"€ 19 690,-",Pas d'information,58 854 km,Boîte manuelle,09/2018,Essence,87 kW (118 CH),,
44,Toyota C-HR ,C-HR Hybride 2.0L GR Sport,"€ 36 264,-",Pas d'information,992 km,Boîte automatique,- (Année),Électrique/Essence,135 kW (184 CH),,
45,Toyota C-HR ,Hybride 1.8L Dynamic,"€ 21 500,-",Prix correct,84 000 km,Boîte automatique,02/2022,Autres,90 kW (122 CH),,
46,Toyota C-HR ,Hybride 122h - BV e-CVT Dynamic,"€ 17 900,-",Prix correct,98 000 km,Boîte automatique,07/2018,Électrique/Essence,72 kW (98 CH),,
47,Toyota C-HR ,2.0 Hybrid - BV e-CVT Edition GARANTIE 12 MOIS,"€ 22 990,-",Très bon prix,65 000 km,Boîte automatique,04/2020,Électrique/Essence,112 kW (152 CH),,
48,Toyota C-HR ,122h Edition 2WD E-CVT MY20,"€ 23 998,-",Très bon prix,26 101 km,Boîte automatique,04/2022,Autres,73 kW (99 CH),,
49,Toyota C-HR ,Hybride 2.0L Edition,"€ 25 000,-",Bon prix,22 500 km,Boîte automatique,01/2021,Essence,135 kW (184 CH),,
50,Toyota C-HR ,122h Dynamic Business 2WD E-CVT RC18,"€ 18 990,-",Pas d'information,93 727 km,Boîte automatique,01/2019,Électrique/Essence,- kW (- CH),,
51,Toyota C-HR ,184h Graphic 2WD E-CVT MC19,"€ 21 999,-",Prix correct,88 317 km,Boîte automatique,12/2019,Autres,114 kW (155 CH),,
52,Toyota C-HR ,1.8i VVT-i Hybrid C-Ult E-CVT(EU6.2),"€ 19 450,-",Prix correct,43 000 km,Boîte automatique,10/2018,Essence,72 kW (98 CH),,
53,Toyota C-HR ,2.0L Collection - 184 cv - BVA,"€ 21 490,-",Bon prix,95 000 km,Boîte automatique,01/2020,Électrique/Essence,113 kW (154 CH),,
54,Toyota C-HR ,184h Edition 2WD E-CVT MY22,"€ 30 799,-",Pas d'information,8 780 km,Boîte automatique,10/2022,Électrique/Essence,- kW (- CH),,
55,Toyota C-HR ,N/A Hybride 122h CVT Graphic,"€ 20 800,-",Pas d'information,46 581 km,Boîte automatique,12/2017,Électrique/Essence,72 kW (98 CH),,
56,Toyota C-HR ,"1.8i VVT-i Hybrid, série spéciale SUREQUIPE","€ 18 250,-",Bon prix,75 000 km,Boîte automatique,04/2017,Électrique/Essence,72 kW (98 CH),,
57,Toyota C-HR ,122h Edition 2WD E-CVT MC19,"€ 23 499,-",Pas d'information,6 491 km,Boîte automatique,07/2019,Autres,- kW (- CH),,
