,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Renault Megane ,1.2 TCe Energy Intens,"€ 8 900,-",Pas d'information,32 000 km,Boîte manuelle,12/2017,Essence,96 kW (131 CH),,
1,Renault Megane ,1.2 TCE 130CH ENERGY INTENS EDC,"€ 14 990,-",Pas d'information,62 546 km,- Boîte,05/2017,Essence,99 kW (135 CH),,
2,Renault Megane ,IV 1.2 TCe 100 Energy Limited - Toit ouvrant,"€ 9 990,-",Très bon prix,109 087 km,Boîte manuelle,01/2017,Essence,74 kW (101 CH),,
3,Renault Megane ,III 1.2 TCe Energy 130 EDC6 Bose,"€ 10 990,-",Très bon prix,32 169 km,Boîte automatique,06/2015,Essence,97 kW (132 CH),,
4,Renault Megane ,IV 1.5 DCi 115 / GC221,"€ 5 390,-",Pas d'information,21 000 km,Boîte manuelle,10/2021,Diesel,85 kW (116 CH),,
5,Renault Megane ,IV STE 1.5 BLUE DCI 95CH AIR NAV,"€ 9 890,-",Pas d'information,89 913 km,Boîte manuelle,12/2020,Diesel,70 kW (95 CH),,
6,Renault Megane ,Mégane III Coupé 2.0 16V 265 S,"€ 23 000,-",Très bon prix,72 500 km,Boîte manuelle,03/2014,Essence,195 kW (265 CH),,
7,Renault Megane ,1.3 TCe 140 Intens,"€ 14 990,-",Pas d'information,69 902 km,Boîte manuelle,03/2019,Essence,103 kW (140 CH),,
8,Renault Megane ,Mégane III Coupé 2.0 16V 265 S&S RS,"€ 16 000,-",Pas d'information,145 000 km,Boîte manuelle,02/2014,Essence,195 kW (265 CH),,
9,Renault Megane ,1.5 business 95 cv,"€ 10 900,-",Pas d'information,112 500 km,- Boîte,04/2019,Diesel,75 kW (102 CH),,
10,Renault Megane ,Mégane III dCi 95 FAP eco2 Life,"€ 4 200,-",Très bon prix,196 918 km,Boîte manuelle,04/2014,Diesel,70 kW (95 CH),,
11,Renault Megane ,1.5 dCi 115 EDC6 Business,"€ 14 020,-",Bon prix,52 001 km,Boîte automatique,12/2019,Diesel,85 kW (116 CH),,
12,Renault Megane ,Société IV 1.5 Blue dCi 115 Business,"€ 11 500,-",Très bon prix,69 884 km,Boîte manuelle,03/2020,Diesel,70 kW (95 CH),,
13,Renault Megane ,Mégane IV Berline TCe 205 Energy EDC GT,"€ 17 000,-",Très bon prix,74 500 km,Boîte automatique,03/2017,Essence,151 kW (205 CH),,
14,Renault Megane ,1.6 dCi * Floride * Cuir* Full *240 € x 60/Mois,"€ 11 490,-",Très bon prix,49 135 km,Boîte manuelle,04/2013,Diesel,96 kW (131 CH),,
15,Renault Megane ,DCI 130 FAP ECO2 DYNAMIQUE EURO 5,"€ 8 000,-",Bon prix,98 000 km,Boîte manuelle,05/2011,Diesel,96 kW (131 CH),,
16,Renault Megane ,IV ESTATE 1.5 BLUE DCI 95CH LIFE,"€ 10 990,-",Très bon prix,79 913 km,Boîte manuelle,01/2020,Diesel,70 kW (95 CH),,
17,Renault Megane ,Mégane IV Berline TCe 130 Energy Intens,"€ 10 900,-",Bon prix,109 000 km,Boîte manuelle,03/2016,Essence,97 kW (132 CH),,
18,Renault Megane ,Zen,"€ 8 990,-",Très bon prix,135 000 km,Boîte manuelle,03/2016,Diesel,81 kW (110 CH),,
19,Renault Megane ,"société 1.5 dci 90 cv,Clim","€ 7 900,-",Très bon prix,146 000 km,Boîte manuelle,12/2017,Diesel,66 kW (90 CH),,
