,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Volvo S60 ,T6 AWD 306CH R-DESIGN GEARTRONIC,"€ 19 900,-",Pas d'information,96 310 km,Boîte automatique,12/2016,Essence,- kW (- CH),,
1,Volvo S60 ,D5 185CH FAP SPORT GEARTRONIC,"€ 4 780,-",Très bon prix,226 308 km,Boîte automatique,08/2007,Diesel,138 kW (188 CH),,
2,Volvo S60 ,2.4D 163 Edition Limitée Confort,"€ 1 450,-",Pas d'information,55 000 km,Boîte manuelle,12/2007,Diesel,119 kW (162 CH),,
3,Volvo S60 ,D3 163CV BVA 5 cylindres 142000km 1ère Main,"€ 10 890,-",Prix correct,142 000 km,Boîte automatique,04/2011,Diesel,120 kW (163 CH),,
4,Volvo S60 ,T5 240CH R-DESIGN 16073KM Garanti,"€ 19 900,-",Prix correct,16 073 km,Boîte automatique,04/2012,Essence,179 kW (243 CH),,
5,Volvo S60 ,T3 163 ch,"€ 9 990,-",Bon prix,153 000 km,Boîte manuelle,01/2014,Essence,119 kW (162 CH),,
6,Volvo S60 ,2.0 D3 Momentum*GPS*BLUETOOTH*PDC*GARANTIE 12 MOIS,"€ 11 450,-",Prix correct,127 000 km,Boîte manuelle,10/2014,Diesel,100 kW (136 CH),,
7,Volvo S60 ,D3 163CV 100000km 1ère Main,"€ 10 890,-",Prix correct,100 000 km,Boîte manuelle,11/2010,Diesel,120 kW (163 CH),,
8,Volvo S60 ,Momentum,"€ 9 999,-",Très bon prix,119 023 km,Boîte automatique,02/2011,Diesel,120 kW (163 CH),,
9,Volvo S60 ,D3 150 ch Stop&Start R-Design Geartronic A,"€ 17 490,-",Pas d'information,95 950 km,Boîte automatique,10/2015,Diesel,111 kW (151 CH),,
10,Volvo S60 ,D3 163CH START\u0026STOP MOMENTUM GEARTRONIC,"€ 8 980,-",Pas d'information,111 969 km,Boîte automatique,04/2011,Diesel,- kW (- CH),,
11,Volvo S60 ,VOLVO S60 III 2.0 T6 340 INSCRIPTION,"€ 42 500,-",Très bon prix,14 000 km,Boîte automatique,06/2022,Électrique/Essence,250 kW (340 CH),,
12,Volvo S60 ,D5 Optimum,"€ 2 900,-",Très bon prix,162 000 km,Boîte manuelle,04/2004,Diesel,119 kW (162 CH),,
13,Volvo S60 ,T8 Twin Engine 303 + 87 ch Geartronic 8 Inscriptio,"€ 33 900,-",Prix correct,63 500 km,Boîte automatique,09/2019,Autres,224 kW (305 CH),,
14,Volvo S60 ,2.0 D3 CUIR NAVI,"€ 17 900,-",Pas d'information,62 000 km,Boîte manuelle,04/2015,Diesel,100 kW (136 CH),,
15,Volvo S60 ,T8 Twin Engine 303 + 87 ch Geartronic 8 R-Design,"€ 34 950,-",Bon prix,84 000 km,Boîte automatique,05/2021,Autres,223 kW (303 CH),,
16,Volvo S60 ,D2 Momentum *NAVI-CUIR SPORT-PARKING AV \u0026 AR*,"€ 14 290,-",Prix correct,124 000 km,Boîte manuelle,03/2018,Diesel,88 kW (120 CH),,
17,Volvo S60 ,S60 CROSS COUNTRY SUMMUM,,Bon prix,41 000 km,Boîte automatique,11/2017,Diesel,110 kW (150 CH),,
18,Volvo S60 ,D3 150CH ÖVERSTA EDITION GEARTRONIC,"€ 13 980,-",Bon prix,129 952 km,Boîte automatique,10/2016,Diesel,112 kW (152 CH),,
19,Volvo S60 ,Summum Geartronic A,"€ 7 999,-",Prix correct,200 500 km,Boîte automatique,10/2011,Diesel,120 kW (163 CH),,
20,Volvo S60 ,T6 AWD 306CH R-DESIGN GEARTRONIC,"€ 19 900,-",Pas d'information,96 310 km,Boîte automatique,12/2016,Essence,- kW (- CH),,
21,Volvo S60 ,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
