,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Volkswagen Passat ,1.6 TDI 120 DSG7 Business,"€ 11 990,-",Bon prix,172 383 km,Boîte automatique,05/2016,Diesel,88 kW (120 CH),,
1,Volkswagen Passat Variant ,SW 2.0 TDI 170 CR BlueMotion Technology Carat DSG6,"€ 11 490,-",Très bon prix,155 000 km,Boîte automatique,04/2013,Diesel,125 kW (170 CH),,
2,Volkswagen Passat ,Passat 2.0 16V TDI BlueMotion - 150 Confortline B,"€ 9 900,-",Pas d'information,197 500 km,Boîte manuelle,11/2014,Diesel,- kW (- CH),,
3,Volkswagen Passat ,1.6 TDI 120 BMT Carat,"€ 12 990,-",Pas d'information,149 900 km,Boîte manuelle,08/2015,Diesel,88 kW (120 CH),,
4,Volkswagen Passat ,SW -50% 2.0 TDI 150CV BVA+GPS+CAM+OPTIONS,"€ 25 190,-",Prix correct,62 550 km,Boîte automatique,01/2020,Diesel,110 kW (150 CH),,
5,Volkswagen Passat Variant ,2.0 16S TDI 170 ch SPORTLINE DSG,"€ 3 790,-",Bon prix,262 347 km,Boîte automatique,04/2007,Diesel,125 kW (170 CH),,
6,Volkswagen Passat ,1.5 TSI 150 Business LED GPS,"€ 22 988,-",Bon prix,19 000 km,Boîte manuelle,01/2021,Essence,110 kW (150 CH),,
7,Volkswagen Passat ,GTE 1.4 TSI 218 HYBRID RECHARGEABLE DSG 6 PHASE 2,"€ 24 990,-",Bon prix,43 035 km,Boîte automatique,12/2019,Électrique/Essence,160 kW (218 CH),,
8,Volkswagen Passat ,SW -50% 2.0 TDI 150CV BVA+GPS+CAM+OPTIONS,"€ 25 190,-",Prix correct,62 550 km,Boîte automatique,01/2020,Diesel,110 kW (150 CH),,
9,Volkswagen Passat ,1.5 eTSI 150ch Elegance DSG7,"€ 46 499,-",Pas d'information,5 000 km,Boîte automatique,02/2024,Électrique/Essence,- kW (- CH),,
10,Volkswagen Passat ,GTE 1.4 TSI 218 Hybrid Rechargeable DSG 6 Phase 2,"€ 26 990,-",Bon prix,19 932 km,Boîte automatique,04/2021,Électrique/Essence,160 kW (218 CH),,
11,Volkswagen Passat ,GTE 1.4 TSI 218 Hybrid Rechargeable DSG 6 Phase 2,"€ 24 990,-",Bon prix,31 883 km,Boîte automatique,11/2020,Électrique/Essence,160 kW (218 CH),,
12,Volkswagen Passat ,1.5 eTSI 150ch Elegance DSG7,"€ 48 900,-",Pas d'information,3 250 km,Boîte automatique,03/2024,Électrique/Essence,- kW (- CH),,
13,Volkswagen Passat ,VARIANT TDI 190 4MOTION HIGHLI,"€ 34 980,-",Pas d'information,36 980 km,Boîte automatique,09/2019,Diesel,- kW (- CH),,
14,Volkswagen Passat Variant ,1.6 CR TDi/NAVIGATION/CAMERA/EURO6B/1PROP CARNET,"€ 7 750,-",Très bon prix,190 574 km,Boîte manuelle,06/2015,Diesel,88 kW (120 CH),,
15,Volkswagen Passat ,1.4 TSI 150 ACT BMT DSG7 Confortline Business,"€ 12 900,-",Très bon prix,99 600 km,Boîte automatique,04/2015,Essence,110 kW (150 CH),,
16,Volkswagen Passat Variant ,SW 1.4 TSI 218 Hybride Rechargeable DSG6 GTE,"€ 11 800,-",Très bon prix,158 000 km,Boîte automatique,12/2015,Electrique,115 kW (156 CH),,
17,Volkswagen Passat Variant ,Break 4.0 W8 4Motion A,"€ 13 500,-",Pas d'information,146 600 km,Boîte automatique,12/2001,Essence,202 kW (275 CH),,
