,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Volkswagen LT ,T6 2.0 TDI 204 DSG 7PL,"€ 46 990,-",Pas d'information,44 250 km,Boîte automatique,10/2017,Diesel,150 kW (204 CH),,
1,Volkswagen LT ,1.4 eHybrid 218ch Style Court DSG6,"€ 74 900,-",Pas d'information,100 km,Boîte automatique,01/2024,Électrique/Essence,- kW (- CH),,
2,Volkswagen LT ,confort dsg,"€ 17 400,-",Pas d'information,61 900 km,Boîte automatique,10/2019,Essence,- kW (- CH),,
3,Volkswagen LT ,2.5L 174CH SPORT EDITION 4M EXCLUSIF POUR EXPORT,"€ 16 900,-",Pas d'information,131 150 km,Boîte manuelle,01/2006,Diesel,130 kW (177 CH),,
4,Volkswagen LT ,2.5 TDI 174CH UNITED,"€ 25 990,-",Pas d'information,183 500 km,Boîte manuelle,04/2010,Diesel,130 kW (177 CH),,
5,Volkswagen LT ,T6 2.0 TDI 204 GENERATION SIX DSG,"€ 48 900,-",Pas d'information,69 900 km,Boîte automatique,11/2017,Diesel,150 kW (204 CH),,
6,Volkswagen LT ,T7 1.4 E-HYBRID 218,"€ 59 990,-",Pas d'information,17 500 km,Boîte automatique,06/2022,Électrique/Essence,110 kW (150 CH),,
7,Volkswagen LT ,1.4 eHybrid 218ch Style Court DSG6,"€ 77 000,-",Pas d'information,8 500 km,Boîte automatique,10/2023,Électrique/Essence,- kW (- CH),,
8,Volkswagen LT ,T6 2.0 TDI 150 DSG EDITION,"€ 52 900,-",Pas d'information,67 500 km,Boîte automatique,05/2017,Diesel,110 kW (150 CH),,
9,Volkswagen LT ,Multivan Long 1.4 eHybrid 218 DSG6,"€ 68 490,-",Pas d'information,1 451 km,- Boîte,02/2023,Électrique/Essence,110 kW (150 CH),,
10,Volkswagen LT ,T7 1.4 E-HYBRID 218 LONG,"€ 70 900,-",Pas d'information,900 km,Boîte automatique,10/2023,Électrique/Essence,110 kW (150 CH),,
11,Volkswagen LT ,T6 2.0 TDI 150 4MOTION DSG 7PL,"€ 51 990,-",Pas d'information,60 890 km,Boîte automatique,07/2018,Diesel,110 kW (150 CH),,
12,Volkswagen LT ,2.0 TDI 204CH BLUEMOTION TECHNOLOGY CARAT EDITION,"€ 42 990,-",Pas d'information,128 704 km,- Boîte,05/2017,Diesel,152 kW (207 CH),,
