,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Citroen BX ,16 SOUPAPES,"€ 18 000,-",Pas d'information,237 800 km,Boîte manuelle,07/1989,Essence,119 kW (162 CH),,
1,Citroen BX ,1.9 Sport,"€ 10 900,-",Pas d'information,167 500 km,Boîte manuelle,10/1985,Essence,92 kW (125 CH),,
2,Citroen BX ,1.9 GTI A,"€ 5 500,-",Pas d'information,64 000 km,Boîte automatique,04/1992,Essence,89 kW (121 CH),,
3,Citroen BX ,1.9 Sport,"€ 10 900,-",Pas d'information,167 500 km,Boîte manuelle,10/1985,Essence,92 kW (125 CH),,
