,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Dacia Sandero ,SCe 75 Essentiel,"€ 9 990,-",Pas d'information,11 800 km,Boîte manuelle,09/2021,Essence,54 kW (73 CH),,
1,Dacia Sandero ,II 0.9 TCe 90CV Boite Auto,"€ 10 490,-",Très bon prix,22 923 km,Boîte automatique,11/2017,Essence,66 kW (90 CH),,
2,Dacia Sandero ,1.0 SCE 75Ch AMBIANCE,"€ 7 900,-",Bon prix,32 450 km,Boîte manuelle,11/2018,Essence,55 kW (75 CH),,
3,Dacia Sandero ,SCe 75 Ambiance,"€ 7 500,-",Très bon prix,38 300 km,Boîte manuelle,04/2019,Essence,54 kW (73 CH),,
4,Dacia Sandero ,SCe 75,,Très bon prix,33 400 km,Boîte manuelle,02/2020,Essence,54 kW (73 CH),,
5,Dacia Sandero ,TCe 90 E6 Stepway Prestige,"€ 7 500,-",Très bon prix,94 000 km,Boîte manuelle,07/2016,Essence,66 kW (90 CH),,
6,Dacia Sandero ,II 1.0 SCe 73 City +,"€ 8 490,-",Bon prix,37 671 km,Boîte manuelle,09/2020,Essence,54 kW (73 CH),,
7,Dacia Sandero ,II 0.9 TCe 90 Stepway Prestige,,Bon prix,63 137 km,Boîte manuelle,12/2018,Essence,66 kW (90 CH),,
8,Dacia Sandero ,1.4 MPI 75 GPL eco2 Blackline,"€ 3 999,-",Prix correct,94 000 km,Boîte manuelle,05/2010,Autres,55 kW (75 CH),,
9,Dacia Sandero ,SCe 75 Access,"€ 8 200,-",Bon prix,11 200 km,Boîte manuelle,06/2019,Essence,54 kW (73 CH),,
10,Dacia Sandero ,II 1.0 TCe 100 Spedway Plus,"€ 11 400,-",Très bon prix,11 220 km,Boîte manuelle,08/2020,Essence,74 kW (101 CH),,
11,Dacia Sandero ,1.2 16V 75 GPL Ambiance,"€ 4 490,-",Bon prix,147 000 km,Boîte manuelle,05/2013,GPL,53 kW (72 CH),,
12,Dacia Sandero ,1.0 SCe 65ch Essentiel,"€ 10 900,-",Bon prix,27 079 km,Boîte manuelle,08/2021,Essence,50 kW (68 CH),,
13,Dacia Sandero ,1.6 84ch Stepway II,"€ 6 690,-",Bon prix,63 055 km,Boîte manuelle,09/2012,Essence,62 kW (84 CH),,
14,Dacia Sandero ,TCe Expression,"€ 16 700,-",Bon prix,7 km,Boîte manuelle,03/2024,Essence,67 kW (91 CH),,
15,Dacia Sandero ,1.5 dCi 90cv Laureate - 5 Portes,"€ 4 990,-",Bon prix,149 850 km,Boîte manuelle,03/2013,Diesel,66 kW (90 CH),,
16,Dacia Sandero ,TCE 100 STEPEWAY 15 ans,"€ 10 680,-",Pas d'information,43 700 km,Boîte manuelle,11/2020,Essence,154 kW (209 CH),,
17,Dacia Sandero ,TCe 90 Stepway Plus,"€ 13 990,-",Bon prix,27 390 km,Boîte manuelle,07/2021,Essence,67 kW (91 CH),,
18,Dacia Sandero ,TCe 90 E6 Stepway Prestige,"€ 8 990,-",Prix correct,79 672 km,Boîte manuelle,11/2015,Essence,66 kW (90 CH),,
19,Dacia Sandero ,TCe 90 Stepway,"€ 9 490,-",Prix correct,82 300 km,Boîte manuelle,12/2019,Essence,66 kW (90 CH),,
20,,,,,,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
