,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Opel Movano ,CHDC L2H1 3.5t 2.5 dCi 120 E4 CONFORT,"€ 2 950,-",Très bon prix,379 000 km,Boîte manuelle,05/2007,Diesel,88 kW (120 CH),,
1,Opel Movano ,L3 3.5 Maxi 165ch BlueHDi S\u0026S Benne 3200 + Gr,"€ 37 188,-",Très bon prix,10 km,Boîte manuelle,02/2024,Diesel,123 kW (167 CH),,
2,Opel Movano ,F3300 L2H2 2.3 CDTI 135ch BiTurbo Start/Stop,"€ 22 999,-",Très bon prix,43 750 km,Boîte manuelle,02/2021,Diesel,101 kW (137 CH),,
3,Opel Movano ,26 575 HT III (2) FOURGON 3.5T L2H2 140 BLUE HDI S,"€ 30 990,-",Très bon prix,10 km,Boîte manuelle,06/2023,Diesel,103 kW (140 CH),,
4,Opel Movano ,FOURGON 3500 Heavy L4H2 2 Turbo D 165 hp S,"€ 42 286,-",Pas d'information,50 km,Boîte manuelle,08/2023,Diesel,121 kW (165 CH),,
5,Opel Movano ,MOVANO FGN 3.5T L2H2 140 CH PACK CLIM,"€ 33 698,-",Pas d'information,630 km,Boîte manuelle,- (Année),Diesel,103 kW (140 CH),,
6,Opel Movano ,MOVANO F2800 L1H2 2.3 CDTI 136 CH BITURBO START/ST,,Bon prix,12 014 km,Boîte manuelle,12/2021,Diesel,100 kW (136 CH),,
7,Opel Movano ,F3500 L3H2 130 CH BITURBO PROPULSION RS,"€ 18 000,-",Bon prix,129 039 km,Boîte manuelle,12/2019,Diesel,96 kW (131 CH),,
8,Opel Movano ,MOVANO F2800 L1H2 2.3 CDTI 136 CH BITURBO START/ST,,Bon prix,15 018 km,Boîte manuelle,12/2021,Diesel,100 kW (136 CH),,
9,Opel Movano ,L3H2 2.2 BlueHDi S\u0026S - 140 3.5t Fourgon Tolé,"€ 37 980,-",Pas d'information,10 km,Boîte manuelle,01/2023,Diesel,103 kW (140 CH),,
10,Opel Movano ,L2H2 3.5 140 BlueHDi S\u0026S vitré Pack Business,"€ 41 499,-",Pas d'information,1 985 km,Boîte manuelle,05/2023,Diesel,104 kW (141 CH),,
11,Opel Movano ,FGN 3.5T L2H2 140 CH PACK CLIM,"€ 32 990,-",Bon prix,10 km,Boîte manuelle,10/2022,Diesel,103 kW (140 CH),,
12,Opel Movano ,L2H2 3.5 140ch BlueHDi S\u0026S Pack Business Conn,"€ 42 499,-",Pas d'information,200 km,Boîte manuelle,05/2023,Diesel,104 kW (141 CH),,
13,Opel Movano ,2017 / 9 places / problème moteur,"€ 4 999,-",Pas d'information,600 000 km,Boîte manuelle,07/2017,Diesel,96 kW (131 CH),,
14,Opel Movano ,CDC D3500 L1H1 145CH BITURBO S/S,"€ 22 990,-",Pas d'information,8 350 km,Boîte manuelle,12/2021,Diesel,132 kW (179 CH),,
15,Opel Movano ,2.3 CDTI 145 6 PLACES TPMR COMBI L1H1,,Pas d'information,59 891 km,Boîte manuelle,02/2017,Diesel,107 kW (145 CH),,
16,Opel Movano ,2.3CDTI 150 S/S L1 H2 EASYTRONIC,"€ 17 880,-",Prix correct,124 000 km,Boîte automatique,04/2020,Diesel,110 kW (150 CH),,
17,Opel Movano ,RJ3500 L3 2.3 CDTI 165CH BITURBO START/STOP,"€ 25 900,-",Très bon prix,43 479 km,Boîte manuelle,07/2020,Diesel,123 kW (167 CH),,
18,Opel Movano ,RJ3500 L3 2.3 CDTI 145ch BiTurbo Start/Stop,,Très bon prix,22 050 km,Boîte manuelle,09/2021,Diesel,109 kW (148 CH),,
19,Opel Movano ,RS3500 L3 2.3 CDTI 130,"€ 25 900,-",Pas d'information,67 600 km,Boîte manuelle,11/2017,Diesel,98 kW (133 CH),,
20,,,,,,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
40,Opel Movano ,FG L2H2 3.5 MAXI 165CH BLUEHDI S&S PACK BUSINESS C,"€ 28 500,-",Très bon prix,36 000 km,Boîte manuelle,06/2022,Diesel,122 kW (166 CH),,
41,Opel Movano ,MOVANO F2800 L1H2 2.3 CDTI 136 CH BITURBO START/ST,"€ 24 990,-",Prix correct,23 505 km,Boîte manuelle,12/2021,Diesel,100 kW (136 CH),,
42,Opel Movano ,MOVANO Fourgon 3500 Heavy L3H2 2.2 L Turbo D 165 S,"€ 40 078,-",Pas d'information,1 128 km,Boîte manuelle,02/2024,Diesel,121 kW (165 CH),,
43,Opel Movano ,L3H2 3.5 Maxi 165 BlueHDi S\u0026S Pack Business C,"€ 33 999,-",Très bon prix,5 000 km,Boîte manuelle,12/2022,Diesel,123 kW (167 CH),,
44,Opel Movano ,FG L3H2 3.5 MAXI 165CH BLUEHDI S&S PACK BUSINESS C,"€ 28 500,-",Bon prix,40 000 km,Boîte manuelle,10/2022,Diesel,122 kW (166 CH),,
45,Opel Movano ,L2H2 3.5 140CH BLUEHDI S\u0026S PACK BUSINESS CONN,,Bon prix,10 km,Boîte manuelle,04/2023,Diesel,104 kW (141 CH),,
46,Opel Movano ,F3500 L2H2 140 CH PACK BUSINESS CONNECT,"€ 29 964,-",Très bon prix,6 km,Boîte manuelle,04/2023,Diesel,103 kW (140 CH),,
47,Opel Movano ,MOVANO Fourgon 3500 Heavy L3H2 2.2 L Turbo D 140 S,"€ 38 998,-",Pas d'information,468 km,Boîte manuelle,- (Année),Diesel,103 kW (140 CH),,
48,Opel Movano ,MOVANO Fourgon 3500 Heavy L3H2 2.2 L Turbo D 140 S,"€ 38 158,-",Pas d'information,1 024 km,Boîte manuelle,02/2024,Diesel,103 kW (140 CH),,
