,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Ford Grand C-Max ,*1-PROPRIETAIRE*7-PLACE*NAVIGATION*AIRCO*67.000KM*,"€ 7 490,-",Bon prix,67 000 km,Boîte manuelle,04/2012,Diesel,85 kW (116 CH),,
1,Ford Grand C-Max ,1.6 TDCI 115 FAP Edition,"€ 5 500,-",Très bon prix,173 800 km,Boîte manuelle,02/2015,Diesel,85 kW (116 CH),,
2,Ford Grand C-Max ,1.5 TDCi 120 S,"€ 7 000,-",Bon prix,183 000 km,Boîte manuelle,04/2015,Diesel,88 kW (120 CH),,
3,Ford Grand C-Max ,1.5 TDCi 120ch Stop\u0026Start Trend Business Powe,,Pas d'information,79 985 km,- Boîte,11/2018,Diesel,90 kW (122 CH),,
4,Ford Grand C-Max ,1.5 EcoBoost 150 S&S titanium,"€ 12 990,-",Très bon prix,76 336 km,Boîte manuelle,04/2017,Essence,110 kW (150 CH),,
5,Ford Grand C-Max ,1.0 EcoBoost Titanium*GPS*CUIR*JANTES*,,Prix correct,145 375 km,Boîte manuelle,06/2018,Essence,92 kW (125 CH),,
6,Ford Grand C-Max ,1.6 TDCI 115 FAP Titanium,"€ 5 100,-",Bon prix,240 500 km,Boîte manuelle,03/2013,Diesel,85 kW (116 CH),,
7,Ford Grand C-Max ,1.0 EcoBoost 125 S&S Titanium X,"€ 14 000,-",Pas d'information,93 700 km,Boîte manuelle,02/2018,Essence,92 kW (125 CH),,
8,Ford Grand C-Max ,1.5 TDCi 120ch Stop\u0026Start Trend Business Euro,"€ 17 980,-",Très bon prix,54 347 km,Boîte manuelle,01/2019,Diesel,90 kW (122 CH),,
9,Ford Grand C-Max ,1.5 ESS 150 *** VEHICULE 7 PLACES**,"€ 15 900,-",Prix correct,83 603 km,Boîte manuelle,02/2019,Essence,110 kW (150 CH),,
10,Ford Grand C-Max ,1.6 TDCI 115 FAP Titanium,"€ 8 990,-",Prix correct,126 902 km,Boîte manuelle,12/2011,Diesel,85 kW (116 CH),,
11,Ford Grand C-Max ,1.6 TDCI 115 FAP Titanium X - 7 places,"€ 10 490,-",Pas d'information,126 500 km,Boîte manuelle,03/2015,Diesel,85 kW (116 CH),,
12,Ford Grand C-Max ,Titanium,"€ 16 900,-",Prix correct,64 200 km,Boîte automatique,02/2017,Essence,110 kW (150 CH),,
13,Ford Grand C-Max ,1.5 TDCi 120 Titanium,"€ 10 390,-",Pas d'information,120 643 km,Boîte manuelle,03/2015,Diesel,85 kW (116 CH),,
14,Ford Grand C-Max ,1.0 EcoBoost 125ch Stop\u0026Start Titanium,"€ 13 499,-",Pas d'information,87 622 km,Boîte manuelle,09/2016,Essence,93 kW (126 CH),,
15,Ford Grand C-Max ,1.5 ESS 150,"€ 18 900,-",Prix correct,21 831 km,Boîte manuelle,12/2018,Essence,110 kW (150 CH),,
16,Ford Grand C-Max ,1.0 EcoBoost 125 S,"€ 11 800,-",Pas d'information,119 296 km,Boîte manuelle,02/2018,Essence,92 kW (125 CH),,
17,Ford Grand C-Max ,1.0 EcoBoost 125ch Titanium 7 places 2018,"€ 13 450,-",Pas d'information,114 622 km,Boîte manuelle,02/2018,Essence,92 kW (125 CH),,
18,Ford Grand C-Max ,1.6 TDCI 115CH FAP TITANIUM,"€ 7 500,-",Pas d'information,200 300 km,Boîte manuelle,02/2012,Diesel,86 kW (117 CH),,
19,Ford Grand C-Max ,1.6 SCTI 150CH ECOBOOST STOP\u0026START TITANIUM,"€ 9 990,-",Bon prix,121 750 km,Boîte manuelle,11/2013,Essence,112 kW (152 CH),,
