,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Nissan GT-R ,Gentleman edition,"€ 119 900,-",Pas d'information,22 435 km,Boîte automatique,04/2019,Essence,420 kW (571 CH),,
1,Nissan GT-R ,3.8 V6 570 Black Edition,"€ 144 990,-",Pas d'information,15 000 km,Boîte automatique,06/2021,Essence,419 kW (570 CH),,
2,Nissan GT-R ,"BLACK EDITION 3.6l V6 Bi-Turbo 530 Ch , 2011","€ 73 990,-",Pas d'information,95 000 km,Boîte automatique,03/2011,Essence,391 kW (532 CH),,
3,Nissan GT-R ,R35 3.8 V6 Track Edition 570 ch,"€ 129 990,-",Pas d'information,57 600 km,Boîte automatique,01/2017,Essence,419 kW (570 CH),,
4,Nissan GT-R ,GENTLEMAN EDITION,"€ 99 900,-",Pas d'information,54 950 km,Boîte automatique,07/2017,Essence,420 kW (571 CH),,
5,Nissan GT-R ,3.8 V6 Premium Edition 610CH,"€ 59 900,-",Pas d'information,39 200 km,Boîte manuelle,08/2009,Essence,357 kW (485 CH),,
6,Nissan GT-R ,"R35 *BLACK-EDITION*, KEY-LESS, NAV, BT, XENON, CAM","€ 104 990,-",Pas d'information,38 000 km,Boîte automatique,05/2016,Essence,419 kW (570 CH),,
7,Nissan GT-R ,NISSAN GT-R V6 570 BLACK ÉDITION FRANÇAISE TVA Réc,"€ 124 990,-",Pas d'information,36 500 km,Boîte automatique,04/2018,Essence,457 kW (621 CH),,
8,Nissan GT-R ,3.8 Turbo V6 Prestige,"€ 120 000,-",Pas d'information,10 000 km,Boîte automatique,06/2018,Essence,419 kW (570 CH),,
9,Nissan GT-R ,3.8 V6 550 Black Edition,"€ 85 900,-",Pas d'information,93 000 km,Boîte automatique,08/2013,Essence,405 kW (551 CH),,
10,Nissan GT-R ,3.8 V6 570 Black Edition - Garantie 12 Mois,"€ 109 900,-",Pas d'information,37 000 km,Boîte automatique,04/2019,Essence,419 kW (570 CH),,
11,Nissan GT-R ,3.8 V6 550 Black Edition,"€ 99 900,-",Pas d'information,29 600 km,Boîte automatique,03/2015,Essence,405 kW (551 CH),,
12,Nissan GT-R ,3.8 V6 480cv auto,"€ 70 000,-",Pas d'information,128 000 km,Semi-automatique,09/2008,Essence,353 kW (480 CH),,
13,Nissan GT-R ,R35 V6 3.8 bi-Turbo 570ch Facelift 2017,"€ 124 990,-",Pas d'information,50 000 km,Boîte automatique,12/2016,Essence,419 kW (570 CH),,
