,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Suzuki SX4 S-Cross ,1.4 Hybrid 129 Comfort LED ACC,"€ 20 963,-",Bon prix,10 km,Boîte manuelle,03/2024,Essence,95 kW (129 CH),,
1,Suzuki SX4 S-Cross ,1.4 Hybrid Comfort+ LED GPS cam,"€ 21 512,-",Bon prix,10 km,Boîte manuelle,12/2022,Essence,95 kW (129 CH),,
2,Suzuki SX4 S-Cross ,1.4 Hybrid 129 Comfort LED,"€ 17 188,-",Bon prix,47 100 km,Boîte manuelle,04/2021,Essence,95 kW (129 CH),,
3,Suzuki SX4 S-Cross ,1.4 Boosterjet Hybrid 129ch Style Euro6d-T,"€ 19 790,-",Pas d'information,17 561 km,Boîte manuelle,06/2020,Électrique/Essence,- kW (- CH),,
4,Suzuki SX4 S-Cross ,1.4 Hybrid Comfort+ Pano LED GPS,"€ 21 971,-",Bon prix,10 km,Boîte manuelle,11/2022,Essence,95 kW (129 CH),,
5,Suzuki SX4 S-Cross ,1.4 Hybrid Comfort+ LED GPS cam,"€ 22 072,-",Bon prix,10 km,Boîte manuelle,11/2022,Essence,95 kW (129 CH),,
6,Suzuki SX4 S-Cross ,1.4 Boosterjet Hybrid 129ch Style,"€ 19 990,-",Pas d'information,31 800 km,Boîte manuelle,07/2021,Essence,- kW (- CH),,
7,Suzuki SX4 S-Cross ,1.4 Boosterjet Hybrid 129ch Style,"€ 26 540,-",Pas d'information,100 km,Boîte manuelle,11/2023,Électrique/Essence,- kW (- CH),,
8,Suzuki SX4 S-Cross ,1.5 Dualjet Hybrid 102ch Style Auto,"€ 27 990,-",Pas d'information,12 600 km,Boîte automatique,04/2023,Électrique/Essence,- kW (- CH),,
9,Suzuki SX4 S-Cross ,1.4 Boosterjet Hybrid 129ch Style Allgrip,"€ 23 999,-",Pas d'information,8 500 km,Boîte manuelle,06/2023,Électrique/Essence,- kW (- CH),,
10,Suzuki SX4 S-Cross ,1.5 Dualjet Hybrid 102ch Style Auto Allgrip,"€ 31 999,-",Pas d'information,3 000 km,Boîte automatique,06/2023,Électrique/Essence,- kW (- CH),,
11,Suzuki SX4 S-Cross ,1.6 DDiS Privilège,"€ 9 500,-",Très bon prix,133 190 km,Boîte manuelle,11/2015,Diesel,90 kW (122 CH),,
12,Suzuki SX4 S-Cross ,1.4 Boosterjet Hybrid Privilège,"€ 18 600,-",Bon prix,20 000 km,Boîte manuelle,09/2021,Électrique/Essence,95 kW (129 CH),,
13,Suzuki SX4 S-Cross ,1.0 Turbo Boosterjet 4x4 GL+ *Trekhaak *Camera,"€ 14 000,-",Bon prix,97 489 km,Boîte manuelle,07/2018,Essence,82 kW (111 CH),,
14,Suzuki SX4 S-Cross ,1.4 Hybrid Comfort+ pano GPS cam,"€ 22 576,-",Bon prix,10 km,Boîte manuelle,11/2023,Essence,95 kW (129 CH),,
15,Suzuki SX4 S-Cross ,GL+ Allgrip AGS LED ACC,"€ 21 900,-",Très bon prix,24 500 km,Boîte automatique,10/2022,Essence,75 kW (102 CH),,
16,Suzuki SX4 S-Cross ,S-CROSS **GARANTIE 24 MOIS**,"€ 15 990,-",Prix correct,71 336 km,Boîte manuelle,01/2020,Essence,82 kW (111 CH),,
17,Suzuki SX4 S-Cross ,1.6 VVT Pack AllGrip,"€ 10 980,-",Prix correct,119 774 km,Boîte manuelle,11/2015,Essence,90 kW (122 CH),,
18,Suzuki SX4 S-Cross ,1.6 VVT Style Auto AllGrip,"€ 13 990,-",Prix correct,78 128 km,Boîte automatique,03/2015,Essence,90 kW (122 CH),,
19,Suzuki SX4 S-Cross ,1.4 Boosterjet 129ch BVA Style AllGrip,"€ 23 900,-",Pas d'information,32 700 km,Boîte automatique,10/2021,Essence,95 kW (129 CH),,
20,,,,,,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
