,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Volkswagen Beetle ,Cabrio 1.2 TSI Allstar DSG - Leather/Navi+/PDC/CC,"€ 17 950,-",Très bon prix,80 950 km,Boîte automatique,03/2017,Essence,77 kW (105 CH),,
1,Volkswagen Beetle ,1.2 TSI/CABRIOLET/FULLOPTIONS/1PROP CARNET,"€ 9 950,-",Très bon prix,146 706 km,Boîte manuelle,06/2014,Essence,77 kW (105 CH),,
2,Volkswagen Beetle ,Beetle \SOUND\ 2.0 TDI 110 kW (150 ch) 6 vitesses,"€ 17 990,-",Bon prix,61 675 km,Boîte manuelle,06/2018,Diesel,110 kW (150 CH),,
3,Volkswagen Beetle ,1.2 TSI Design DSG*Cruise*Capteur Av/Arr*352 X 60,"€ 17 990,-",Prix correct,52 127 km,Boîte automatique,07/2018,Essence,77 kW (105 CH),,
4,Volkswagen Beetle ,1.6 CR TDI 105 CV 1ere MAIN GPS CLIM JA,"€ 9 900,-",Bon prix,108 000 km,Boîte manuelle,09/2012,Diesel,77 kW (105 CH),,
5,Volkswagen Beetle ,1.6 TDi Sport Design RADAR AV \u0026 AR / CRUISE /,,Bon prix,62 550 km,Boîte manuelle,07/2012,Diesel,77 kW (105 CH),,
6,Volkswagen Beetle ,1.2 TSI * Cruise * V/E * A/C * GPS * 173X42 MOIS,"€ 6 490,-",Prix correct,230 235 km,Boîte manuelle,06/2013,Essence,77 kW (105 CH),,
7,Volkswagen Beetle ,The 1.2 TSI,"€ 9 900,-",Prix correct,93 971 km,Boîte manuelle,06/2012,Essence,77 kW (105 CH),,
8,Volkswagen Beetle ,1.2 TSI Design,"€ 19 600,-",Prix correct,45 502 km,Boîte manuelle,07/2014,Essence,77 kW (105 CH),,
9,Volkswagen Beetle ,1.2 TSI * Cabrio * Auto,"€ 19 900,-",Très bon prix,41 100 km,Boîte automatique,08/2016,Essence,77 kW (105 CH),,
10,Volkswagen Beetle ,1.2 TSI Design DSG* Toit panoramique ouvrant*,"€ 17 500,-",Pas d'information,60 000 km,Boîte automatique,09/2013,Essence,77 kW (105 CH),,
11,Volkswagen Beetle ,1.2 TSI 105 CLUB,"€ 14 990,-",Pas d'information,136 050 km,Boîte manuelle,04/2016,Essence,1 197 kW (1 627 CH),,
12,Volkswagen Beetle ,2.0 TSI 210 DSG CABRIO R-LINE 1. HAND CUIR BI-XENO,"€ 24 900,-",Pas d'information,86 900 km,Boîte automatique,05/2014,Essence,155 kW (211 CH),,
13,Volkswagen Beetle ,CAB 1.9 TDI 105CH NEW BEETLE,"€ 7 990,-",Très bon prix,125 000 km,Boîte manuelle,06/2007,Diesel,78 kW (106 CH),,
14,Volkswagen Beetle ,Cabrio * CUP * clim. bi-zone * 1.2 TSI manuelle,"€ 16 500,-",Pas d'information,108 604 km,Boîte manuelle,05/2014,Essence,77 kW (105 CH),,
15,Volkswagen Beetle ,1.4 TSI Cabriolet * CUP * PTS * Clim Bi-zone,"€ 21 100,-",Pas d'information,65 292 km,Boîte manuelle,05/2014,Essence,118 kW (160 CH),,
16,Volkswagen Beetle ,1.2 TSI* Capteurs de stationnement* Coupe-vent,"€ 20 400,-",Pas d'information,55 000 km,Boîte manuelle,06/2014,Essence,77 kW (105 CH),,
17,Volkswagen Beetle ,CABRIO 2.0 CR TDi Allstar + Opt. Gar. 12 Mois,"€ 15 750,-",Prix correct,131 077 km,Boîte manuelle,01/2017,Diesel,81 kW (110 CH),,
18,Volkswagen Beetle ,1.2 TSI DSG* Climatisation Bi-zone* LED de jour,"€ 18 500,-",Prix correct,96 000 km,Boîte automatique,05/2013,Essence,118 kW (160 CH),,
19,Volkswagen Beetle ,1.2 TSI BMT* CUP Edition* LED jour* Clim bi-zone,"€ 25 900,-",Pas d'information,20 500 km,Boîte manuelle,01/2015,Essence,77 kW (105 CH),,
20,Volkswagen Beetle ,1.2 TSI* Aide au stationnement* Ecran tactile,"€ 21 500,-",Prix correct,17 900 km,Boîte manuelle,09/2016,Essence,77 kW (105 CH),,
21,Volkswagen Beetle ,Cabriolet 1.2 TSi Manuelle *SOUND*,"€ 25 600,-",Prix correct,51 260 km,Boîte manuelle,08/2018,Essence,77 kW (105 CH),,
