,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Toyota Yaris ,HYBRIDE AFFAIRES 100H FRANCE BUSINESS,"€ 9 750,-",Pas d'information,58 000 km,Boîte automatique,08/2018,Électrique/Essence,55 kW (75 CH),,
1,Toyota Yaris ,TOYOTA Yaris 3 Phase 1.5 VVTi 16V HSD Hybrid 100h,"€ 9 773,-",Pas d'information,25 123 km,Boîte automatique,12/2018,Diesel,66 kW (90 CH),,
2,Toyota Yaris ,75 D-4D Creative,"€ 1 500,-",Pas d'information,183 000 km,Boîte manuelle,05/2006,Diesel,55 kW (75 CH),,
3,Toyota Yaris ,3p 1.0,"€ 1 900,-",Pas d'information,239 900 km,Boîte manuelle,04/2010,Essence,51 kW (69 CH),,
4,Toyota Yaris ,1.0i,"€ 2 490,-",Pas d'information,18 880 km,Boîte manuelle,05/2001,Essence,50 kW (68 CH),,
5,Toyota Yaris ,69 VVT-i Active,"€ 7 990,-",Très bon prix,35 100 km,Boîte manuelle,09/2014,Essence,50 kW (68 CH),,
6,Toyota Yaris ,HYBRIDE AFFAIRES MY19 100H FRANCE BUSINESS,"€ 10 990,-",Pas d'information,50 209 km,Boîte automatique,11/2019,Autres,55 kW (75 CH),,
7,Toyota Yaris ,100h France Affaires MY19 - VASP,"€ 9 980,-",Très bon prix,84 038 km,Boîte automatique,07/2019,Électrique/Essence,53 kW (72 CH),,
8,Toyota Yaris ,110 VVT-i Design Y20 5p MY19,"€ 12 990,-",Bon prix,42 067 km,Boîte manuelle,09/2019,Essence,83 kW (113 CH),,
9,Toyota Yaris ,III MC2 70 VVT-i France,"€ 11 990,-",Pas d'information,3 972 km,- Boîte,12/2018,Essence,- kW (- CH),,
10,Toyota Yaris ,1.4 - 90 d-4d multimedia,"€ 3 500,-",Pas d'information,- km,- Boîte,- (Année),- Carburant,- kW (- CH),,
11,Toyota Yaris ,IV 1.5 VVT-I 120 France Business,"€ 12 990,-",Très bon prix,41 983 km,Boîte manuelle,12/2020,Essence,92 kW (125 CH),,
12,Toyota Yaris ,III AFFAIRES 90 D-4D ACTIVE CLIM,"€ 7 900,-",Pas d'information,89 579 km,- Boîte,11/2015,Diesel,- kW (- CH),,
13,Toyota Yaris ,1.0 - 69 VVT-i Confort Pack,"€ 5 490,-",Très bon prix,39 450 km,Boîte manuelle,04/2010,Essence,50 kW (68 CH),,
14,Toyota Yaris ,d-4d 90ch dynamic 1er main 2013,"€ 7 500,-",Pas d'information,- km,- Boîte,- (Année),- Carburant,- kW (- CH),,
15,Toyota Yaris ,Hybride 100h Collection,"€ 13 990,-",Bon prix,10 800 km,Boîte automatique,02/2018,Autres,55 kW (75 CH),,
16,Toyota Yaris ,1.4 Turbo D-4D Linea Luna,"€ 2 000,-",Bon prix,222 807 km,Boîte manuelle,05/2005,Diesel,55 kW (75 CH),,
17,Toyota Yaris ,GR-FOUR BVM6 PACK TRACK,"€ 45 990,-",Prix correct,9 000 km,Boîte manuelle,10/2023,Essence,192 kW (261 CH),,
18,Toyota Yaris ,110 VVT-i Design Y20,"€ 15 900,-",Bon prix,17 000 km,Boîte manuelle,01/2020,Essence,82 kW (111 CH),,
19,Toyota Yaris ,1.5 VVT-iE Dynamic,"€ 13 900,-",Bon prix,86 652 km,Boîte manuelle,01/2021,Essence,92 kW (125 CH),,
20,Toyota Yaris ,1.0 - 69 VVT-i,"€ 4 000,-",Très bon prix,109 000 km,Boîte manuelle,06/2009,Essence,50 kW (68 CH),,
21,Toyota Yaris ,II 1.4 D4-D 90 cv,"€ 2 990,-",Très bon prix,256 550 km,Boîte manuelle,04/2009,Diesel,67 kW (91 CH),,
22,Toyota Yaris ,69 VVT-i France 5p,"€ 9 499,-",Bon prix,74 907 km,Boîte manuelle,08/2017,Essence,51 kW (69 CH),,
23,Toyota Yaris ,100 VVT-Confort 3p,"€ 2 200,-",Pas d'information,100 000 km,Boîte manuelle,06/2005,Essence,74 kW (101 CH),,
24,Toyota Yaris ,1.0 VVT-i 69 France,"€ 9 270,-",Prix correct,67 199 km,Boîte manuelle,06/2016,Essence,51 kW (69 CH),,
25,Toyota Yaris ,70 VVT-i France Business 5p RC19,"€ 10 980,-",Très bon prix,10 094 km,Boîte manuelle,08/2019,Essence,52 kW (71 CH),,
26,Toyota Yaris ,69 VVT-I 3P,"€ 5 500,-",Bon prix,43 000 km,Boîte manuelle,01/2008,Essence,51 kW (69 CH),,
27,Toyota Yaris ,1.0 Vvti Ultimate 1Â° main GARANTIE 12 MOIS,"€ 12 490,-",Prix correct,37 889 km,Boîte manuelle,07/2020,Essence,53 kW (72 CH),,
28,Toyota Yaris ,1.4 Turbo D4D Luna 5P airco,"€ 4 000,-",Prix correct,104 600 km,Boîte manuelle,11/2006,Diesel,66 kW (90 CH),,
29,Toyota Yaris ,1.3 VVT-i 100CH BVA DYNAMIC CVT 88Mkms 08-2016,"€ 11 990,-",Prix correct,88 000 km,Boîte automatique,08/2016,Essence,74 kW (101 CH),,
30,Toyota Yaris ,1.8 GRMN 1. HAND 212 PS Limit SPORT PAKET CUIR NAV,"€ 21 900,-",Très bon prix,29 000 km,Boîte manuelle,05/2018,Essence,156 kW (212 CH),,
31,Toyota Yaris ,1.4 Turbo D4D Follow Me,"€ 2 800,-",Prix correct,278 425 km,Boîte manuelle,04/2008,Diesel,66 kW (90 CH),,
