,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Skoda Octavia ,2.0 TDI 150 DSG6 Ambition,"€ 11 990,-",Très bon prix,115 597 km,Boîte automatique,09/2015,Diesel,110 kW (150 CH),,
1,Skoda Octavia ,2.0 TSI RS (EURO 6d-TEMP),"€ 23 950,-",Bon prix,87 650 km,Boîte automatique,09/2019,Essence,180 kW (245 CH),,
2,Skoda Octavia ,2.0 TSI RS,"€ 21 100,-",Très bon prix,67 059 km,Boîte manuelle,04/2018,Essence,169 kW (230 CH),,
3,Skoda Octavia ,1.5 TSI 150 DSG Selection LED Cam,"€ 27 215,-",Bon prix,10 km,Boîte automatique,04/2024,Essence,110 kW (150 CH),,
4,Skoda Octavia ,Combi 2.0 TFSI 200 RS,"€ 9 400,-",Prix correct,176 500 km,Boîte manuelle,07/2009,Essence,147 kW (200 CH),,
5,Skoda Octavia ,Octavia Combi 1.4 TSI PHEV iV- 204cv DSG6 AMBITION,"€ 22 990,-",Pas d'information,24 548 km,Boîte automatique,10/2021,Électrique/Essence,- kW (- CH),,
6,Skoda Octavia ,4x4 Scout 2.0L TDi 140cv,,Bon prix,228 900 km,Boîte manuelle,08/2007,Diesel,104 kW (141 CH),,
7,Skoda Octavia ,1.5 TSI 150 DSG Selection LED Cam,"€ 27 215,-",Bon prix,10 km,Boîte automatique,04/2024,Essence,110 kW (150 CH),,
8,Skoda Octavia ,"RS 184 DSG CHALLENGE 4*4 , PANORAMIQUE, CUIR, CAME","€ 18 900,-",Très bon prix,99 000 km,Boîte automatique,03/2017,Diesel,135 kW (184 CH),,
9,Skoda Octavia ,1.4 TSI Style * GPS * Capt.AR * Export uniquement,"€ 9 490,-",Très bon prix,82 922 km,Boîte manuelle,09/2017,Essence,110 kW (150 CH),,
10,Skoda Octavia ,1.6 TDI 116 ch SCR FAP 4x4 Business,"€ 11 000,-",Très bon prix,163 000 km,Boîte automatique,02/2020,Diesel,85 kW (116 CH),,
11,Skoda Octavia ,1.6i 102 Ambiente,"€ 1 750,-",Pas d'information,140 000 km,Boîte manuelle,11/2005,Essence,75 kW (102 CH),,
12,Skoda Octavia ,1.4 TSI 140 ch Green Tec Ambition,"€ 8 800,-",Pas d'information,93 000 km,Boîte manuelle,06/2015,Essence,103 kW (140 CH),,
13,Skoda Octavia ,1.4 I 80 CV 39000KM 1ere MAIN,"€ 8 900,-",Pas d'information,39 000 km,Boîte manuelle,02/2011,Essence,59 kW (80 CH),,
14,Skoda Octavia ,2.0 TDI 150 ch Green Tec Style,"€ 12 990,-",Très bon prix,106 900 km,Boîte manuelle,10/2016,Diesel,110 kW (150 CH),,
15,Skoda Octavia ,1.0 TSI Style Dynamic *LED*CAMERA*,"€ 20 990,-",Prix correct,42 147 km,Boîte manuelle,06/2021,Essence,81 kW (110 CH),,
16,Skoda Octavia ,2.0 TSI 245 ch RS,"€ 19 500,-",Très bon prix,102 200 km,Boîte manuelle,10/2018,Essence,180 kW (245 CH),,
17,Skoda Octavia ,1.6 TDI 116 ch SCR FAP Clever,"€ 9 800,-",Très bon prix,155 000 km,Boîte manuelle,09/2019,Diesel,85 kW (116 CH),,
18,Skoda Octavia ,2.0 TDI 184 ch RS DSG6,"€ 14 990,-",Pas d'information,176 000 km,Boîte automatique,11/2013,Diesel,135 kW (184 CH),,
19,Skoda Octavia ,1.2 TSI Elegance NAVIGATION RADAR AV \u0026 AR CRU,,Bon prix,97 393 km,Boîte manuelle,04/2014,Essence,77 kW (105 CH),,
20,Skoda Octavia ,2.0 TDI 150 DSG7 Business,"€ 13 990,-",Pas d'information,186 710 km,Boîte automatique,01/2019,Diesel,110 kW (150 CH),,
21,Skoda Octavia ,1.6 TDI 105 Elegance,"€ 9 000,-",Prix correct,146 512 km,Boîte manuelle,07/2014,Diesel,77 kW (105 CH),,
22,Skoda Octavia ,1.6 TDI 105 Ambition DSG,"€ 8 990,-",Très bon prix,110 918 km,Boîte automatique,06/2013,Diesel,77 kW (105 CH),,
23,Skoda Octavia ,2.0 TDI 200 DSG RS,"€ 39 990,-",Prix correct,7 500 km,Boîte automatique,09/2023,Diesel,147 kW (200 CH),,
24,Skoda Octavia ,BREAK 1.5 TSI 150CH CLEVER,"€ 16 900,-",Pas d'information,90 495 km,Boîte manuelle,03/2018,Essence,111 kW (151 CH),,
25,Skoda Octavia ,2.0 TDI 150ch CR FAP Drive DSG6,"€ 21 890,-",Pas d'information,11 791 km,- Boîte,11/2017,Diesel,112 kW (152 CH),,
26,Skoda Octavia ,Combi 2.0 TDI 184 ch CR FAP 4x4 Scout DSG6,"€ 9 500,-",Très bon prix,195 000 km,Boîte automatique,07/2015,Diesel,135 kW (184 CH),,
27,Skoda Octavia ,RS/DSG/LED/NAVI/DIGITAL,"€ 34 990,-",Bon prix,25 444 km,Boîte automatique,02/2023,Essence,180 kW (245 CH),,
28,Skoda Octavia ,1.4 TSI 150CH GREEN TEC STYLE DSG7,"€ 15 250,-",Pas d'information,66 734 km,- Boîte,02/2016,Essence,112 kW (152 CH),,
29,Skoda Octavia ,RS 2.0 TDI 184 DSG,"€ 16 980,-",Très bon prix,147 000 km,Boîte automatique,02/2019,Diesel,135 kW (184 CH),,
30,Skoda Octavia ,RS - 2.0 TFSI - SMARTLINK - MEMORY SEATS - LICHTE,"€ 19 995,-",Prix correct,136 856 km,Boîte manuelle,04/2019,Essence,180 kW (245 CH),,
31,Skoda Octavia ,1.6 *FEUX LED *GPS *BI-ZONE *SIÉGE CHAUFF,"€ 10 950,-",Bon prix,130 000 km,Boîte manuelle,07/2017,Diesel,85 kW (116 CH),,
32,Skoda Octavia ,1.9 TDI 110 Ambiente,"€ 2 500,-",Pas d'information,175 800 km,Boîte manuelle,06/2002,Diesel,80 kW (109 CH),,
33,Skoda Octavia ,1.6 CR TDi Ambition*GARANTIE 1AN*CARPASS*,"€ 7 950,-",Bon prix,135 000 km,Boîte manuelle,02/2013,Diesel,77 kW (105 CH),,
34,Skoda Octavia ,Combi 2.0 TSI 230 ch RS flexfuel,"€ 19 500,-",Pas d'information,156 600 km,Boîte manuelle,04/2016,Essence,169 kW (230 CH),,
35,Skoda Octavia ,1.6 CR TDi Elegance DPF 109gr,"€ 4 250,-",Bon prix,209 569 km,Boîte manuelle,04/2011,Diesel,77 kW (105 CH),,
36,Skoda Octavia ,Combi 2.0 TDI 184 ch CR FAP DSG6 RS,"€ 20 500,-",Pas d'information,115 000 km,Boîte automatique,06/2015,Diesel,135 kW (184 CH),,
37,Skoda Octavia ,Combi 1.6 TDI 105 ch CR FAP Green Tec Elegance,"€ 20 500,-",Prix correct,6 000 km,Boîte manuelle,05/2014,Diesel,77 kW (105 CH),,
38,Skoda Octavia ,Combi RS TDI DSG 19 AHK ACC Matrix,"€ 39 400,-",Très bon prix,92 km,Boîte automatique,05/2023,Diesel,147 kW (200 CH),,
39,Skoda Octavia ,Classic,"€ 5 999,-",Prix correct,190 000 km,Boîte manuelle,04/2010,Diesel,77 kW (105 CH),,
40,Skoda Octavia ,2.0 TDI 150 DSG7 Business,,,,,,,,,
41,,,,,,,,,,,
42,,,,,,,,,,,
43,,,,,,,,,,,
44,,,,,,,,,,,
45,,,,,,,,,,,
46,,,,,,,,,,,
47,,,,,,,,,,,
48,,,,,,,,,,,
49,,,,,,,,,,,
50,,,,,,,,,,,
51,,,,,,,,,,,
52,,,,,,,,,,,
53,,,,,,,,,,,
54,,,,,,,,,,,
55,,,,,,,,,,,
