,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Hyundai TUCSON ,1.6 Crdi115 Ch finition Créative + Toit panoramiqu,"€ 13 490,-",Très bon prix,108 188 km,Boîte manuelle,01/2016,Diesel,85 kW (116 CH),,
1,Hyundai TUCSON ,1.6 T-GDI 150CH HYBRID 48V INTUITIVE,"€ 21 990,-",Très bon prix,45 990 km,Boîte manuelle,05/2021,Essence,112 kW (152 CH),,
2,Hyundai TUCSON ,IV 1.6 PHEV 265 HTRAC BUSINESS 4WD AUTO,"€ 25 950,-",Bon prix,66 600 km,Boîte automatique,06/2021,Autres,198 kW (269 CH),,
3,Hyundai TUCSON ,2.0 CRDI 140Ch Sièges chauffants Bluetooth radar d,"€ 5 990,-",Très bon prix,122 000 km,Boîte manuelle,04/2008,Diesel,104 kW (141 CH),,
4,Hyundai TUCSON ,2.0 CRDI 136CH CREATIVE 2WD,"€ 13 990,-",Très bon prix,102 500 km,Boîte manuelle,09/2015,Diesel,101 kW (137 CH),,
5,Hyundai TUCSON ,CRDi 136 Hybrid 48V DCT-7 Creative,"€ 24 900,-",Bon prix,58 612 km,Boîte automatique,02/2021,Diesel,100 kW (136 CH),,
6,Hyundai TUCSON ,1.6 T-GDI LED GPS CAMERA,"€ 23 751,-",Très bon prix,24 746 km,Boîte automatique,06/2021,Essence,110 kW (150 CH),,
7,Hyundai TUCSON ,1.6 132 Passion GPS Cam,"€ 15 988,-",Bon prix,75 500 km,Boîte manuelle,05/2018,Essence,97 kW (132 CH),,
8,Hyundai TUCSON ,1.6 CRDI 115CH HYBRID 48V CREATIVE EURO6D-EVAP,"€ 18 990,-",Bon prix,56 028 km,Boîte manuelle,01/2020,Électrique/Essence,86 kW (117 CH),,
9,Hyundai TUCSON ,1.6 CRDI 115ch Intuitive,,Très bon prix,78 911 km,Boîte manuelle,04/2019,Diesel,86 kW (117 CH),,
10,Hyundai TUCSON ,1.7l CRDI 141cv Dct-7 Intuitive,"€ 16 990,-",Prix correct,89 500 km,Boîte automatique,11/2016,Diesel,104 kW (141 CH),,
11,Hyundai TUCSON ,1.6 CRDI 136ch Creative DCT-7 Euro6d-Evap,"€ 21 999,-",Pas d'information,48 384 km,- Boîte,10/2020,Diesel,101 kW (137 CH),,
12,Hyundai TUCSON ,1.6 CRDi 136 hybrid 48V DCT-7 Business,"€ 19 990,-",Bon prix,86 000 km,Boîte manuelle,11/2019,Diesel,100 kW (136 CH),,
