,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Suzuki Vitara ,1.4 Hybrid Comfort LED BSM,"€ 20 021,-",Très bon prix,10 km,Boîte manuelle,12/2023,Essence,95 kW (129 CH),,
1,Suzuki Vitara ,1.4 Hybrid LED ACC LaneA Clim aut,"€ 19 047,-",Très bon prix,10 km,Boîte manuelle,05/2024,Essence,95 kW (129 CH),,
2,Suzuki Vitara ,1.4 140 Comfort CAMERA CLIMA,"€ 14 888,-",Bon prix,81 274 km,Boîte manuelle,05/2019,Essence,103 kW (140 CH),,
3,Suzuki Vitara ,1.6 VVT Privilège,"€ 12 999,-",Bon prix,103 700 km,Boîte manuelle,08/2017,Essence,90 kW (122 CH),,
4,Suzuki Vitara ,1.4 Hybrid Comfort+ Cuir LED GPS,"€ 22 072,-",Bon prix,10 km,Boîte manuelle,04/2024,Essence,95 kW (129 CH),,
5,Suzuki Vitara ,1.5 Dualjet Hybrid 102ch Privilège Auto Allgrip,"€ 26 399,-",Pas d'information,10 km,Boîte automatique,04/2024,Électrique/Essence,- kW (- CH),,
6,Suzuki Vitara ,1.4 Boosterjet Hybrid 129ch Style Allgrip,"€ 25 499,-",Pas d'information,5 000 km,Boîte manuelle,02/2024,Électrique/Essence,- kW (- CH),,
7,Suzuki Vitara ,1.4 Hybrid Comfort+ Cuir LED Cam,"€ 21 467,-",Bon prix,10 km,Boîte manuelle,12/2023,Essence,95 kW (129 CH),,
8,Suzuki Vitara ,1.4 Boosterjet Hybrid 129ch Style Auto,"€ 20 990,-",Pas d'information,34 620 km,Boîte automatique,04/2021,Essence,- kW (- CH),,
9,Suzuki Vitara ,1.6 DDiS Allgrip Privilège,"€ 7 500,-",Pas d'information,195 000 km,Boîte manuelle,06/2015,Diesel,88 kW (120 CH),,
10,Suzuki Vitara ,1.4 S 4WD SUV,"€ 16 800,-",Prix correct,32 000 km,Boîte manuelle,05/2018,Essence,103 kW (140 CH),,
11,Suzuki Vitara ,1.0 Boosterjet 111 Style,,Très bon prix,105 227 km,Boîte manuelle,08/2019,Essence,82 kW (111 CH),,
12,Suzuki Vitara ,1.4 Boosterjet Hybrid 129ch Grand Large,"€ 22 590,-",Très bon prix,10 km,Boîte manuelle,12/2023,Autres,96 kW (131 CH),,
13,Suzuki Vitara ,1.6 DDiS Pack AllGrip,"€ 12 980,-",Prix correct,151 224 km,Boîte manuelle,07/2018,Diesel,90 kW (122 CH),,
14,Suzuki Vitara ,1.4 Boosterjet,"€ 15 000,-",Très bon prix,32 000 km,Boîte manuelle,05/2018,Essence,103 kW (140 CH),,
15,Suzuki Vitara ,1.4 Boosterjet Auto Allgrip Style,"€ 20 750,-",Prix correct,46 000 km,Boîte automatique,09/2019,Essence,103 kW (140 CH),,
16,Suzuki Vitara ,1.6 DDIS PACK ALLGRIP,"€ 14 990,-",Très bon prix,92 400 km,Boîte manuelle,09/2017,Diesel,90 kW (122 CH),,
17,Suzuki Vitara ,1.6 VVT Privilège,"€ 10 600,-",Très bon prix,147 000 km,Boîte manuelle,03/2016,Essence,88 kW (120 CH),,
18,Suzuki Vitara ,1.4 BOOSTERJET HYBRID 129CH STYLE AUTO ALLGRIP,"€ 22 990,-",Bon prix,9 004 km,Boîte automatique,12/2021,Essence,96 kW (131 CH),,
19,Suzuki Vitara ,1.6 VVT Pack Auto,"€ 15 750,-",Bon prix,79 291 km,Boîte automatique,10/2016,Essence,90 kW (122 CH),,
20,Suzuki Vitara ,,,,,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
40,Suzuki Vitara ,1.4 Boosterjet Hybrid 129ch Style Allgrip,"€ 25 966,-",Prix correct,10 km,Boîte manuelle,03/2024,Autres,96 kW (131 CH),,
41,Suzuki Vitara ,1.5 Dualjet Hybrid 102ch Grand Large Auto,"€ 25 480,-",Très bon prix,3 000 km,Boîte automatique,03/2024,Autres,86 kW (117 CH),,
42,Suzuki Vitara ,S 1.4 140 4x4 Aut. LED GPS 17p,"€ 17 988,-",Pas d'information,81 198 km,Boîte automatique,08/2018,Essence,103 kW (140 CH),,
43,Suzuki Vitara ,1.4 Boosterjet Hybrid 129ch Style Allgrip,"€ 23 190,-",Pas d'information,6 205 km,Boîte manuelle,12/2021,Autres,96 kW (131 CH),,
44,Suzuki Vitara ,1.4 Boosterjet Hybrid 129ch Style,"€ 19 900,-",Prix correct,14 961 km,Boîte manuelle,06/2020,Autres,96 kW (131 CH),,
45,Suzuki Vitara ,1.5 Dualjet Hybrid 102ch Privilège Auto,"€ 20 990,-",Bon prix,47 381 km,Boîte automatique,05/2023,Essence,76 kW (103 CH),,
46,Suzuki Vitara ,1.6 Ess 4x2,"€ 14 990,-",Prix correct,68 451 km,Boîte manuelle,04/2018,Essence,88 kW (120 CH),,
47,Suzuki Vitara ,1.4 Boosterjet Allgrip Auto,"€ 16 900,-",Bon prix,82 300 km,Semi-automatique,02/2018,Essence,103 kW (140 CH),,
48,Suzuki Vitara ,1.6 VVT Pack AllGrip,"€ 14 590,-",Bon prix,43 250 km,Boîte manuelle,04/2016,Essence,90 kW (122 CH),,
49,Suzuki Vitara ,1.5 Dualjet Hybrid 102ch Style Auto Allgrip,"€ 33 990,-",Pas d'information,10 km,Boîte automatique,02/2024,Autres,86 kW (117 CH),,
50,Suzuki Vitara ,1.6 DDiS Copper Edition AllGrip,"€ 16 299,-",Pas d'information,97 000 km,Boîte manuelle,08/2017,Diesel,- kW (- CH),,
51,Suzuki Vitara ,1.4 Mild-Hybrid GLX ALLGrip,"€ 21 890,-",Prix correct,32 525 km,Boîte manuelle,02/2022,Essence,95 kW (129 CH),,
52,Suzuki Vitara ,1.4 Hybrid 4WD Comfort LED BSM,"€ 21 916,-",Prix correct,10 km,Boîte manuelle,05/2024,Essence,95 kW (129 CH),,
53,Suzuki Vitara ,1.6 VVT Privilège,"€ 14 999,-",Pas d'information,52 107 km,Boîte manuelle,10/2017,Essence,- kW (- CH),,
54,Suzuki Vitara ,1.4 Boosterjet Hybrid 129ch Style,"€ 23 490,-",Bon prix,4 000 km,Boîte manuelle,04/2023,Autres,96 kW (131 CH),,
55,Suzuki Vitara ,1.0 Boosterjet 111ch AllGrip Style,"€ 13 700,-",Pas d'information,143 800 km,Boîte manuelle,03/2019,Essence,- kW (- CH),,
56,Suzuki Vitara ,1.4 Boosterjet Hybrid 129ch Style,"€ 20 000,-",Pas d'information,28 658 km,Boîte manuelle,07/2020,Autres,96 kW (131 CH),,
57,Suzuki Vitara ,1.4 HYBRID STYLE ALLGRIP,"€ 28 680,-",Pas d'information,20 km,Boîte manuelle,- (Année),Électrique/Essence,- kW (- CH),,
58,Suzuki Vitara ,1.0 boosterjet privilège,"€ 17 490,-",Pas d'information,38 850 km,Boîte manuelle,04/2019,Essence,- kW (- CH),,
59,Suzuki Vitara ,1.6VVT Allgrip Privilège,"€ 11 800,-",Pas d'information,123 000 km,- Boîte,02/2015,Essence,88 kW (120 CH),,
60,Suzuki Vitara ,1.4 Boosterjet Hybrid 129ch Style Allgrip,"€ 25 966,-",Prix correct,10 km,Boîte manuelle,,,,,
61,,,,,,,,,,,
62,,,,,,,,,,,
63,,,,,,,,,,,
64,,,,,,,,,,,
65,,,,,,,,,,,
66,,,,,,,,,,,
67,,,,,,,,,,,
68,,,,,,,,,,,
69,,,,,,,,,,,
70,,,,,,,,,,,
71,,,,,,,,,,,
72,,,,,,,,,,,
73,,,,,,,,,,,
74,,,,,,,,,,,
75,,,,,,,,,,,
76,,,,,,,,,,,
77,,,,,,,,,,,
78,,,,,,,,,,,
79,,,,,,,,,,,
80,Suzuki Vitara ,1.4 Boosterjet Hybrid 129ch Privilège Allgrip,"€ 18 490,-",Prix correct,33 680 km,Boîte manuelle,09/2020,Essence,96 kW (131 CH),,
81,Suzuki Vitara ,1.6 VVT Privilège,"€ 13 980,-",Prix correct,95 755 km,Boîte manuelle,04/2018,Essence,90 kW (122 CH),,
82,Suzuki Vitara ,1.4 HYBRID PRIVILEGE ALLGRIP,"€ 27 480,-",Pas d'information,20 km,Boîte manuelle,- (Année),Électrique/Essence,- kW (- CH),,
83,Suzuki Vitara ,1.6 VVT Allgrip Privilège,"€ 15 300,-",Pas d'information,93 000 km,Boîte manuelle,04/2016,Essence,88 kW (120 CH),,
84,Suzuki Vitara ,1.5 Dualjet Hybrid 102ch Privilège Auto,"€ 25 170,-",Bon prix,50 km,Boîte automatique,03/2024,Autres,86 kW (117 CH),,
85,Suzuki Vitara ,1.0 BOOSTERJET 111CH PRIVILEGE ALLGRIP,"€ 16 500,-",Pas d'information,86 879 km,Boîte manuelle,05/2019,Essence,83 kW (113 CH),,
86,Suzuki Vitara ,1.4 Boosterjet S Allgrip Auto,"€ 16 490,-",Pas d'information,100 230 km,Boîte automatique,12/2016,Essence,62 kW (84 CH),,
87,Suzuki Vitara ,1.4 Boosterjet Hybrid 129ch Style,"€ 24 199,-",Pas d'information,10 km,Boîte manuelle,04/2024,Électrique/Essence,- kW (- CH),,
88,Suzuki Vitara ,1.5 Dualjet Hybrid 102ch Privilège Auto,"€ 25 170,-",Bon prix,51 km,Boîte automatique,04/2024,Autres,86 kW (117 CH),,
89,Suzuki Vitara ,1.0 Boosterjet 111ch Style,"€ 17 900,-",Pas d'information,35 035 km,Boîte manuelle,08/2019,Essence,83 kW (113 CH),,
90,Suzuki Vitara ,1.4 Boosterjet Hybrid 129ch Style,"€ 18 490,-",Pas d'information,25 998 km,Boîte manuelle,06/2020,Essence,- kW (- CH),,
91,Suzuki Vitara ,GL+ 100 DUALJET HYBRID BVA,"€ 33 719,-",Pas d'information,10 km,Boîte automatique,- (Année),Électrique/Essence,- kW (- CH),,
92,Suzuki Vitara ,1.5 Dualjet Hybrid 102ch Privilège Auto,"€ 20 990,-",Prix correct,51 712 km,Boîte automatique,03/2023,Essence,76 kW (103 CH),,
93,Suzuki Vitara ,1.4 Hybrid 4WD Comfort+ Cuir LED,"€ 23 433,-",Pas d'information,10 km,Boîte manuelle,01/2024,Essence,95 kW (129 CH),,
94,Suzuki Vitara ,1.4 HYBRID PRIVILEGE ALLGRIP,"€ 26 980,-",Pas d'information,20 km,Boîte manuelle,- (Année),Électrique/Essence,- kW (- CH),,
95,Suzuki Vitara ,1.5 Dualjet Hybrid 102ch Privilège Auto Allgrip,"€ 26 830,-",Bon prix,50 km,Boîte automatique,10/2023,Autres,86 kW (117 CH),,
96,Suzuki Vitara ,1.4 Boosterjet Allgrip,"€ 14 500,-",Pas d'information,113 000 km,Boîte manuelle,05/2017,Essence,103 kW (140 CH),,
