,model_name,extended_name,price,price_judgement,kilometers,transmission,release_date,fuel,power,owner,owner_adress
0,Citroen C1 ,1.0i Confort,"€ 3 795,-",Très bon prix,100 154 km,Boîte automatique,01/2012,Essence,50 kW (68 CH),,
1,Citroen C1 ,VTI 68 FEEL,"€ 7 990,-",Pas d'information,21 800 km,Boîte manuelle,02/2024,Essence,50 kW (68 CH),,
2,Citroen C1 ,citroën vti 68 feel,"€ 8 990,-",Pas d'information,- km,- Boîte,- (Année),- Carburant,- kW (- CH),,
3,Citroen C1 ,1.0i Seduction,"€ 3 000,-",Très bon prix,100 000 km,Boîte manuelle,01/2011,Essence,50 kW (68 CH),,
4,Citroen C1 ,1.0i Airdream Confort,"€ 3 500,-",Bon prix,90 200 km,Boîte manuelle,04/2009,Essence,50 kW (68 CH),,
5,Citroen C1 ,VTi 68 Feel ETG 3p,"€ 7 980,-",Pas d'information,100 988 km,- Boîte,03/2016,Essence,51 kW (69 CH),,
6,Citroen C1 ,1.0i Airplay,"€ 4 990,-",Très bon prix,63 000 km,Boîte manuelle,08/2011,Essence,50 kW (68 CH),,
7,Citroen C1 ,1.2i / Bluetooth / Cruise / Faible KM / GARANTIE /,"€ 7 900,-",Bon prix,12 000 km,Boîte manuelle,01/2017,Essence,60 kW (82 CH),,
8,Citroen C1 ,VTi 68 Feel,"€ 6 490,-",Très bon prix,69 000 km,Boîte manuelle,03/2017,Essence,50 kW (68 CH),,
9,Citroen C1 ,PURETECH 82 FEEL 5P,"€ 10 490,-",Très bon prix,26 448 km,Boîte manuelle,03/2018,Essence,61 kW (83 CH),,
10,Citroen C1 ,1.0i Airdream Confort,"€ 3 000,-",Bon prix,102 000 km,Boîte manuelle,11/2009,Essence,50 kW (68 CH),,
11,Citroen C1 ,1.2i Essence / 5 Portes / Cruise / USB / GARANTIE,"€ 6 490,-",Bon prix,78 000 km,Boîte manuelle,01/2015,Essence,60 kW (82 CH),,
12,Citroen C1 ,VTi 72 Feel,"€ 7 700,-",Très bon prix,16 246 km,Boîte manuelle,01/2019,Essence,53 kW (72 CH),,
13,Citroen C1 ,1.0i Airplay,"€ 3 800,-",Bon prix,90 000 km,Boîte manuelle,08/2010,Essence,50 kW (68 CH),,
14,Citroen C1 ,1.2 PureTech 82 Confort,"€ 8 750,-",Prix correct,39 662 km,Boîte manuelle,03/2018,Essence,60 kW (82 CH),,
15,Citroen C1 ,1.0 i 68 Ch,"€ 3 990,-",Bon prix,76 000 km,Boîte manuelle,08/2007,Essence,50 kW (68 CH),,
16,Citroen C1 ,1.0i airDream Pack,"€ 3 490,-",Pas d'information,116 950 km,Boîte manuelle,06/2008,Essence,50 kW (68 CH),,
17,Citroen C1 ,VTi 68 ETG Feel 37 500 kms boite auto,"€ 9 890,-",Prix correct,37 500 km,Boîte automatique,05/2016,Essence,50 kW (68 CH),,
18,Citroen C1 ,1.0i / Ecran Multimedia / Gps / CarPlay / GARANTIE,"€ 7 490,-",Prix correct,45 000 km,Boîte manuelle,01/2014,Essence,50 kW (68 CH),,
19,Citroen C1 ,1.0i airDream,"€ 2 250,-",Très bon prix,177 706 km,Boîte manuelle,05/2008,Essence,50 kW (68 CH),,
20,Citroen C1 ,1.0i Confort,"€ 3 795,-",Très bon prix,100 154 km,Boîte automatique,01/2012,Essence,50 kW (68 CH),,
21,Citroen C1 ,VTI 68 FEEL,"€ 7 990,-",Pas d'information,21 800 km,Boîte manuelle,02/2024,Essence,50 kW (68 CH),,
22,Citroen C1 ,citroën vti 68 feel,"€ 8 990,-",Pas d'information,- km,- Boîte,- (Année),- Carburant,- kW (- CH),,
23,Citroen C1 ,1.0i Seduction,"€ 3 000,-",Très bon prix,100 000 km,Boîte manuelle,01/2011,Essence,50 kW (68 CH),,
24,Citroen C1 ,1.0i Airdream Confort,"€ 3 500,-",Bon prix,90 200 km,Boîte manuelle,04/2009,Essence,50 kW (68 CH),,
25,Citroen C1 ,VTi 68 Feel ETG 3p,"€ 7 980,-",Pas d'information,100 988 km,- Boîte,03/2016,Essence,51 kW (69 CH),,
26,Citroen C1 ,1.0i Airplay,"€ 4 990,-",Très bon prix,63 000 km,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
40,,,,,,,,,,,
41,,,,,,,,,,,
42,,,,,,,,,,,
43,,,,,,,,,,,
44,,,,,,,,,,,
45,,,,,,,,,,,
46,,,,,,,,,,,
47,,,,,,,,,,,
48,,,,,,,,,,,
49,,,,,,,,,,,
50,,,,,,,,,,,
51,,,,,,,,,,,
52,,,,,,,,,,,
53,,,,,,,,,,,
54,,,,,,,,,,,
55,,,,,,,,,,,
56,,,,,,,,,,,
57,,,,,,,,,,,
58,,,,,,,,,,,
59,,,,,,,,,,,
60,Citroen C1 ,VTi 72 Shine 3p,"€ 10 999,-",,,,,,,,
61,,,,,,,,,,,
62,,,,,,,,,,,
63,,,,,,,,,,,
64,,,,,,,,,,,
65,,,,,,,,,,,
66,,,,,,,,,,,
67,,,,,,,,,,,
68,,,,,,,,,,,
69,,,,,,,,,,,
70,,,,,,,,,,,
71,,,,,,,,,,,
72,,,,,,,,,,,
73,,,,,,,,,,,
74,,,,,,,,,,,
75,,,,,,,,,,,
76,,,,,,,,,,,
77,,,,,,,,,,,
78,,,,,,,,,,,
79,,,,,,,,,,,
